n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,4.77,4.76,4.620000000000001
210308,200218,16543,5.12,5.24,5.070000000000002
66864,30911,129875,5.94,5.08,5.170000000000002
199481,117831,123796,5.57,5.38,5.150000000000002
170811,99513,206759,5.31,5.19,5.190000000000002
55038,24604,127888,6.23,4.95,5.1800000000000015
7431,234177,219090,5.03,5.11,5.080000000000002
102186,113447,159236,5.71,5.18,5.170000000000002
199827,201105,552,5.86,5.18,5.090000000000002
182408,116755,69816,5.16,4.94,5.180000000000002
189147,210193,59968,5.55,5.06,5.190000000000002
154967,247797,26798,4.95,5.29,5.170000000000002
236303,83212,8018,5.39,5.0,5.1800000000000015
5851,6670,170274,5.93,5.27,5.190000000000002
141928,2413,246192,5.19,5.14,5.030000000000002
231010,99930,179957,5.72,5.18,5.170000000000002
56780,254028,110655,5.24,5.1,5.150000000000002
190277,7612,138314,5.08,4.94,5.130000000000003
58115,200199,114789,5.47,5.19,5.150000000000002
246196,129974,144928,5.27,5.2,5.140000000000002
61101,90623,60520,5.19,4.85,5.040000000000002
177431,57352,199477,5.35,5.01,5.070000000000002
120482,249625,75964,5.26,5.55,5.200000000000002
242878,5633,109099,4.98,4.53,4.710000000000002
219566,240194,145871,4.51,4.36,4.440000000000001
241746,168373,26214,5.52,4.96,5.130000000000002
48734,164981,260189,5.39,4.97,5.160000000000002
189697,225429,77696,4.66,4.55,4.610000000000001
31690,194811,87214,5.04,4.28,4.440000000000001
234769,189132,255132,5.61,5.1,5.140000000000002
186434,131281,245482,4.56,4.64,4.730000000000002
253548,110652,133095,5.19,5.03,5.140000000000002
217588,238599,175716,5.43,5.3,5.100000000000001
49767,79526,74490,5.23,5.0,5.080000000000002
154030,255184,231336,5.27,5.06,5.150000000000002
130904,221825,246654,4.96,5.21,5.140000000000002
132457,103115,154403,5.5,5.37,5.170000000000002
223684,9050,125888,5.35,5.27,5.190000000000001
63632,194964,209034,5.63,5.21,5.1800000000000015
105981,108609,174258,5.29,4.89,5.150000000000002
45352,96239,143864,5.51,5.25,5.190000000000001
231402,184297,203381,5.42,5.39,5.150000000000002
176812,193518,98226,5.06,4.46,4.7200000000000015
22666,115071,174000,4.85,4.82,4.860000000000001
133280,28293,204064,5.56,5.2,5.060000000000002
42912,136560,220188,5.48,5.56,5.190000000000001
103089,97130,128370,5.4,5.0,5.110000000000001
192090,7752,123029,5.54,5.42,5.140000000000002
11399,80879,184387,5.46,5.44,5.170000000000002
222377,257736,161168,5.37,5.09,5.120000000000002
155499,151565,103179,5.4,5.52,5.160000000000002
169648,44656,44195,5.47,5.15,5.170000000000002
131658,59490,257445,5.36,5.31,5.150000000000002
3224,201988,52302,5.33,5.07,5.200000000000002
141457,241195,225519,4.2,4.02,4.090000000000001
143743,60863,106025,5.37,5.22,5.140000000000002
134682,90131,249683,4.81,5.46,4.910000000000002
222156,151465,92608,4.62,4.21,4.290000000000001
120358,238486,70589,5.88,5.05,5.160000000000002
172809,143653,159631,5.46,5.07,5.170000000000002
250902,191207,1496,5.19,5.09,5.120000000000002
100581,205430,224644,5.04,4.53,4.670000000000002
215085,250254,232306,4.72,4.75,4.800000000000002
246011,194118,134348,5.74,4.74,5.170000000000002
212111,33881,135968,5.31,5.05,5.160000000000002
203790,147156,53866,5.62,5.2,5.190000000000002
111697,248963,14712,5.04,5.04,4.920000000000002
126117,228067,95613,4.93,4.54,4.840000000000002
149421,145332,52386,5.72,5.09,5.140000000000002
246681,132309,108370,5.87,5.35,5.190000000000002
127120,213215,93530,5.49,4.98,5.110000000000001
108638,90722,415,4.99,4.82,4.800000000000002
141158,141586,163444,5.64,4.66,4.840000000000002
206161,160550,86805,5.15,4.8,4.740000000000002
120100,157248,7333,5.97,5.28,5.150000000000002
210913,60189,166558,5.77,4.94,5.140000000000002
46454,144377,153212,5.91,5.17,5.090000000000002
47391,225708,24012,4.72,4.66,4.710000000000002
209305,144448,208954,5.6,5.0,5.1800000000000015
223156,214024,244042,4.86,4.79,4.880000000000002
66923,8508,220658,4.84,4.58,4.910000000000002
247351,176452,18468,5.28,5.04,5.100000000000001
21819,227561,4375,5.38,5.15,5.040000000000002
118750,3816,197694,4.39,4.04,4.140000000000001
198072,73714,65420,5.39,5.05,5.140000000000002
70422,28701,209004,5.78,4.97,5.150000000000002
163788,48394,90288,5.58,4.83,5.1400000000000015
76096,18223,43901,5.43,5.13,5.210000000000003
41844,66903,138249,5.37,5.16,5.170000000000002
249549,44078,172138,5.13,5.23,5.160000000000002
71542,169922,186539,5.71,4.92,5.140000000000002
77199,119197,184189,4.82,5.25,4.920000000000002
84410,130152,124196,5.89,5.01,5.1800000000000015
29934,6195,81790,5.45,5.28,5.130000000000002
101333,90005,110341,5.52,5.09,5.120000000000002
208719,49293,67743,5.69,5.07,5.180000000000002
28511,66442,235882,4.53,4.52,4.450000000000001
191405,133723,256046,5.55,5.12,5.1800000000000015
54811,253116,158767,5.64,4.75,5.170000000000002
113155,214182,255735,5.67,5.46,5.100000000000001
