n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,66369,27446,52521,3970,17078.37,338.59,354.0399999999987
60179,63884,59392,51180,64878,75120,25196,52780,11739,63582,30694,2620,34965,17093.61,223.43,235.2399999999993
68180,53433,62170,49686,14906,33863,12735,8269,50642,49441,14120,7609,44359,17079.62,203.73,216.88000000000034
30725,11279,65218,67739,27252,18630,8437,70741,4910,64050,25408,19425,59803,15710.15,57.65,57.79999999999997
58344,37441,73049,46752,55852,17691,20748,12794,69705,41128,46796,64832,66010,17115.17,75.48,81.87999999999994
25906,40473,19681,46627,69300,37270,66819,9361,66508,71425,28829,45115,31966,17087.49,223.41,237.43999999999986
1561,38758,44988,28808,34975,4411,55496,33393,49404,39105,54646,22970,51939,17100.61,318.35,357.48000000000013
15238,21781,3359,26451,21060,39327,15267,1732,49866,44802,22302,74596,57095,17104.7,200.86,197.00000000000045
30371,18224,53752,73924,58465,53366,54783,10504,9171,37846,12466,4460,11174,17086.33,212.52,229.0
13962,68281,69112,47207,20140,66181,63994,19468,8254,24861,2220,18401,44668,17092.99,88.25,93.88000000000008
50637,75192,15826,39244,46064,42655,47978,385,65407,27535,7951,4341,22540,17095.15,757.76,985.6399999999976
23304,44239,56496,57871,15853,10925,26274,29357,65170,62021,20253,49949,15993,16935.39,115.91,111.67999999999982
14216,59334,16574,57603,67434,11852,61773,73906,51609,47291,59681,29559,6675,16937.53,102.47,112.80000000000017
25887,6412,58487,14600,14179,27684,603,2964,47723,56678,69190,12233,65874,17104.08,149.33,167.48000000000005
74576,26303,65736,30072,42481,68909,50346,68130,25713,876,37952,38860,10469,17086.84,316.47,370.36000000000047
42078,52806,29316,38852,10436,71740,54982,48398,42051,67669,39606,46775,38774,17111.12,111.03,115.64000000000019
14325,25656,63597,48492,49623,40893,26902,38075,52038,50262,68636,46633,47472,15391.47,72.33,69.75999999999982
56033,25674,64217,69328,66495,10745,35238,21423,8995,65305,35505,55015,15340,17090.0,63.41,67.2
35906,38226,35926,66091,35206,36350,53975,32052,47364,32214,32507,66154,60022,13331.52,33.26,31.479999999999986
32754,30701,68845,25609,48226,65096,13860,14631,50848,11039,22375,74284,56043,16240.01,61.26,58.88
5916,17931,2895,25066,34686,11409,12508,60645,60258,36993,74201,12150,16559,17102.28,563.94,650.9599999999975
46867,8647,41932,5073,11004,17997,48005,9827,30242,4857,41850,29141,38875,17099.37,244.56,251.99999999999983
46857,42833,8665,68164,14941,45619,56958,20937,20589,33412,51025,19498,56521,16738.99,58.34,59.67999999999996
8536,13077,70053,29177,10766,38424,23158,44165,26073,14288,6668,7494,72856,17074.92,341.89,355.9199999999995
23289,22378,73331,42829,38719,31752,65588,62769,14543,73772,10875,18021,17387,17094.5,129.79,145.7999999999997
29542,42839,28578,53454,22793,22146,17698,57726,7975,58767,37662,54373,57222,16947.45,79.64,84.99999999999997
75804,48764,73922,64176,48044,69204,24571,40477,34879,62373,16762,36290,65528,16749.36,69.88,79.52000000000004
66398,69948,67090,37898,28507,74516,69010,51204,17666,64062,62370,16287,38168,16941.84,78.15,78.7999999999999
51652,4201,4581,48691,66401,38808,45487,49163,3623,18772,1897,10447,24202,17095.12,440.83,502.20000000000005
58840,16699,55774,73937,75851,14161,48852,65846,5190,48328,46941,13930,41916,16934.32,273.05,277.1999999999954
13385,62476,22248,30902,62498,47865,75548,45387,48725,56299,49140,5056,18441,17105.36,172.62,200.7600000000001
41042,7988,4253,30489,66836,47250,63385,48027,62390,73596,22692,39548,18283,17098.04,151.28,154.51999999999998
34925,2980,57787,37724,34183,59545,38857,37956,52833,65170,58606,11677,65436,16937.31,64.37,66.35999999999996
57512,44698,17801,75810,14176,47365,59825,47413,61607,75095,50282,26633,71647,15570.58,43.9,46.639999999999944
68588,22772,19150,66090,4521,11598,71853,40815,28528,19312,52531,33216,25860,16062.05,62.26,63.00000000000016
15161,1829,4796,58078,27765,41472,41195,3657,719,2177,16796,75483,39637,17086.24,903.69,1181.6000000000001
40710,1447,5792,27972,43131,41515,12251,54329,30738,59,12562,67669,66974,17098.08,887.06,1228.3999999999983
26548,63115,55260,14665,55721,66400,19367,9770,19125,45380,57182,6532,33162,17093.87,227.46,225.60000000000036
53713,26101,3639,37318,8422,63996,41297,21139,29562,7235,52019,40537,34486,17103.74,450.56,502.4800000000001
40337,68460,36270,2826,53221,27321,27653,24769,14667,64794,20433,41220,31310,16058.63,47.43,52.76000000000008
10793,57000,45337,66328,72020,65309,60700,47811,17934,21715,61458,12683,28992,17082.41,104.86,107.72000000000017
67994,44147,21194,72780,31449,28948,55791,26341,44273,16830,73836,34943,9450,17081.48,335.06,355.04000000000053
58265,42375,74894,18479,31014,52131,2778,41289,52319,46618,40678,15532,15480,17085.88,384.7,464.7600000000002
50614,58541,53908,1388,63890,44304,71820,26258,2142,1993,65597,41799,48827,17093.48,385.35,467.1599999999994
63443,13536,22972,14941,7156,58302,36172,10666,71762,3697,25989,32552,9781,17095.83,183.43,204.3200000000001
7846,43953,45174,50421,41022,63862,20739,64312,36020,7744,62587,61328,32276,16247.09,80.19,76.04000000000009
70909,7578,67363,66616,52563,58821,68572,62141,20945,15421,75196,66886,22445,16412.62,62.51,62.400000000000006
43204,38455,74250,71601,52297,15144,58543,72655,23946,39060,20877,46799,46284,17096.68,106.12,104.63999999999999
69339,7316,52453,36089,9248,32327,72340,61836,57451,37358,24889,62517,71813,17077.65,156.0,156.2800000000003
8658,8263,38305,8945,23783,51752,13277,71708,16226,23855,24152,63619,42283,17096.84,210.16,251.95999999999958
74517,31137,25315,57408,32752,49725,3880,68142,45651,39959,15638,69081,67693,17116.81,115.76,114.36
64363,75035,5175,12381,58137,48253,33380,43061,13923,13800,25335,63768,55630,16740.78,152.29,130.19999999999786
74401,58993,13170,17061,3635,46193,16530,51086,58723,43639,68169,55595,14500,17073.4,311.36,328.4000000000001
49808,61617,54782,16547,9726,23845,30867,58180,26360,36191,73487,19624,27768,16926.39,42.97,46.39999999999998
68374,158,43726,47857,11330,21612,66217,41860,73664,54621,39354,17873,28786,17108.06,757.13,1061.2000000000012
49358,1690,14061,20182,28981,8474,20902,19234,64801,37795,71240,50762,11546,16919.62,103.49,97.40000000000012
57707,37877,9794,50416,57896,65123,57097,43859,63455,30680,40604,5776,75870,17092.14,240.11,268.00000000000006
13318,2715,73364,47466,55751,1644,33838,48516,5382,23122,8520,71478,63757,17079.17,262.9,271.64000000000016
6870,66015,2250,6892,13159,41803,17997,32746,47389,46518,65973,70642,47034,17091.84,248.56,263.6800000000001
10814,31617,24759,66711,31309,36811,12827,54947,3937,25149,3009,14778,53457,17104.45,621.25,700.7199999999988
41457,19437,65545,35125,29653,7587,42963,46640,67149,49888,69180,21475,42066,17109.77,108.14,111.6
39823,20941,2706,35461,2085,69185,5754,38717,72519,18445,39439,71194,27158,17094.24,962.51,1181.7600000000002
3553,18319,5589,67998,17200,46299,35823,58214,34148,45394,39612,17771,47679,17093.1,450.5,538.28
59935,58298,30025,68468,71560,41890,11209,69659,33801,74872,160,37689,44901,17113.62,748.2,1038.0399999999981
66185,15353,35837,1984,31,61195,52661,69538,26292,1861,21,16883,73256,17086.51,1522.35,2673.8400000000006
6592,43931,43719,73257,28906,49325,72818,73992,26905,64162,59406,38901,53139,17094.07,106.46,119.55999999999968
67980,55804,64361,12404,50741,69460,42299,55737,65286,71555,49343,8140,69717,13674.21,30.82,30.48
26011,30660,73641,20946,50927,54446,41535,31769,34460,72071,44168,65657,1404,17070.05,292.51,354.7600000000002
39218,30970,54879,51315,70306,34251,63149,43677,7999,63496,30037,75257,22697,17107.15,85.82,92.28000000000007
47010,22145,20995,30292,24937,7962,49757,74788,68451,29963,74005,13058,16486,17102.71,177.97,187.72000000000023
34027,38557,4499,19825,63474,10367,47840,12970,67130,69378,35055,14996,17084,17107.3,235.95,249.52000000000004
6465,14638,45470,37439,46018,35950,17958,74982,7949,20985,53003,1152,3152,17105.0,445.67,536.4000000000003
57434,61355,48228,52948,29720,7270,47155,61403,43907,39406,71868,53769,17486,17106.45,110.89,120.51999999999998
35274,56294,9093,9850,29461,43220,25210,69348,53013,7183,58575,38419,30768,16943.57,82.44,81.96000000000002
40422,42401,36163,53602,7749,245,1104,56049,4233,25217,29896,71678,13792,17106.27,718.57,852.7199999999968
10385,62326,17575,23905,57888,64718,9809,4065,72567,34028,37655,6583,72400,16914.62,117.3,133.24000000000012
46039,10538,35488,48139,66157,40304,60816,70293,30617,31599,8187,9320,29704,16747.09,94.7,95.8800000000001
57619,40632,6354,15053,56855,72424,34442,53459,14983,18075,41084,54788,45758,17096.0,268.9,273.15999999999804
64079,49358,63930,63525,67044,9694,51451,44721,49803,42676,54996,40320,37595,16910.98,67.84,69.4400000000002
61812,58798,35,32421,9640,34614,9863,70132,75729,6577,18071,4280,1249,17089.7,1135.89,1644.6399999999978
14229,28246,68745,64725,58563,38540,26940,11432,37841,73513,41324,39823,63816,16050.31,45.34,49.28000000000004
20419,58979,46036,34328,38366,23808,52759,39009,3745,15836,2321,28776,53509,17086.04,189.64,180.5199999999997
72190,28301,75082,18955,18213,13004,23121,33865,60310,58789,23492,32435,49924,17104.71,117.84,124.32000000000005
