n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,29088,68201,70343,47218,166.02,40.33,37.69311571518671
36265,22631,13917,34304,28101,3360,34112,35618,25353,21603,40612,37963,48810,11366,44224,50847,66316,53.51,26.03,25.56369045029661
32620,23303,32417,62074,36699,11710,71780,39353,945,38265,75021,40863,66633,25575,54256,55539,37775,215.5,54.56,55.58115540270186
56497,59162,21144,30569,39991,34033,5667,10626,6071,60643,36756,68009,70073,61766,44937,19013,25634,36.95,24.16,24.131900865169218
8708,54105,26564,57822,36215,24078,46639,57137,42030,73207,26045,42406,13235,8075,29998,36369,31118,31.31,25.14,25.43499510609021
16009,43393,23270,38132,60164,3365,5611,46803,10827,37445,42876,2383,42311,37879,42162,20042,53795,52.54,26.62,24.971589636035464
10191,38457,25089,58214,38272,17883,32774,50021,20827,43425,75116,1231,47621,5871,59609,22225,47866,119.05,65.67,65.6546623289392
47542,38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,19613,5359,71595,64312,91.21,37.57,38.41347110436386
32644,42130,4662,16026,69368,38391,53650,26248,62621,26446,31701,57516,53821,64479,4832,28712,55210,40.69,26.55,25.761981424177637
58130,32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,27271,30338,54674,34299,18573,65.52,28.73,28.500026277005784
42600,6720,41224,74100,15316,74672,52817,5308,64787,50786,12177,56375,27645,75013,21686,44117,38824,38.68,24.7,26.144276452333756
61764,41292,55048,69209,28211,35166,44371,51404,65062,9749,36710,25068,5838,51747,16729,35316,7927,35.05,23.08,23.401279564230308
21923,60892,74606,61890,52917,51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,77.76,33.13,33.17834311791309
6999,26433,21220,43338,73711,61801,68997,57624,3459,10353,4480,14800,64072,73505,33679,18187,5423,77.37,30.83,32.13714282982199
47522,10445,68548,1382,38920,45470,9795,11159,71221,59476,49959,26915,40785,50938,30631,63786,52436,55.65,33.53,28.079182379260967
12467,10118,15001,47956,67171,56879,54511,58227,8771,25670,39623,62741,55373,15489,73176,21938,48706,49.22,30.02,30.077713943429835
21341,23114,19569,42802,64783,44379,33896,71023,639,22112,729,40870,15853,71427,14527,63767,63471,55.08,33.98,34.60992310169108
68984,9920,68251,32170,53893,38463,46765,30042,23647,221,6936,41061,71314,61214,74493,40062,66409,92.61,35.76,33.169742637137745
57770,57942,51354,18437,32990,47471,44570,17465,56806,10821,18866,23287,37403,48757,25885,75495,45932,47.71,30.17,29.02943412445824
12250,10100,52762,23550,43207,48744,42817,22888,39397,3037,2634,68673,11627,47057,12897,20770,23907,231.55,60.67,63.29816283630706
64912,75217,10079,15312,22547,62800,29120,39697,53229,31120,64203,28982,40589,48184,30194,42810,70415,41.81,35.92,35.55928201797691
69436,59229,52457,66359,52515,41042,37194,57447,53944,1727,32936,24103,70804,60101,73549,47749,52978,52.84,24.17,24.363035731597193
50940,3659,20454,67017,8875,60056,45534,40925,11972,33803,63367,29119,62501,8688,19493,31240,9054,68.68,31.1,32.042153919560135
39218,17385,6145,21406,52154,71714,70581,34384,2428,68729,32163,20646,12682,26933,4161,41486,10740,106.5,28.18,29.08979915930416
