n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7585,6116,4376,2269,3049,105,5543,8237,7597,9907,1324,6689.13,116.01,117.93000000000012
5472,9081,670,6209,2775,7405,6923,2574,2759,3899,841,6694.81,98.47,97.57000000000016
1817,2169,8294,9673,1037,6285,1665,4770,3358,3674,6910,6695.85,115.3,111.56000000000023
1437,4370,3438,6496,4606,5597,707,3268,86,6736,897,6680.35,155.17,153.25000000000028
6206,8056,2279,384,3878,6958,1835,9778,63,1986,9481,6707.6,135.82,140.2600000000001
3238,3326,5410,135,1368,2182,8843,286,8205,1389,9387,6682.14,154.09,158.84000000000017
8138,8807,3246,6883,1127,6523,3148,1530,9499,2381,2827,6696.26,91.09,93.93000000000002
9976,675,887,4423,9094,9934,2446,4396,9425,560,1987,6684.5,111.98,115.18000000000009
6592,3879,2649,8272,705,5995,8553,9670,9260,1421,5688,6685.44,90.68,90.38000000000005
1801,9570,5989,7394,3441,6589,3256,9411,300,6208,9957,6684.57,99.22,98.8900000000001
5385,10,7103,1830,3496,3632,7274,4417,5320,1455,5032,6699.37,264.71,268.43000000000063
4667,1688,8478,903,416,6248,9182,7022,8148,5670,4067,6673.44,100.71,100.58000000000001
9273,1085,6963,3783,1569,6568,8353,6110,9182,6051,2279,6684.86,87.66,85.70000000000005
4756,2802,4242,481,827,2830,4308,2690,1970,9937,2430,6680.55,121.0,133.2200000000002
194,799,997,7379,3417,6371,4820,242,5808,4669,2304,6679.98,141.3,141.81000000000014
7879,9206,4550,2249,1418,9108,4849,1932,1074,6880,7395,6688.81,102.18,101.86000000000013
2335,9206,6275,9636,2770,4491,9785,9969,8100,5715,1625,6691.93,78.74,79.57000000000004
793,4535,8664,2102,2839,1380,2657,3643,213,3324,2881,6682.36,153.48,146.44000000000023
7760,7482,9691,9162,8937,6361,1363,2835,8988,7898,9714,6690.56,73.26,74.44000000000003
4299,8772,1090,471,9519,9588,7139,8918,5058,8576,8634,6685.91,91.6,95.04000000000008
8800,1074,9402,8882,4920,1053,3674,2252,1690,1632,8055,6692.46,104.27,106.74000000000004
7430,990,8031,867,9878,478,6113,3991,7514,3786,6082,6698.66,109.97,111.67000000000012
9390,8125,3983,589,9780,1386,768,6713,6662,9642,1129,6698.19,113.19,120.8400000000002
1322,3098,558,9963,2970,1383,1062,489,5812,7704,8962,6688.95,112.05,115.39000000000004
8774,7776,425,1233,5469,1386,5267,140,7599,7358,9670,6681.86,145.11,143.85000000000022
2434,6325,7835,2259,1740,5714,3789,7397,2120,3148,3623,6684.38,91.29,96.37000000000008
1782,1812,863,1967,1222,1352,6101,1697,384,7659,8552,6688.78,119.81,124.67000000000014
3287,6053,1329,3869,89,4200,8484,3233,253,7196,4149,6685.06,169.22,174.7900000000002
364,1691,8510,6834,947,4116,7791,5162,9916,3615,960,6693.32,130.58,139.34000000000017
4508,2166,4917,637,3058,5790,6606,118,4959,1546,482,6688.2,123.27,127.0300000000001
5204,7197,4049,6825,9898,5271,8056,9230,5684,6538,7046,6689.56,67.5,69.84000000000005
3423,1287,4528,4929,7565,7644,9313,7469,7207,6308,3052,6681.54,79.03,83.30000000000001
5398,6589,964,5325,1504,2794,5202,8910,440,3089,3458,6683.83,101.42,103.65000000000005
5973,2255,1407,5535,7324,9937,9822,6305,3460,8879,5494,6686.8,94.31,96.54000000000013
1242,313,9051,6911,7710,3724,5303,8423,8230,1623,7589,6695.21,107.48,107.35000000000011
52,4663,8740,3360,1170,3665,176,5155,688,1498,2443,6681.1,193.68,197.9800000000003
5383,2675,1573,8349,6615,6479,6380,9610,8293,2209,8334,6680.24,93.84,94.83000000000015
5855,5881,4422,3309,5250,6308,9294,2988,2918,9351,2810,6695.89,76.13,77.69000000000007
154,5013,329,4563,7844,8561,6998,1535,4469,4668,2354,6694.97,116.96,119.01000000000018
8469,7397,7844,3802,2934,5423,2403,5695,9845,833,8936,6681.0,96.7,90.44000000000008
4564,5641,429,9479,3054,8810,1582,7429,2204,5582,3453,6682.7,116.59,113.89000000000011
8898,2201,6926,3548,8443,3322,9316,6932,164,9091,808,6684.48,129.01,138.16000000000008
5813,8129,6096,997,6101,6529,7595,7166,3124,9109,1617,6691.68,87.4,85.95000000000007
2720,9624,1390,5810,4263,4048,7693,8610,3052,8702,197,6691.77,111.76,115.24000000000015
8844,5496,3652,2839,460,925,9610,9520,3282,5550,4645,6691.56,110.99,111.23000000000017
2126,5410,4876,6481,590,1251,6648,4020,7438,7607,686,6701.9,104.5,106.12000000000008
5150,2835,2356,9411,3271,8572,9516,6249,8221,2491,6213,6695.66,89.76,88.98000000000012
541,6501,2296,4678,6817,7894,2963,1549,8394,8164,8526,6682.02,107.38,111.69000000000017
4276,4156,6124,5682,8796,228,3238,960,8660,7593,5103,6696.2,102.73,105.09000000000006
1691,3378,247,3244,7612,2021,4173,5086,4839,3694,189,6675.16,141.41,150.14000000000019
2919,6793,4454,6063,5705,5294,9167,2629,9058,479,2180,6707.32,97.35,96.68000000000009
3438,1459,768,3451,317,4232,7187,5866,5783,9135,1236,6692.22,134.22,134.19000000000017
1538,6688,6983,2889,968,3969,9378,2545,8326,9388,6911,6696.38,93.61,87.70000000000005
5965,3150,5714,8444,8448,6696,559,2641,8939,5128,4534,6683.64,97.62,98.4200000000001
7492,4760,4712,7146,8727,6943,1701,933,5880,3650,6763,6700.3,102.57,106.43000000000018
4253,5978,7406,6134,1066,6681,8330,2996,1046,1936,5284,6685.02,105.39,110.80000000000011
6932,8101,313,5062,7134,1291,6391,4240,3197,9576,7716,6694.37,96.72,95.94000000000001
2767,9961,486,3966,4785,129,8499,1947,9712,9456,95,6704.56,175.42,193.90000000000035
3291,7218,1672,6236,8293,4490,3051,1211,8631,8592,5046,6676.18,94.47,101.40000000000018
2359,6899,2977,3245,4999,7746,4656,7777,8287,5144,8295,6691.34,91.25,89.6400000000001
7592,957,9672,8709,7813,1455,1335,6679,5524,1215,7832,6687.38,97.96,98.52000000000004
