n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,34.71,24.18,25.106639307388196
199481,117831,123796,170811,99513,206759,55038,24604,127888,34.78,23.09,23.760041655530262
7431,234177,219090,102186,113447,159236,199827,201105,552,30.51,23.57,24.14828826635156
182408,116755,69816,189147,210193,59968,154967,247797,26798,35.04,23.6,23.635195466440653
236303,83212,8018,5851,6670,170274,141928,2413,246192,30.61,21.85,21.80544242640425
231010,99930,179957,56780,254028,110655,190277,7612,138314,41.82,28.86,29.075771124403335
58115,200199,114789,246196,129974,144928,61101,90623,60520,24.65,20.78,21.081671387147907
177431,57352,199477,120482,249625,75964,242878,5633,109099,26.93,20.65,21.08807417118408
219566,240194,145871,241746,168373,26214,48734,164981,260189,35.21,24.98,25.521094790829583
189697,225429,77696,31690,194811,87214,234769,189132,255132,38.33,26.63,27.186919672518272
186434,131281,245482,253548,110652,133095,217588,238599,175716,32.36,23.79,23.321425212815317
49767,79526,74490,154030,255184,231336,130904,221825,246654,41.5,30.3,30.78943615685772
132457,103115,154403,223684,9050,125888,63632,194964,209034,37.5,25.45,26.778296081762903
105981,108609,174258,45352,96239,143864,231402,184297,203381,33.19,23.17,23.28287847832762
176812,193518,98226,22666,115071,174000,133280,28293,204064,28.31,20.65,21.251496074317174
42912,136560,220188,103089,97130,128370,192090,7752,123029,31.18,24.27,24.386169721132013
11399,80879,184387,222377,257736,161168,155499,151565,103179,35.67,23.11,24.127729032371494
169648,44656,44195,131658,59490,257445,3224,201988,52302,32.76,23.36,24.00256090393793
141457,241195,225519,143743,60863,106025,134682,90131,249683,28.95,22.25,22.644751760336163
222156,151465,92608,120358,238486,70589,172809,143653,159631,27.64,20.88,21.224703358858463
250902,191207,1496,100581,205430,224644,215085,250254,232306,40.37,26.61,27.256544680584213
246011,194118,134348,212111,33881,135968,203790,147156,53866,32.68,23.27,23.440647306179645
111697,248963,14712,126117,228067,95613,149421,145332,52386,33.92,23.54,23.632880754035657
246681,132309,108370,127120,213215,93530,108638,90722,415,39.42,28.04,28.09289224908254
141158,141586,163444,206161,160550,86805,120100,157248,7333,35.07,21.77,21.94924551088474
210913,60189,166558,46454,144377,153212,47391,225708,24012,38.01,26.54,26.700700977212488
209305,144448,208954,223156,214024,244042,66923,8508,220658,29.95,22.09,23.005203231296363
247351,176452,18468,21819,227561,4375,118750,3816,197694,37.5,26.41,26.246642589664994
