n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,50.07,14.17,14.910000000000002
120,507,779,460,483,667,388,44.24,15.58,15.690000000000003
807,214,96,499,29,914,855,65.54,20.48,20.689999999999994
399,443,622,780,785,2,712,71.74,21.01,20.269999999999996
456,272,738,821,234,605,967,47.72,14.93,14.370000000000001
104,923,325,31,22,26,665,78.69,25.15,26.200000000000003
554,9,961,902,390,702,221,74.39,25.98,25.39
992,432,743,29,540,227,782,58.38,19.13,18.36
448,961,507,566,238,353,236,37.73,14.29,14.32
693,224,779,470,975,296,948,50.13,14.51,14.889999999999995
22,426,857,938,569,944,657,59.63,18.79,19.240000000000002
102,190,644,741,880,303,123,63.59,19.93,19.84
760,340,917,738,996,728,512,37.05,13.89,14.0
958,990,432,519,849,932,686,40.77,11.72,13.130000000000003
194,310,290,601,996,903,511,38.01,13.49,14.17
866,963,517,402,603,873,35,54.13,14.91,15.36
491,248,761,816,413,424,680,42.49,13.68,14.140000000000002
177,375,561,903,719,794,690,45.68,15.33,14.889999999999997
755,383,88,449,679,520,110,47.31,15.22,14.82
797,167,533,860,402,379,501,40.88,14.15,14.410000000000004
750,30,480,44,315,720,868,62.86,19.53,18.499999999999996
629,607,592,403,662,174,172,48.4,17.29,16.4
514,232,12,789,204,552,942,58.18,16.78,17.069999999999997
880,561,237,414,526,352,975,48.95,15.05,15.18
867,591,361,470,931,275,675,45.47,13.0,14.459999999999997
561,623,980,746,5,392,802,73.11,24.63,26.319999999999993
877,840,977,907,960,758,524,42.81,12.81,12.280000000000001
828,132,531,796,574,210,436,51.17,16.57,16.53
972,57,492,890,373,583,567,51.75,15.54,16.9
204,963,516,423,496,832,365,51.49,15.89,14.61
424,354,1,551,553,638,805,55.39,17.79,17.34
627,339,469,614,28,823,235,59.37,15.99,17.26
650,181,563,598,185,881,93,46.6,14.84,14.96
817,564,816,871,836,953,261,39.22,12.73,12.82
33,861,966,689,72,85,888,54.68,18.33,18.240000000000002
17,463,14,772,773,287,255,76.43,23.22,24.249999999999996
275,112,816,639,189,352,297,47.62,15.59,15.889999999999997
71,171,163,261,540,974,172,59.37,17.56,18.219999999999995
672,279,663,728,301,465,719,52.77,13.89,15.189999999999996
329,508,485,116,24,319,395,50.37,16.18,15.770000000000001
351,431,815,192,264,111,259,50.83,15.5,15.620000000000003
921,747,522,214,988,620,442,52.39,14.76,15.239999999999997
836,998,21,230,18,406,149,73.04,23.02,21.86
36,736,982,164,456,721,518,51.17,16.23,17.21
694,436,557,852,225,999,645,43.74,14.68,14.72
816,711,528,461,228,536,664,45.67,15.41,15.499999999999998
31,404,691,589,822,328,675,60.21,16.65,17.070000000000004
646,436,60,755,305,128,991,57.63,16.56,17.770000000000003
217,896,48,313,72,879,78,65.66,18.51,19.36
317,939,961,305,761,162,426,48.59,15.31,15.650000000000002
578,258,133,8,574,899,870,83.93,29.7,30.830000000000013
38,604,839,222,985,922,583,52.93,15.89,15.84
471,175,847,888,890,997,798,42.02,14.75,14.11
720,637,521,38,387,205,355,66.96,18.08,18.549999999999997
101,210,587,690,918,443,605,49.66,15.95,15.570000000000002
198,504,106,960,681,399,303,58.49,17.96,17.349999999999998
516,511,17,333,626,892,411,49.34,15.83,15.990000000000004
921,288,18,160,205,878,335,61.65,19.87,19.529999999999998
830,576,801,138,347,439,218,40.81,15.39,14.790000000000003
272,690,98,857,388,954,560,44.2,15.31,15.020000000000001
352,936,903,857,703,547,496,44.92,11.9,12.520000000000001
786,545,240,66,742,41,86,67.79,21.2,20.429999999999993
136,173,170,932,551,218,274,55.63,19.39,18.500000000000004
777,340,614,518,861,261,376,36.14,12.98,13.010000000000002
346,348,116,298,240,888,966,58.12,17.53,17.06
618,798,977,732,908,500,138,45.01,13.18,13.620000000000001
593,564,788,106,328,40,416,47.28,14.72,15.830000000000002
74,389,886,807,150,848,128,52.99,16.52,17.029999999999998
349,117,629,601,800,948,387,45.67,15.03,15.169999999999998
78,584,563,229,579,83,975,56.93,18.09,17.71
273,373,912,302,577,547,947,50.48,14.51,14.17
117,468,918,283,110,805,46,51.18,16.21,17.33
847,302,12,628,686,14,93,69.14,23.44,23.689999999999998
423,117,845,906,808,40,192,56.22,16.52,16.47
245,804,600,431,165,118,461,54.89,19.7,18.810000000000002
171,697,247,162,761,865,105,48.12,17.86,18.529999999999994
445,932,987,387,825,993,555,38.81,14.37,14.189999999999998
931,837,301,563,259,728,488,53.84,14.06,15.23
322,102,212,667,325,40,27,74.54,27.05,25.419999999999998
10,805,947,302,743,610,327,59.56,16.88,17.059999999999995
460,400,320,408,64,65,935,62.4,17.23,18.100000000000005
324,993,615,993,466,114,256,52.79,14.24,16.759999999999998
220,803,632,796,912,555,888,47.5,14.58,15.179999999999998
704,480,677,364,265,187,554,42.94,13.72,13.750000000000004
212,314,203,252,369,83,839,57.03,16.52,17.4
287,91,771,458,92,667,588,59.65,17.41,18.029999999999998
658,347,963,232,399,989,314,53.02,16.84,17.669999999999995
42,335,191,324,811,867,592,49.19,16.04,16.78
914,943,310,251,342,103,557,54.43,15.68,16.299999999999997
626,592,826,610,94,250,225,53.09,16.11,15.500000000000002
20,827,249,411,74,274,564,61.76,18.72,19.840000000000003
888,72,746,76,22,650,10,75.01,24.04,24.939999999999994
297,768,811,367,505,480,883,47.88,14.28,14.479999999999997
879,157,103,513,796,814,335,62.91,18.29,19.139999999999997
78,521,972,681,177,183,794,63.51,15.67,15.620000000000003
153,144,841,886,327,312,109,50.37,16.38,16.95
726,526,854,941,616,300,129,45.0,14.09,13.96
915,211,145,558,932,739,32,59.59,18.59,18.369999999999997
798,323,840,924,638,823,688,33.77,12.81,13.18
928,566,860,966,764,706,210,40.76,13.91,13.65
