n0,monte_carlo,monte_carlo_max_hop,two_hop
232,1.32,1.16,1.3500000000000003
379,2.18,1.47,1.5100000000000005
985,1.37,1.43,1.4200000000000004
384,1.7,1.2,1.2700000000000002
129,2.47,2.1,1.9800000000000009
197,3.08,1.72,1.7500000000000007
721,1.48,1.32,1.2800000000000002
44,7.75,4.64,4.559999999999998
87,2.44,1.82,1.7700000000000002
140,4.06,2.12,2.150000000000001
253,2.83,2.26,2.0000000000000004
830,1.35,1.26,1.3200000000000003
518,2.64,1.66,1.6400000000000006
214,2.54,2.95,3.089999999999998
410,1.97,1.94,1.7599999999999998
657,1.41,1.2,1.3000000000000003
31,3.08,2.74,2.600000000000001
470,1.37,1.42,1.3200000000000003
499,1.37,1.35,1.2800000000000002
464,1.19,1.24,1.2700000000000002
399,2.45,1.85,1.8000000000000003
506,1.9,1.89,1.7600000000000007
586,1.41,1.35,1.2900000000000003
196,3.65,1.64,1.6800000000000006
918,2.25,1.61,1.4700000000000004
850,3.28,1.84,1.6800000000000006
412,1.56,1.23,1.2800000000000002
91,2.17,1.49,1.6500000000000006
496,1.54,1.43,1.4400000000000004
239,2.09,1.47,1.5300000000000005
777,1.28,1.32,1.3300000000000003
20,7.57,3.62,4.519999999999999
717,1.93,1.44,1.4100000000000004
273,2.35,1.94,1.5500000000000005
532,2.05,1.39,1.5500000000000005
417,1.68,1.31,1.2700000000000002
485,1.77,1.32,1.3600000000000003
923,1.53,1.35,1.4000000000000004
933,1.43,1.21,1.2400000000000002
388,2.09,1.66,1.5700000000000005
743,1.68,1.23,1.2900000000000003
116,6.87,2.45,2.4100000000000006
678,1.76,1.91,1.7000000000000006
264,1.77,1.26,1.2900000000000003
99,2.95,2.06,1.9400000000000008
833,3.2,1.78,1.8099999999999998
64,4.18,1.82,2.0000000000000004
395,2.6,1.83,1.8800000000000008
635,1.49,1.26,1.2700000000000002
849,1.27,1.71,1.4400000000000004
386,2.6,2.0,1.9600000000000009
110,1.52,1.31,1.3700000000000003
676,1.51,1.26,1.2500000000000002
59,2.35,1.87,1.9400000000000004
346,2.39,1.45,1.3800000000000003
240,3.95,2.34,2.489999999999998
707,1.35,1.32,1.3600000000000003
88,4.27,2.63,2.5200000000000005
509,2.13,2.11,1.8100000000000007
925,1.59,1.21,1.3300000000000003
665,2.17,2.01,1.8300000000000003
529,2.17,1.41,1.5900000000000005
923,1.61,1.25,1.4000000000000004
212,3.86,3.05,2.6900000000000004
595,2.69,1.57,1.6000000000000005
827,1.34,1.27,1.3200000000000003
145,2.71,1.5,1.6500000000000006
621,2.02,1.44,1.5100000000000005
65,3.48,2.08,2.0600000000000005
552,1.84,1.35,1.3600000000000003
968,1.79,1.33,1.3300000000000003
38,4.26,2.29,2.330000000000001
500,1.26,1.43,1.4000000000000004
718,1.47,1.34,1.2800000000000002
198,2.32,2.17,2.100000000000001
151,3.5,2.41,2.420000000000001
968,1.25,1.28,1.3300000000000003
880,1.52,1.27,1.3300000000000003
592,2.0,1.46,1.5900000000000005
467,1.81,1.39,1.3700000000000003
746,2.14,1.64,1.5200000000000005
598,2.34,1.83,1.5100000000000005
902,1.34,1.28,1.3100000000000003
455,1.26,1.34,1.2800000000000002
292,2.61,1.49,1.5600000000000005
570,4.55,2.5,2.4599999999999977
365,2.83,1.55,1.6600000000000006
875,2.51,1.17,1.2800000000000002
899,1.22,1.3,1.3100000000000003
436,1.91,1.49,1.5400000000000005
138,1.43,1.44,1.4700000000000004
162,3.19,1.5,1.5800000000000005
782,2.45,1.37,1.5700000000000005
615,2.01,1.27,1.2700000000000002
99,3.0,1.72,1.9400000000000008
544,1.99,1.6,1.5500000000000005
706,1.91,1.63,1.3600000000000003
321,2.47,1.75,1.5800000000000005
718,1.26,1.25,1.2800000000000002
365,2.46,1.77,1.6600000000000006
