n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,33.95,25.97,25.3
296,819,783,60,227,532,549,368,283,798,176,846,108,27.94,21.34,21.340000000000003
268,219,965,949,26,848,656,826,266,819,278,198,168,27.93,21.02,21.360000000000003
317,296,642,888,749,983,875,868,901,381,88,865,620,29.98,22.64,22.29
345,687,397,518,254,182,253,484,286,91,967,957,837,32.14,23.32,24.01
886,964,560,860,307,7,930,298,586,721,903,319,868,32.04,24.58,25.300000000000004
783,520,199,423,433,613,295,441,462,165,238,312,265,26.75,20.8,20.950000000000006
832,816,44,83,47,473,641,287,531,547,663,482,717,34.56,25.07,26.14
351,148,689,200,68,422,935,207,650,647,451,282,188,32.12,22.11,23.359999999999996
364,446,764,602,328,649,571,203,926,331,103,859,63,29.91,21.06,21.910000000000004
725,234,284,783,596,630,882,243,125,339,957,181,297,33.11,21.07,21.54
470,26,43,365,714,84,917,987,977,292,752,691,982,29.52,23.14,23.289999999999996
334,18,330,295,329,989,156,793,667,420,882,965,890,33.09,24.85,25.990000000000006
635,696,837,79,300,632,196,915,454,299,139,256,390,28.65,20.99,20.99000000000001
613,984,162,339,586,9,372,45,465,173,373,802,823,37.55,26.43,26.400000000000006
371,297,585,99,449,212,434,938,212,116,60,63,56,32.9,22.62,26.180000000000003
754,172,609,693,993,153,621,41,559,502,596,255,329,28.95,20.9,21.96
36,125,854,541,299,792,419,667,205,489,206,247,449,32.16,22.34,23.290000000000006
420,503,37,224,431,454,254,662,910,438,850,220,510,31.2,24.0,23.81
192,32,37,260,259,248,538,213,790,237,427,890,267,33.49,23.97,24.99
145,332,52,912,950,322,578,119,583,412,985,922,668,27.36,20.54,20.300000000000008
669,891,809,734,762,41,506,396,95,440,215,952,894,31.88,22.24,22.68
586,921,966,946,169,344,303,672,482,818,922,657,322,27.15,19.04,19.280000000000005
834,430,540,220,670,820,702,820,274,346,944,401,979,23.87,17.48,18.990000000000006
508,76,879,994,286,984,642,684,195,45,404,920,634,33.71,22.16,23.9
130,785,991,275,683,876,61,890,171,704,650,475,582,26.95,19.42,19.640000000000004
483,764,413,949,399,223,817,3,216,944,160,13,624,47.42,39.38,39.26
897,263,118,405,829,788,801,390,898,227,563,54,899,30.72,22.23,22.319999999999997
973,206,165,687,622,338,838,913,575,792,803,482,937,26.88,19.97,20.330000000000002
539,450,27,80,35,712,608,115,500,574,885,263,622,38.59,27.77,27.39
792,142,42,371,81,786,900,535,926,10,304,857,355,34.77,24.85,25.090000000000003
847,76,87,982,556,464,390,210,806,318,397,239,776,31.54,21.27,22.270000000000003
498,876,989,409,97,79,117,937,635,817,906,374,524,33.41,23.39,23.9
444,425,878,728,795,454,68,643,902,963,200,652,309,29.29,23.02,22.71
