n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,17116.42,132.77,137.08000000000007
46930,28631,66150,18254,36941,18316,12429,32834,69804,9573.99,24.28,23.12000000000004
19262,40651,12945,9665,43279,61884,73375,13199,46372,16770.31,65.31,59.8
56907,41444,26801,72420,62522,58024,68334,34143,8163,14534.15,27.19,26.319999999999997
71919,1840,12225,52274,149,64694,43664,31969,42625,17116.23,607.25,768.4799999999997
8255,25043,74384,29059,31275,18677,71170,58716,11955,16751.22,70.9,70.40000000000006
10544,41950,66576,64131,14294,39511,72255,38153,16359,11450.28,29.8,29.39999999999997
71754,43614,70816,26634,71726,37703,58325,12010,50449,12321.91,22.06,21.07999999999999
41555,75451,31733,38054,24100,24823,24475,4321,34086,17099.47,121.11,122.2400000000001
62459,9055,11773,17068,19601,5064,10518,70857,51287,17082.47,192.72,215.24
68756,36127,68392,30867,28206,54974,36072,59056,64573,14023.67,17.49,17.96
46840,10796,42509,15119,63759,43944,24953,31855,2124,17085.1,305.19,349.47999999999786
35525,15353,28896,48766,22345,43586,55853,8151,13186,9749.49,23.5,24.400000000000023
19183,28675,5928,75217,70018,9698,3499,16311,24709,17093.79,417.22,498.6799999999998
75491,15688,51276,11997,48514,15210,4769,2835,25505,17086.91,332.11,362.1199999999973
24244,16239,62814,27600,8006,2986,71334,55786,13303,17088.05,266.66,264.23999999999785
34068,9175,28944,9433,39460,45913,57156,23634,8000,16921.43,78.93,84.32000000000002
66012,61227,5161,13227,51285,26129,34096,46996,61632,17103.09,227.48,246.60000000000034
74680,22206,26661,7608,20736,21227,44867,69399,32858,16921.61,79.09,80.80000000000014
15363,57974,22913,1730,61816,53727,74594,66663,40821,17093.68,163.72,179.55999999999997
46812,50940,32890,20108,73478,1630,60024,10364,44029,17088.83,238.44,263.88000000000034
5989,71345,36815,17673,31474,63154,46166,37732,47081,15195.76,31.73,31.879999999999978
17346,40671,50858,54318,10580,199,25206,43830,20981,17080.2,413.07,497.7199999999998
31380,29241,58737,49630,74468,54317,4134,52725,74379,17093.54,208.41,228.16000000000003
54817,6131,21715,58373,8373,33977,20668,58505,69150,17106.2,244.26,264.0399999999999
63866,73584,9,5100,64825,42722,40902,61196,6534,17095.49,182.89,218.16000000000014
54412,24641,71901,10940,17107,1930,52666,54720,41441,17093.43,235.74,255.51999999999987
444,27987,1873,309,69251,12816,24963,15584,26019,17107.02,457.48,566.0399999999998
39638,36697,23884,13130,62338,51995,10662,2863,36007,17089.18,284.95,331.0400000000001
59372,15175,33618,17487,68270,45488,15087,20242,36491,16911.02,63.72,60.199999999999946
2434,5544,5329,26966,34035,73184,41250,48089,74379,17087.99,291.79,313.63999999999794
5505,64813,60118,57074,48817,70507,23368,27242,49227,13679.06,32.94,33.51999999999999
38146,1166,18147,19794,35569,43700,44238,48129,12282,17085.74,373.7,423.7199999999998
44335,4674,5400,35339,21477,19584,37949,47304,51746,14709.37,109.41,118.79999999999771
71890,16992,38457,15059,62660,31418,6325,40354,23538,17081.75,108.71,114.64000000000007
68557,9288,39671,52844,43059,39220,54358,14241,13028,16058.55,36.29,39.07999999999996
73509,63068,62128,44181,45043,16295,62794,15205,65239,15908.07,22.59,21.0
55906,4957,39571,43919,20403,21830,73988,49226,11393,17101.05,130.0,136.55999999999983
8629,11097,25957,28974,8015,50438,1029,12855,51617,17091.44,171.53,170.72000000000014
72938,68026,37987,58791,64044,28475,55448,10965,48277,16928.77,77.44,87.51999999999974
28853,34198,21834,56521,25158,46991,15074,8369,3620,17080.52,251.79,284.31999999999783
68919,59193,26435,15585,65154,52160,33617,27162,5518,16740.94,76.6,80.35999999999999
28297,19182,13714,25948,60084,49549,47401,71616,19835,15713.99,136.65,116.95999999999793
13729,63950,19451,73912,53203,55474,68318,64933,42265,12652.41,17.33,17.52
65331,65358,26475,71147,28675,1272,44593,41714,42182,17098.01,368.41,435.7600000000001
4648,68826,19446,33670,20434,49676,38585,61660,8697,17066.72,94.59,101.64000000000004
11094,67702,5166,8697,29503,17104,5325,39380,2003,17099.13,1035.09,1320.2399999999925
58797,43331,21061,19506,60389,48669,66191,50099,69442,16076.62,26.38,27.679999999999982
65854,4406,75218,11881,67895,10008,55884,27014,37966,17101.69,441.84,504.2800000000001
70178,54767,63204,50930,30614,2684,31,23851,39641,17103.51,1006.11,1483.3999999999996
66434,74745,33352,43605,8601,64685,34341,39689,53486,17093.8,156.71,163.88
50352,50289,8160,21468,16688,31319,37629,43781,7278,17096.27,252.52,277.2400000000002
