n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,30.34,18.31,17.664353600446336
44,87,140,253,830,518,214,55.3,27.22,28.117894726409673
410,657,31,470,499,464,399,25.07,16.81,16.170831945468578
506,586,196,918,850,412,91,29.76,13.49,13.700296917818243
496,239,777,20,717,273,532,39.16,21.77,21.53136427186666
417,485,923,933,388,743,116,26.94,14.59,15.151875610886426
678,264,99,833,64,395,635,39.14,18.65,19.844622708464644
849,386,110,676,59,346,240,31.11,17.81,17.552907466114878
707,88,509,925,665,529,923,30.14,18.01,18.04070127468167
212,595,827,145,621,65,552,34.92,20.18,20.95773687639431
968,38,500,718,198,151,968,32.02,19.64,21.029481928403804
880,592,467,746,598,902,455,23.28,13.0,13.571762394655456
292,570,365,875,899,436,138,24.58,15.18,14.92348232635677
162,782,615,99,544,706,321,25.65,14.39,14.678093892575578
718,365,972,659,863,506,515,26.21,14.35,14.530474998443372
638,202,316,153,364,541,291,38.45,21.87,22.691818891337316
522,672,73,827,924,877,519,25.54,16.03,15.652128408762788
934,718,558,225,352,249,929,25.53,16.53,15.872232928999855
12,302,351,225,273,34,433,44.9,25.34,26.06399592346979
260,385,305,854,722,912,426,21.29,14.77,15.516880921951103
179,673,405,119,170,954,679,28.56,13.75,13.308168750088901
872,998,26,206,996,784,164,38.27,20.35,20.16196715210717
307,119,13,815,782,389,350,41.12,26.9,25.5124844668909
856,174,582,446,926,237,142,35.98,18.22,18.721247831615244
419,577,456,416,427,82,602,23.45,15.95,15.274296882638474
71,295,734,97,34,87,679,37.0,22.92,22.003565082593656
109,782,533,539,368,157,827,25.07,14.47,15.66389761523141
958,517,499,725,152,618,64,22.2,15.06,14.709779844515026
194,17,934,143,348,395,674,46.95,27.23,27.46225702078089
587,123,761,306,359,333,988,29.61,19.09,18.88867933494061
374,3,661,855,510,215,62,112.58,66.49,68.2995901920305
896,632,33,904,988,889,777,38.29,19.09,19.216886998727453
827,836,593,176,182,345,993,28.9,16.34,16.396815258044086
441,452,123,85,205,619,229,32.72,20.19,20.175228262808
509,830,484,809,158,390,124,30.97,18.78,18.372756457104273
111,594,738,463,663,129,736,26.48,16.32,15.124234004728061
450,526,742,92,732,950,482,28.07,15.65,16.027528665777094
577,403,836,369,466,230,52,31.03,20.66,20.3444200757726
202,50,456,114,110,216,742,42.71,23.04,23.97557219611091
4,725,615,626,928,23,670,63.99,35.34,36.236956613997876
372,849,442,540,95,991,766,27.06,15.71,14.732763435999406
773,614,514,838,722,582,205,25.93,14.91,15.06166508427624
513,234,331,538,393,761,532,21.93,15.06,14.068482644857035
662,200,6,296,627,303,930,81.85,42.35,43.487144174246176
81,761,328,949,928,412,229,33.2,20.26,19.584677289588043
647,303,81,560,429,762,378,27.04,17.38,17.248069878405474
826,964,758,870,328,528,309,20.3,13.24,13.971804385854902
640,851,980,365,802,916,302,23.84,13.6,13.715887875282299
667,866,111,200,496,378,387,29.53,17.82,18.64202310590944
981,599,867,940,319,210,297,22.91,16.25,15.838165336634578
406,627,392,862,941,700,536,22.89,15.99,16.006491173816755
958,707,745,364,840,692,619,23.72,15.13,15.485171871509214
599,370,689,437,200,501,842,31.61,19.49,19.265256772423204
541,519,858,83,275,167,70,28.75,16.48,17.380557387507025
510,750,887,277,429,798,119,26.38,14.3,14.567514577822426
639,849,844,280,298,280,823,20.8,11.59,13.408379569059383
845,516,275,283,909,647,421,26.35,15.75,15.206639370800026
250,370,251,988,253,809,516,22.78,14.45,14.362495643647465
765,468,255,239,832,830,610,27.54,19.59,19.422675708871264
537,849,200,376,508,799,108,33.84,20.07,20.960294884453184
812,114,397,86,670,174,798,34.53,18.54,18.710803334796882
580,437,942,46,805,931,140,33.3,20.05,19.765485915149895
22,624,195,701,270,89,97,40.35,22.86,22.743838155192673
473,470,889,685,927,289,947,25.0,15.66,15.798444245966541
579,94,129,621,366,885,668,32.99,18.57,19.55730299786749
67,327,809,39,855,941,85,43.78,27.25,28.182625276732818
879,140,669,823,375,848,76,31.61,16.82,17.977455859552794
834,236,742,37,614,809,326,31.25,19.26,19.824207569674922
227,303,761,366,990,334,67,24.76,14.82,15.817960715052354
532,921,116,938,738,624,356,30.34,17.53,18.074095305382123
444,163,160,261,914,398,152,36.46,21.24,22.254193137005036
441,745,800,66,102,547,227,25.55,16.76,16.98818179256123
84,300,947,180,345,767,203,43.47,24.63,25.875331258794077
111,968,52,58,569,805,753,32.43,20.39,19.422577383957712
181,844,174,572,654,334,302,27.8,16.26,16.60937325674476
903,248,753,512,490,113,576,30.94,18.12,17.99402966010801
735,958,84,140,953,767,135,41.92,24.64,24.4175053538896
230,334,223,417,178,173,138,26.66,17.18,16.839077912981256
780,450,62,711,908,459,599,23.06,14.26,15.463582745568925
683,628,294,424,833,958,447,26.98,15.4,15.536700000246853
592,703,918,754,944,380,708,18.75,13.38,13.058383862763955
577,727,501,889,375,752,864,22.53,12.82,13.467055314392324
798,540,191,316,272,696,968,23.35,14.65,14.504869854474762
487,853,130,859,857,283,511,26.58,16.56,16.391792887111286
650,994,518,546,807,959,524,24.75,15.4,15.354845937293105
296,826,222,582,539,400,785,25.33,15.97,16.15206523707555
138,844,500,662,487,127,298,27.96,15.91,15.964992980680451
403,32,35,889,380,518,967,30.89,17.35,17.872780830090235
303,355,384,715,28,636,146,39.29,24.4,23.90754231811545
850,704,14,81,847,189,459,52.89,29.35,29.835360105848583
593,970,130,786,987,861,435,20.55,13.46,13.832579827579826
577,645,592,988,898,110,381,25.68,16.95,16.28336920039897
514,40,615,732,671,377,366,28.85,18.01,18.581966864143492
108,969,327,665,104,488,863,32.57,18.97,19.254638835772848
173,661,241,488,373,590,354,21.68,14.15,14.718524162647949
955,380,771,827,439,383,760,22.35,13.25,13.610829870629999
643,686,39,752,144,951,726,36.22,23.94,23.25384744183305
678,911,666,320,62,33,982,35.56,21.14,21.94539385437662
238,522,369,495,375,487,574,28.72,16.06,16.6349009168662
177,308,142,662,272,804,23,44.32,27.58,28.329147978644272
