n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,2018.59,184.22,193.76000000000013
1192,5429,4804,3852,6223,6019,3056,2616,6308,2013.88,132.17,126.79999999999987
179,2233,4004,6569,1622,5978,3391,4409,4417,2013.66,248.85,282.6399999999996
5587,771,1580,4615,4535,5730,6595,5971,2175,2016.92,203.48,243.04000000000005
5430,6581,4997,5617,721,6916,3479,2749,762,2018.83,284.86,352.80000000000007
2966,6555,3358,6592,2051,3647,5731,768,6189,2016.78,329.74,421.7599999999999
1615,5740,5201,6524,2385,799,374,4821,1645,2015.3,571.89,778.3999999999996
6782,5369,2952,3987,6821,1586,4216,4717,5280,2015.97,316.36,362.6799999999998
5717,6598,4126,232,5189,2960,2006,4929,3520,1876.43,39.43,43.79999999999999
2493,2927,4826,979,734,4097,5559,4302,1631,2012.72,473.2,629.1599999999991
957,4982,5429,2194,2558,5890,1607,3111,3962,2019.39,95.72,95.24000000000025
1824,1131,4893,1719,6832,7090,5719,4277,102,2017.03,311.61,358.84000000000026
1546,6373,1385,139,5308,2727,4569,5499,5081,2014.06,237.74,272.1600000000001
5067,2507,3068,3091,4320,3188,2368,1039,5560,2016.56,270.79,328.19999999999993
4003,440,1518,3464,4865,6113,3258,786,3614,2016.19,272.81,322.8399999999997
2009,6600,729,4941,5490,3654,3663,6421,6809,2017.38,107.88,113.95999999999998
3113,6521,626,4232,3493,3857,2485,5780,6689,2015.9,171.09,183.16000000000008
3351,703,1574,6115,5572,2177,3697,3994,5919,2016.72,92.5,100.44000000000007
6422,1410,151,179,4406,1011,2057,4828,6568,2012.18,319.61,390.2
2957,1536,2099,4118,3698,2698,4234,2087,3363,2014.58,141.65,152.88000000000056
3454,5014,3976,2194,4935,3888,5376,3920,4030,1974.33,38.63,42.47999999999997
1164,5908,3092,4068,2504,5197,6592,3827,2649,2016.31,156.34,179.00000000000034
3002,5400,1335,5074,3080,5688,4940,2177,2622,2016.82,133.24,141.16000000000008
5292,3262,3997,5974,6499,1295,6780,2382,4586,1992.29,68.68,70.47999999999996
50,5110,3681,467,1495,246,4996,6337,4667,2013.21,315.44,350.84000000000054
918,5587,5886,3038,2965,4075,6991,4831,510,1975.23,90.75,95.24000000000017
1578,1264,2205,5025,121,3457,6604,6408,6554,2014.31,292.13,354.88000000000034
6664,4299,4027,621,3841,1901,820,3038,2965,2014.28,66.95,73.83999999999997
1187,5578,5124,1993,4969,2607,1181,308,5144,2012.35,182.73,210.52000000000035
5473,797,5848,863,370,5288,3914,3790,5931,2013.31,110.58,115.56000000000012
565,5154,252,5745,4517,1040,5051,6821,684,2011.54,275.72,345.11999999999983
1319,5063,5170,2172,6868,5359,3702,4093,5683,2014.15,82.17,83.63999999999999
166,6482,5221,1122,6703,1546,3611,3925,6377,2015.6,215.08,242.24000000000032
3600,3662,4575,2264,3911,5836,4745,521,6811,2016.4,86.82,88.68000000000005
6555,2390,2977,2343,2950,277,685,4115,7029,2013.06,91.86,94.00000000000006
2259,2292,2245,3875,3528,3639,3042,261,5847,1954.42,64.07,70.68000000000006
701,2044,6687,4953,5231,1953,4386,6106,267,2014.21,136.42,179.07999999999947
6054,1419,2755,3035,261,426,6060,6268,6154,1613.89,30.84,29.080000000000002
1713,5740,3547,2813,635,1291,5992,5536,934,2013.4,453.54,584.7200000000001
3273,4482,1111,3801,6086,4051,5237,615,1048,2015.23,159.21,178.3200000000001
605,2870,4262,249,1521,4304,5800,1231,1504,1892.47,53.42,54.279999999999994
2307,6053,1237,4155,4656,6963,3181,6526,1827,2016.96,197.12,222.15999999999983
1815,5698,4620,5859,1030,3433,5659,1336,6203,2018.21,300.24,337.95999999999987
2592,1968,4595,4688,39,6442,6595,4660,3167,2014.67,74.33,79.32000000000002
1541,6227,2664,7003,3121,4311,3612,79,3256,2014.66,247.55,273.6000000000006
6921,4348,4514,6963,5423,1116,5868,1914,5285,1997.09,87.88,94.92000000000012
4455,6596,6085,3049,2227,5460,1516,1223,1344,2017.16,149.42,158.95999999999998
5654,5123,1100,3151,608,500,100,326,3868,2011.71,172.94,198.71999999999989
6217,485,938,5331,5824,4425,820,5519,3011,2015.22,173.42,193.56000000000026
4879,263,490,4446,1841,6442,3332,1847,6255,1974.94,60.64,62.76
4630,5633,2404,759,3858,633,5932,4697,7079,2013.07,97.6,96.95999999999995
481,1381,5417,3587,983,919,5750,1456,409,2011.48,221.08,241.20000000000007
5602,248,6144,6887,5537,5975,3484,5332,5802,2014.41,226.25,271.84
2351,2094,3632,1900,1655,6683,7039,5359,6380,2010.26,97.17,100.80000000000015
4387,6451,5281,1752,2275,4851,107,2088,4317,2013.82,271.6,319.0000000000001
6476,5995,6101,5801,5602,2711,6365,4238,767,1975.78,98.01,85.76000000000016
4791,4877,5287,268,2965,3007,5663,959,1853,2016.58,865.91,1412.880000000001
6249,229,2952,5670,2790,3568,5617,6819,423,2013.2,469.76,589.6799999999995
2818,1141,249,80,2754,557,3972,21,3798,2011.94,133.77,148.1199999999997
6785,2160,716,5546,4839,5047,2238,1885,1084,2014.17,178.64,194.08
1031,3434,4470,1489,1990,5430,3144,4864,3515,1872.95,59.12,60.56000000000006
4616,4239,5135,6803,3935,2213,2073,1120,2449,2017.86,425.31,547.7599999999994
269,1577,6210,3673,857,6622,1442,4719,888,2015.36,278.28,315.2000000000004
6631,21,4207,1314,982,1245,4855,3220,3880,2017.49,140.28,149.88000000000028
3983,7059,4348,6285,5687,4435,6648,6515,3853,2016.78,90.75,100.08000000000017
1764,6896,5277,3181,1264,6311,3752,7004,87,2015.74,114.59,115.04000000000008
2766,3420,2062,2616,1088,2341,3039,4819,7004,1994.87,128.75,148.6000000000002
5558,2972,1829,43,6390,2497,1447,676,3339,2016.3,381.45,463.7599999999995
5099,5081,6293,1896,5259,730,1591,3116,3373,1815.46,48.41,49.28000000000011
1031,6169,6856,1208,4258,412,4262,4299,6360,2015.58,203.04,205.3600000000004
3998,2984,2692,6895,5835,4847,3192,7104,2236,2018.29,433.44,581.1199999999994
5320,5437,6535,546,2142,1077,337,896,4824,2015.94,574.87,734.8800000000007
4940,5008,5895,1270,6717,4138,4149,930,6408,2015.2,276.86,329.2400000000001
5632,6270,6381,709,708,6822,5446,6184,1023,2011.96,109.0,109.95999999999968
1770,2875,2771,1296,5963,6705,2000,1434,1507,2012.65,86.64,88.39999999999996
1847,5151,1028,7041,3924,6053,3750,5098,905,2013.64,219.73,242.64000000000033
5951,5030,1119,3731,6584,1608,4685,3040,6012,2019.6,245.84,275.0400000000004
1184,2721,5128,2159,559,2244,6166,12,500,2016.59,376.17,439.63999999999965
5360,244,3929,5167,3733,2605,502,92,2249,2014.16,359.21,443.8800000000004
5908,830,3146,5110,2752,835,6041,6845,7036,1994.93,85.35,86.83999999999999
3056,1162,6822,6191,1206,3034,5466,6241,3842,1695.89,39.03,37.64000000000007
