n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,483,667,388,807,214,96,499,29,101.92,53.46,54.75472180317922
914,855,399,443,622,780,785,2,712,456,272,738,821,234,605,967,104,923,325,94.61,46.42,47.84638927087221
31,22,26,665,554,9,961,902,390,702,221,992,432,743,29,540,227,782,448,162.32,87.27,88.90907598100593
961,507,566,238,353,236,693,224,779,470,975,296,948,22,426,857,938,569,944,97.24,48.67,50.245289065322325
657,102,190,644,741,880,303,123,760,340,917,738,996,728,512,958,990,432,519,94.78,51.7,53.323570513894396
849,932,686,194,310,290,601,996,903,511,866,963,517,402,603,873,35,491,248,76.03,41.49,41.89996561920972
761,816,413,424,680,177,375,561,903,719,794,690,755,383,88,449,679,520,110,75.19,43.22,42.87271199381508
797,167,533,860,402,379,501,750,30,480,44,315,720,868,629,607,592,403,662,88.41,48.86,49.01552891047632
174,172,514,232,12,789,204,552,942,880,561,237,414,526,352,975,867,591,361,91.05,48.63,48.15210342902023
470,931,275,675,561,623,980,746,5,392,802,877,840,977,907,960,758,524,828,116.03,56.08,56.968104038160824
132,531,796,574,210,436,972,57,492,890,373,583,567,204,963,516,423,496,832,95.7,52.18,52.795877178615015
365,424,354,1,551,553,638,805,627,339,469,614,28,823,235,650,181,563,598,100.65,50.14,49.115275934064925
185,881,93,817,564,816,871,836,953,261,33,861,966,689,72,85,888,17,463,95.55,50.79,51.41498651520958
14,772,773,287,255,275,112,816,639,189,352,297,71,171,163,261,540,974,172,108.92,55.8,57.06095913976489
672,279,663,728,301,465,719,329,508,485,116,24,319,395,351,431,815,192,264,74.55,41.55,40.839823798274516
111,259,921,747,522,214,988,620,442,836,998,21,230,18,406,149,36,736,982,117.33,58.09,59.940187844015
164,456,721,518,694,436,557,852,225,999,645,816,711,528,461,228,536,664,31,97.77,51.19,51.849735747686964
404,691,589,822,328,675,646,436,60,755,305,128,991,217,896,48,313,72,879,103.48,53.61,53.33407542349859
78,317,939,961,305,761,162,426,578,258,133,8,574,899,870,38,604,839,222,159.3,82.02,85.54809933124007
