n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,12.05,11.25,11.680000000000003
220597,193959,170926,241781,138946,7603,220292,12.33,11.04,11.230000000000004
122060,203412,247295,65287,170124,13593,236165,12.33,11.67,12.020000000000003
41117,29676,97463,122963,227657,64637,99813,12.71,11.83,11.960000000000004
142543,26731,150455,65360,3437,191675,56814,13.31,12.21,12.110000000000005
106994,73264,47730,240214,227399,200730,102088,12.61,11.87,12.050000000000004
41839,199734,208967,18856,36377,161985,161861,12.86,11.78,11.960000000000004
116611,33213,34666,465,254892,228433,1392,11.49,11.54,11.310000000000004
54907,202792,56487,251691,257535,43478,228696,11.92,11.3,11.340000000000003
43642,75839,82221,252045,52137,141354,229669,12.56,12.12,12.090000000000003
177689,164031,53681,47623,246671,253901,181047,11.77,10.89,10.710000000000003
51610,253379,252994,234289,100459,78325,5654,12.84,11.89,11.780000000000005
94683,108765,43504,245312,38194,69156,17075,12.33,11.28,11.560000000000004
86993,78999,214276,158101,153653,886,156232,12.66,12.57,12.070000000000004
177716,185513,88577,17307,81253,93153,214569,11.92,11.24,11.130000000000003
80232,126024,182562,82783,48437,126148,123873,12.79,12.06,11.990000000000004
184724,46168,14942,67156,255616,246156,5994,12.22,11.58,11.620000000000005
248832,196554,93754,221480,105983,4736,143934,12.55,11.6,11.900000000000004
206500,109793,95993,98661,151655,220524,2379,12.29,11.42,11.380000000000004
118704,12249,185534,47426,163502,250394,250188,11.38,11.28,11.340000000000002
51516,31200,198111,64510,243703,214825,246951,12.97,12.27,11.980000000000004
121164,90277,134347,93006,234018,137547,65770,12.75,12.35,11.970000000000006
203319,121333,28325,154602,196188,204731,208988,12.34,11.58,11.590000000000003
96284,225363,77558,9602,113502,247935,256466,12.38,11.8,11.610000000000003
23902,54652,89323,134448,160124,95060,240671,11.76,10.82,10.900000000000002
38848,89118,72266,242272,184184,142906,24136,12.3,11.87,11.940000000000005
81906,179821,83047,80260,46524,209393,20498,11.84,11.7,11.790000000000004
164313,39024,189041,180662,81082,261285,126823,12.22,11.91,11.540000000000004
42343,188777,12727,21222,258657,157456,139861,11.78,11.16,11.280000000000005
242117,106401,8343,62216,194132,155703,90133,13.36,11.74,12.110000000000003
216608,65590,119449,170646,110561,38175,14603,12.0,11.49,11.820000000000006
256652,240142,167332,8577,210151,129384,87604,13.26,12.32,12.010000000000005
219789,54279,34228,257242,191801,147861,248983,13.0,12.19,12.130000000000003
34806,165255,235011,206571,108481,27952,44255,12.74,11.95,12.020000000000005
113916,97779,39123,15406,221441,110269,77283,12.56,11.41,12.080000000000005
37015,118791,241697,261960,162634,223412,44378,12.56,11.16,11.710000000000003
255854,136890,118892,251692,127967,180575,191235,12.73,11.19,11.550000000000004
83283,125578,71836,76289,123228,105850,236417,13.2,11.97,12.030000000000005
38405,29507,98828,215496,259099,139395,251609,12.65,12.19,11.990000000000004
47027,164355,245666,130894,227488,88730,47217,11.93,11.81,11.360000000000003
23366,128938,71384,135051,205001,143681,227380,12.39,11.87,11.940000000000005
131812,94719,16543,206051,208444,203134,93244,12.63,11.87,12.010000000000005
182084,154005,174068,8996,199134,80137,95271,12.74,12.0,12.070000000000004
146620,184672,175192,73623,218951,127319,69431,12.21,11.67,11.920000000000005
201784,257151,181110,187691,77031,250841,247869,12.55,11.42,11.420000000000005
89148,170312,46831,152216,223300,3035,124335,12.41,12.06,11.730000000000004
143390,202825,65717,85434,176067,71744,121356,12.29,11.67,11.850000000000003
75714,214087,131163,169721,176590,209092,93472,13.24,12.05,11.930000000000003
91195,71794,168837,90592,193417,245763,217104,13.15,11.85,11.960000000000004
107077,91762,241784,220955,45212,228042,227271,12.64,11.05,11.330000000000004
180443,117908,255884,95492,250745,87645,135827,13.14,12.03,12.090000000000005
37187,138763,256954,43561,52075,219314,94903,12.76,12.24,12.050000000000004
245728,223832,125105,74149,181253,20666,188661,13.28,11.74,11.790000000000003
175861,191457,109217,45043,161685,204569,245425,11.15,10.97,10.420000000000002
152265,135385,174471,245479,110308,79342,163508,11.98,11.22,11.330000000000004
145020,203084,227312,166950,70963,188852,261099,11.66,11.66,11.370000000000003
7240,51275,41949,153733,115623,163596,170424,12.8,12.19,12.040000000000004
47380,57419,198966,179819,47325,165377,188340,12.62,11.82,12.110000000000003
10973,258596,123623,256838,59308,43449,14193,12.25,11.95,11.990000000000006
233782,35003,29053,83191,253750,47591,126526,11.54,10.48,10.510000000000005
50688,143738,9347,108918,121983,92038,99693,11.79,11.64,11.580000000000005
173676,160378,18868,154708,53573,62350,188223,13.08,11.7,11.910000000000004
236763,98044,173,91886,106266,249589,73014,12.87,11.48,11.700000000000003
224357,107490,227121,30166,180579,217938,143456,12.62,11.54,11.230000000000002
98010,252803,9453,144161,160842,79005,24856,12.64,12.27,12.070000000000006
77406,142926,134387,88964,249325,152278,76858,12.55,12.06,12.090000000000003
251212,92174,214570,33858,109865,107280,213120,13.31,11.84,11.680000000000003
147828,168374,141134,96847,122545,37253,41097,12.39,11.89,11.940000000000005
156221,100334,147812,125050,250927,52207,253754,12.12,11.59,11.860000000000003
34860,159543,23810,92042,215281,234217,173449,12.86,12.09,11.980000000000006
248,100100,28290,85469,148324,240248,161262,12.62,11.84,11.790000000000006
141406,36883,85312,165008,229769,233644,147926,10.51,10.23,10.260000000000003
98526,112512,113163,256030,59332,129344,76413,12.95,12.21,12.030000000000005
125717,254923,185676,99557,100634,251956,224123,12.2,11.88,11.970000000000004
239533,41688,156188,155700,68111,194255,257158,12.92,11.74,11.920000000000005
78853,130103,65816,108918,5156,83663,247772,12.88,11.44,11.880000000000004
258022,80606,128910,243674,75077,37562,125025,11.31,10.65,11.000000000000004
6232,31951,173030,162971,251876,116252,64356,12.48,11.3,11.560000000000004
76835,10479,204919,35766,216742,102862,3461,12.18,11.27,11.270000000000005
125906,139608,146883,71771,63824,245170,124329,13.28,11.44,12.090000000000003
204972,9637,64398,128481,70172,221226,40570,12.75,11.74,12.040000000000004
189125,259214,74902,76857,129044,159393,260173,11.47,10.99,11.360000000000003
124421,135848,169050,226356,158296,230859,194897,12.53,11.83,11.770000000000003
234619,30979,4239,199333,33038,78824,74015,12.83,11.99,12.060000000000004
139853,185605,88112,160844,77810,191699,138901,12.0,10.92,11.340000000000003
6977,121723,91688,94644,178719,195301,213028,13.02,11.82,11.980000000000004
154875,34728,9549,743,66171,145025,119436,12.65,12.49,12.070000000000004
179760,240274,28206,232768,180203,143023,50116,12.13,11.21,11.350000000000005
3816,112635,204048,211689,112127,155947,150901,12.86,11.83,11.990000000000006
180621,185645,249893,165736,170095,126321,225101,12.99,12.05,12.090000000000003
239000,220515,101049,124707,102725,178868,223320,12.23,12.04,11.990000000000006
188641,51502,235640,77712,121919,217585,198756,12.19,11.43,11.160000000000004
17315,79600,219225,845,182090,204209,113461,12.6,12.2,11.820000000000006
152597,75067,169972,204663,123849,238728,81513,12.36,11.61,11.480000000000004
37403,43371,125412,182251,143942,232964,130464,13.47,12.04,12.070000000000004
255045,86700,141018,40246,111558,153577,141926,13.06,11.3,11.740000000000006
212814,12728,17935,192055,60298,70046,214851,12.33,11.47,11.810000000000004
22333,207552,16493,173959,246983,6698,87307,11.96,10.94,11.230000000000004
189424,112547,256556,18010,261707,106236,183827,12.22,11.57,11.730000000000004
127583,12816,32342,220741,32075,57470,161102,12.93,11.9,12.090000000000003
