n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,49678,22205,59247,55389,20598,22076,64.97,32.79,32.00897551746008
31196,6728,14542,17357,66357,8300,50287,13326,38165,26864,29399,55280,11496,34961,27510,51975,36855,44782,5661,55.92,36.62,37.06732672945715
26146,690,53895,7181,49652,64449,18237,3077,31029,55669,14686,507,15890,75851,25909,26614,43282,1081,10944,133.55,51.65,50.600632554615295
17456,70748,2289,65641,11119,75101,65108,70462,25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,66.69,37.32,40.32391547245786
72752,19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,11369,45507,14413,47915,59152,60.18,33.51,31.759198115402025
27529,52713,26053,75292,2407,49668,43084,80,56829,14641,27974,29059,58197,35341,42560,11641,40259,37340,13509,27.63,25.19,24.42514285087197
67830,7230,3328,49988,73457,56182,65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,48412,40.55,31.75,32.023072080654565
18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,19440,1556,6399,7983,59039,27341,50971,38566,1939,172.85,78.06,79.93881217474446
46469,37356,18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,59165,18680,73652,50200,22161,35934,123.31,38.85,40.174288539278514
64806,45727,13005,6351,36287,69315,16822,22718,11045,21263,29151,1705,26593,23049,62080,59860,73301,71500,50893,61.41,37.77,37.784131443943956
10904,22681,71908,63184,34398,70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,54.84,38.51,38.77024140654116
29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,60115,30291,48657,75127,65001,31864,4718,111.81,60.79,60.838522711022186
11092,6148,53708,53303,9039,10582,24784,4470,23765,11064,8503,3914,46503,61635,71698,70198,62210,3404,9871,199.34,93.74,97.91132470587591
43755,11088,42136,1123,60797,58871,19474,50605,62683,18075,13924,45713,30319,59176,16960,25187,28987,14257,14497,30.02,28.4,27.299046000218034
6911,15740,9782,10820,48814,13581,3074,61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,182.46,61.21,60.82616543817502
33195,2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,17331,39341,5097,24469,46326,52850,950,126.22,44.66,42.03817667788597
39679,12375,3862,41638,57582,32398,54601,42172,64448,73844,45474,52309,56371,27385,10296,36226,39437,60522,61159,72.98,37.21,38.9698925196042
74506,59756,57662,50465,24423,43185,52712,7717,42601,12035,22356,41617,71287,3521,24715,27668,47789,18047,11261,70.7,37.25,36.44136825334078
44282,58599,50444,27686,71033,43957,9943,2506,72412,55289,61682,29799,42426,67389,65843,12988,60717,419,37310,146.36,49.28,49.923880900844075
69927,26885,9361,29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,51833,51041,66349,17674,66679,58.72,31.47,32.14323004451371
46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,22484,1238,40110,2637,36505,62755,68490,55984,12286,51.14,29.06,29.18745169550237
35757,37349,18836,67755,59176,62758,30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,24432,70485,53.3,32.51,33.754026175122284
12657,59435,17635,44660,27628,71189,17611,55414,28387,67549,26583,74528,55456,1312,72732,6470,46510,65038,48768,134.52,45.88,44.770019692862384
7982,48809,52238,60765,57328,24999,72873,12943,21765,11126,46482,34104,32390,61547,68881,24423,69620,1578,70755,71.85,39.48,37.742855023807124
43970,29223,22715,3683,7404,26260,44407,37161,17008,43286,39013,51851,4726,10011,53190,32162,59510,60856,5494,91.79,40.88,39.122763000941724
41205,22685,18851,75293,26170,68577,49994,65768,19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,44.6,30.62,30.68380120277513
65315,68210,34209,33254,48996,45463,70372,1827,25909,7687,69286,60745,40827,13534,27029,1977,25955,60903,16168,91.32,45.54,45.21142569404382
