n0,monte_carlo,monte_carlo_max_hop,two_hop
121374,4.01,2.61,2.8819517801251955
160750,2.65,1.93,2.005124716553288
97861,2.48,2.04,1.8945645095645094
70027,2.95,1.99,1.7082790398042373
36317,1.51,1.46,1.4164162232576556
48796,2.75,2.78,2.6821593915343915
227163,6.3,3.52,3.5118518518518522
177378,5.48,3.41,3.6205332999450643
1686,2.77,2.8,2.9674697272848536
88690,1.79,1.94,1.6804439304749665
131801,1.76,1.62,1.6410409652076317
121561,3.18,2.91,2.8415773836300153
235483,6.27,3.67,3.470692640692641
158518,8.98,4.77,5.235843731431967
21185,5.03,3.02,3.0544424977835116
87562,2.17,2.22,2.1978458049886624
145298,3.23,2.66,2.7121428571428567
245467,3.01,2.33,2.2543981481481485
161651,6.83,3.98,4.1233098177542615
183526,3.74,2.79,2.6102933673469386
10720,5.13,2.71,2.7000332270069114
190891,3.89,2.05,2.228239642302142
99357,4.43,2.82,2.983823529411765
44410,8.49,3.93,3.9869047619047615
184413,4.74,2.77,2.9575925925925923
248044,2.81,2.59,2.5937467365274856
118494,2.44,2.53,2.388197278911565
249370,5.48,3.8,3.914396113146113
190071,2.9,2.52,2.4854890795148696
110778,3.74,3.07,3.0237200032873104
41197,3.97,3.19,2.9619505494505494
44152,3.25,2.28,1.9276551667512167
62393,1.0,1.0,1
13456,5.35,3.2,2.7512571523099596
29084,15.51,5.85,5.997490363666834
34714,2.65,2.14,2.085970695970696
132715,2.89,2.04,2.2318226911976913
228517,4.19,2.63,2.6410383597883595
242176,7.69,3.87,4.305839002267573
259780,4.34,2.85,3.239213389213389
154777,3.23,2.27,2.3660714285714284
16600,2.89,2.48,2.2984704184704188
202954,3.76,2.43,2.6108098177542622
180470,7.12,4.42,4.374554685628855
100575,3.65,3.13,2.8613230252653326
206987,2.57,1.91,2.0082443776129946
195584,3.22,2.87,3.0495771389458235
232590,1.94,2.38,2.3304988662131514
26652,2.01,1.53,1.8115549931100572
240898,5.05,3.36,3.3545911495911493
76330,2.28,1.88,2.000529100529101
53729,3.87,2.52,2.9740740740740743
176746,4.0,1.92,2.103194804237485
58799,5.58,3.15,3.3885642135642136
190239,2.97,1.73,2.04746182110193
207879,2.62,2.19,2.4265076035499376
110560,1.96,1.57,1.69879237953151
233197,2.67,2.34,2.2194488536155204
22993,4.01,2.92,3.032310348329713
202527,4.52,3.12,3.3856646825396823
69922,2.12,2.04,2.090172358969351
238912,3.26,2.71,2.6799999999999997
55021,5.55,3.31,3.5473417608961086
103951,4.37,2.87,3.0782058011934175
73710,3.33,2.72,2.6452602556173983
89564,5.47,3.93,4.070030088958661
212208,4.73,2.85,2.877255917024415
11323,1.43,1.32,1.3071511519881085
52293,3.06,2.96,2.9325132275132275
185807,5.99,3.83,4.143410293410294
232364,3.54,2.76,2.7862854242592654
1381,1.91,1.72,1.64974858560706
230522,5.64,3.49,3.6245065406075962
107790,3.6,3.03,2.7806012834655944
14362,2.83,2.18,2.2330140262691582
234831,8.26,4.14,4.375925925925926
99304,2.65,1.7,1.8508901241855789
221723,5.86,3.28,3.591290439461171
128899,2.26,2.11,1.9141781217815053
36475,2.57,2.57,2.4968222434484773
6155,5.6,3.86,4.0457955544405415
62058,3.4,2.5,2.5429346738087717
111339,5.58,3.07,3.3047390109890107
192999,4.48,2.4,2.5324735982482682
237610,5.09,3.07,3.333563712522046
223014,3.25,2.49,2.6145238095238095
29372,3.23,2.25,2.3528507212525005
252710,3.7,2.45,2.673070891802776
156459,2.31,1.71,1.9084762680000775
1015,3.97,2.29,2.176828760829845
31780,2.06,1.57,1.5892226715219606
200373,2.51,1.78,1.781556291867347
151702,4.45,3.02,3.0543650793650796
51818,6.89,3.8,4.18109824271589
234698,2.23,2.06,2.201165421632914
223398,3.16,3.1,2.821277806224043
53229,1.72,1.48,1.5528529858299596
86564,1.0,1.0,1
2163,4.8,3.33,3.5287933003924827
233957,2.92,2.27,2.3162151704993637
