n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2014.37,269.32,336.4800000000004
2060,4963,1738,4970,292,4761,5580,1297,3528,5230,3223,6583,5922,2018.1,178.34,188.2400000000002
7047,4170,3047,4457,3644,4112,2197,294,224,2982,3808,2608,3113,2016.64,99.27,106.15999999999998
3470,4306,1347,4591,1453,1934,1889,195,1447,2663,1422,1119,4179,2017.71,242.87,282.4799999999999
4179,2946,4208,5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,2018.68,300.74,372.8799999999993
6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,3779,5365,2021.33,116.69,125.2
4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,3776,2021.51,140.05,156.75999999999974
2873,4650,5946,4567,5929,3740,3986,5397,1817,2659,6673,5730,6840,1701.37,31.33,31.159999999999986
1360,5049,2196,6332,3930,2535,2484,6547,5785,6808,4130,4605,4241,2024.96,414.6,496.44
4156,5336,5044,4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,1938.38,67.56,65.36000000000004
617,6424,6720,2797,5946,68,6676,1567,6101,869,481,4705,5348,2017.95,172.3,192.0000000000002
400,2237,4847,1856,5590,870,6179,4279,1118,6995,2177,2005,6756,2014.28,441.5,531.5200000000001
1724,494,3464,5873,6221,261,465,2968,2950,1408,2043,5511,192,1996.77,109.65,110.96000000000024
679,943,552,207,334,5975,173,3056,2094,1046,6662,1287,6019,2013.94,697.59,995.3199999999991
1505,4285,5664,15,3158,4828,353,6505,2030,1240,297,34,2819,2013.01,589.11,767.1999999999995
5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,2017.77,182.63,195.35999999999999
4957,6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,2018.17,165.29,180.72000000000006
5413,5631,2591,6868,835,198,3668,6458,1044,4245,4791,6398,3219,2020.38,352.02,383.88000000000017
3988,4217,2686,1178,2793,2122,2144,4964,3438,5351,147,5730,4570,2018.23,290.31,342.2000000000002
1151,5493,465,2072,274,1078,1320,1398,785,3714,5202,1897,4163,2013.18,957.31,1836.3200000000047
5800,257,2021,1904,5848,3642,602,2054,658,4843,1869,5113,6484,2015.05,236.49,254.00000000000006
6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,2017.62,109.59,109.96000000000008
3151,3348,1312,910,4194,5929,719,1973,834,817,162,1488,6148,2014.41,137.43,162.03999999999957
