n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,4.99,4.22,4.07
869,57,93,9.71,6.32,6.619999999999999
86,369,855,5.21,4.18,4.230000000000001
173,753,828,6.59,5.04,4.9300000000000015
685,874,315,4.71,3.85,4.07
257,620,217,6.94,5.56,5.5500000000000025
621,36,595,9.77,6.74,7.120000000000002
697,162,441,5.12,4.13,4.160000000000001
653,402,822,5.29,4.31,4.350000000000001
740,880,521,4.82,4.27,3.990000000000001
972,380,557,7.38,4.75,4.630000000000001
958,455,514,7.11,5.5,5.1899999999999995
274,922,36,10.8,6.79,6.750000000000002
891,28,372,12.1,7.35,7.609999999999999
476,954,326,6.81,4.8,5.3199999999999985
929,389,433,6.71,4.37,4.480000000000001
913,905,538,6.11,4.43,4.799999999999999
168,573,181,8.24,5.4,5.939999999999998
241,236,24,11.76,7.31,7.360000000000003
180,332,177,9.64,5.38,6.38
139,522,522,3.91,3.1,4.590000000000002
368,526,690,8.78,4.81,4.760000000000002
573,186,915,6.44,4.77,4.6000000000000005
456,815,424,4.97,4.1,4.250000000000001
752,537,928,6.08,4.17,4.25
930,781,372,6.56,4.74,4.640000000000001
808,607,362,6.02,4.75,5.030000000000001
370,879,984,4.76,4.31,4.050000000000001
456,165,977,5.69,4.39,4.380000000000002
772,409,732,5.82,4.61,4.770000000000001
756,472,670,5.65,4.06,4.070000000000001
543,255,501,6.87,5.69,5.619999999999999
285,947,510,5.34,4.38,4.530000000000001
512,527,851,5.32,4.37,4.23
815,362,677,7.12,4.86,4.840000000000002
904,465,921,4.26,4.11,4.0600000000000005
924,472,359,4.44,4.16,4.190000000000001
581,743,942,5.44,4.06,4.3900000000000015
570,741,467,7.87,5.24,5.189999999999999
498,674,227,7.04,4.49,4.550000000000001
963,332,834,4.86,4.2,4.340000000000001
716,855,170,7.29,4.63,4.95
897,929,631,4.62,3.88,4.090000000000001
274,791,933,5.59,3.96,4.010000000000001
491,316,310,5.16,4.47,4.280000000000001
980,818,723,5.61,4.25,4.170000000000002
851,516,575,5.87,4.1,4.080000000000001
530,519,667,7.26,5.53,5.219999999999999
630,602,416,6.08,4.3,4.590000000000002
319,748,212,11.8,6.56,6.789999999999999
500,524,375,6.55,4.69,4.680000000000001
956,700,638,6.99,5.62,5.419999999999998
903,77,803,7.62,5.39,5.280000000000001
840,349,743,6.43,4.31,4.280000000000001
8,929,834,12.19,6.79,7.0900000000000025
195,762,108,6.92,4.82,4.800000000000001
60,588,668,7.9,5.57,5.500000000000002
50,279,605,9.03,5.65,5.639999999999999
232,698,896,5.68,3.67,4.1000000000000005
937,108,772,7.07,4.94,5.180000000000001
534,139,874,5.0,3.96,4.120000000000001
272,250,844,6.05,4.5,4.460000000000002
215,966,901,6.41,5.53,5.6000000000000005
61,433,919,8.26,4.8,5.050000000000001
734,777,32,8.6,5.28,5.590000000000002
58,371,368,10.59,7.07,6.52
176,255,688,7.7,4.76,5.050000000000001
24,84,117,13.38,10.33,9.89
977,69,25,9.02,7.37,7.340000000000002
41,746,940,8.59,6.63,6.52
21,382,261,9.48,7.17,7.140000000000002
130,832,958,5.54,3.93,4.020000000000001
160,752,188,6.29,4.93,4.840000000000002
535,708,1,8.94,5.84,5.459999999999999
394,603,44,12.37,7.64,7.3599999999999985
813,253,155,8.17,5.42,5.3100000000000005
994,37,4,18.03,11.2,11.130000000000003
352,960,630,6.67,3.86,4.4700000000000015
642,760,765,5.58,4.67,4.830000000000002
115,292,345,7.02,4.81,4.910000000000001
500,31,315,8.39,5.59,5.560000000000002
459,564,784,5.53,3.87,4.170000000000001
619,757,46,7.02,5.76,5.610000000000001
923,270,773,6.41,4.61,4.550000000000002
411,883,636,5.9,4.78,4.540000000000002
722,157,484,7.12,6.13,5.59
981,230,95,8.87,5.45,5.080000000000001
676,703,323,8.61,4.88,5.3199999999999985
858,104,24,11.92,6.85,6.940000000000002
458,807,895,7.13,4.76,5.100000000000001
970,130,530,7.32,5.09,5.229999999999999
598,799,402,5.89,4.44,4.400000000000001
498,527,335,7.14,5.05,4.890000000000001
147,895,982,6.64,4.7,4.670000000000002
349,265,268,6.8,5.13,4.9700000000000015
620,993,429,4.59,4.16,4.230000000000001
668,18,716,12.9,8.69,9.250000000000002
571,982,143,6.18,4.58,4.4300000000000015
686,58,259,9.09,6.25,6.1099999999999985
34,134,165,10.37,6.64,6.6499999999999995
