n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,22.1,19.21,19.444951953135075
475,4156,1758,307,704,3552,3425,572,1971,743,4514,31.64,24.18,24.342313528370845
3477,484,6773,4632,1014,1828,5166,5139,4775,506,4727,27.72,24.5,24.81333615027298
4796,3249,406,1811,381,4560,7032,1090,2372,3433,1181,19.38,15.91,15.868246840059086
4429,964,4676,2527,4589,6685,5586,1480,844,4764,4679,18.11,15.13,15.120565468550772
5233,1539,3050,798,4487,5833,514,4623,488,5070,1687,35.33,28.42,26.921825663590617
4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2455,16.73,16.47,15.957366910222067
2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,13.71,12.2,12.394058438839155
2813,5975,3676,2358,4988,599,967,4193,3425,1351,6202,19.39,16.57,16.98027162942785
2802,1245,4005,3454,321,5474,635,6263,4571,4694,6464,11.67,11.5,11.549126906607848
6703,2570,2786,5695,2868,4869,4068,4750,6528,3737,563,14.68,13.67,13.623972294848627
6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,11.88,11.95,12.129721671733252
5301,4734,5580,6733,3650,2331,5870,3160,5477,2842,184,15.15,13.69,14.293205919479828
3782,2911,1376,5004,959,4044,482,1787,6293,2354,1059,41.32,32.21,31.96479777143137
6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,32.37,26.63,25.567942997910055
1121,6711,3526,7077,4507,2280,5786,3402,2939,5592,3116,12.13,12.19,12.083427374067014
1890,1236,679,1443,1239,1900,5394,1911,98,3972,6808,23.3,18.59,18.043649603211303
4826,1493,2152,2309,33,1193,3432,4379,3024,4995,4639,25.4,18.96,18.51717416165375
2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,12.01,11.7,11.533469075192514
6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,13.33,13.25,13.216276866917234
3280,509,1561,551,1710,3609,1329,900,2785,4921,430,28.86,24.26,23.20224983642531
838,1,4643,1239,4395,831,2978,5027,208,576,1703,15.79,14.51,13.758490083399417
5030,3082,1216,5197,2066,2845,4933,2983,3884,1006,944,17.42,16.01,15.529449532049728
6954,3998,3817,3935,3963,2554,703,1180,837,6141,2806,17.27,15.34,15.33274394838934
6064,2168,3920,6789,5669,1322,4229,189,1681,4327,2963,17.41,16.1,15.972052612403173
1200,5653,4449,221,6210,4326,2441,5266,7072,745,5703,25.16,22.55,22.89771930130988
6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,33.91,27.41,27.452273341181115
4118,2700,5213,1827,5023,6647,6458,6212,6984,1598,6603,19.16,18.01,17.908760798049265
1961,6703,3282,6061,6580,1857,1637,4240,4036,2912,5988,14.07,13.57,13.26685244749592
237,228,6472,2288,3868,2123,1586,5673,4957,2820,3663,17.6,16.85,16.86249503124145
6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,22.32,19.46,19.27791840123073
1674,3953,5112,4999,6884,15,3927,5349,2818,6550,5268,16.12,14.04,13.813811625617136
694,6837,5411,982,3182,6408,5828,6145,1632,3916,1462,18.97,17.21,17.28804411678306
3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,17.64,15.61,16.054842633248192
695,5937,1301,1392,1040,225,1238,4839,3812,6606,5372,22.7,19.54,19.094396679172675
1197,5010,6770,4881,3885,5384,2870,1277,4494,4491,1073,26.65,21.37,21.34693285464569
175,116,6548,5950,5322,841,4313,6139,1140,3553,1595,20.91,17.67,17.47200198512479
6767,1728,229,2063,1743,2399,4105,1970,6256,4804,2670,31.92,23.96,24.24209864331702
2124,4459,3432,6833,1073,498,6061,2898,3753,5426,4778,14.17,12.96,13.108229641046963
6676,4233,3445,6775,4109,1071,4356,1243,4288,4182,153,20.32,18.23,18.006505432079187
