n0,monte_carlo,monte_carlo_max_hop,two_hop
243,47.31,4.64,4.559999999999999
606,18.54,1.73,1.6800000000000002
557,16.39,2.06,1.96
133,52.52,7.52,6.359999999999992
378,21.76,1.92,1.9600000000000002
937,27.63,2.9,3.3999999999999986
618,19.51,2.28,2.04
485,19.77,2.38,2.04
640,32.36,2.56,2.6400000000000006
594,46.13,7.34,5.759999999999993
67,42.1,4.73,4.560000000000001
620,17.16,2.54,2.6400000000000006
13,113.09,12.94,11.440000000000003
930,42.09,4.11,4.080000000000001
857,10.32,1.96,1.92
480,16.0,2.01,1.84
265,40.49,3.57,3.7600000000000007
564,9.34,1.64,1.7199999999999998
239,34.21,2.69,2.7200000000000006
196,25.05,2.53,2.920000000000001
734,28.28,3.06,2.880000000000001
481,38.63,2.42,2.3200000000000003
553,34.02,2.25,2.16
856,15.01,1.89,1.92
562,12.8,1.55,1.56
487,18.42,2.3,2.28
406,7.83,1.85,2.08
654,19.35,1.64,1.7599999999999998
881,20.65,2.35,2.24
154,36.12,3.2,3.0399999999999996
237,32.71,2.85,3.1599999999999993
650,28.21,4.64,5.479999999999992
155,31.9,4.41,4.480000000000002
888,20.64,1.66,1.56
948,30.34,2.13,2.0
535,23.91,2.33,2.2800000000000002
399,42.78,3.24,3.6000000000000005
759,15.03,2.46,2.5200000000000005
15,82.54,10.11,9.719999999999994
687,48.68,2.45,2.3600000000000003
795,21.22,2.03,1.8800000000000001
65,54.85,4.18,4.240000000000001
163,20.3,3.17,3.1199999999999997
776,24.95,2.6,2.6800000000000006
980,15.52,1.71,1.76
605,19.39,1.89,2.24
43,54.84,5.54,5.200000000000001
308,49.66,3.41,3.5999999999999988
798,12.58,1.48,1.7199999999999998
31,66.69,5.62,5.600000000000001
843,18.92,1.77,1.76
886,41.59,6.13,5.639999999999992
275,32.57,2.1,2.5200000000000005
484,43.97,3.38,3.6400000000000006
609,29.06,3.15,3.0000000000000004
736,46.81,6.98,6.359999999999992
942,8.69,1.5,1.56
899,18.29,2.02,1.84
396,40.25,3.48,2.68
731,53.76,3.92,3.839999999999999
807,56.31,3.84,3.680000000000001
943,19.26,2.35,2.2
437,9.1,2.34,1.9999999999999998
404,52.5,5.86,5.999999999999993
745,10.79,2.25,2.24
820,21.66,1.81,1.84
590,42.68,6.04,5.439999999999992
455,28.91,1.89,1.72
987,16.78,1.64,1.64
958,20.96,1.87,1.7999999999999998
137,46.96,4.28,4.040000000000001
899,17.23,1.74,1.84
374,23.32,2.25,2.2
99,45.46,2.85,3.7600000000000002
36,76.32,8.34,9.240000000000004
139,43.36,2.5,2.6399999999999997
506,35.96,3.86,3.440000000000001
222,19.99,2.12,2.2800000000000002
264,21.81,1.72,1.76
988,27.66,1.8,1.76
688,46.87,3.89,4.159999999999998
446,20.13,1.8,2.0
797,24.97,2.88,2.5600000000000005
641,20.19,1.79,1.96
875,20.1,1.82,1.72
308,32.83,3.58,3.5999999999999988
431,32.47,5.49,5.439999999999992
519,19.97,1.66,1.6400000000000001
853,63.75,5.88,5.5599999999999925
395,33.27,2.84,3.12
587,32.8,4.97,5.5199999999999925
359,45.32,2.75,2.8800000000000003
546,26.75,2.24,2.2399999999999998
599,25.23,2.1,2.08
417,17.98,1.67,1.6800000000000002
598,24.69,2.38,2.44
237,23.79,3.19,3.1599999999999993
925,15.56,1.64,1.9200000000000002
344,38.66,3.24,3.280000000000001
698,20.85,2.59,2.6000000000000005
