n0,monte_carlo,monte_carlo_max_hop,two_hop
1933,1353.76,18.48,19.02000000000002
2484,1.0,1.0,1
845,1.0,1.0,1
5908,229.2,2.3,2.4799999999999986
3244,34.5,1.14,1.1700000000000002
3922,581.03,5.76,5.140000000000009
1269,181.06,1.79,1.8300000000000005
738,1514.25,24.74,27.540000000000006
544,1630.15,45.93,46.820000000000014
162,1.0,1.0,1
3289,68.0,1.52,1.4000000000000004
4500,116.84,1.59,1.4200000000000002
2370,50.49,1.16,1.2100000000000002
6557,411.28,4.05,3.8599999999999963
6268,182.08,1.55,1.7600000000000005
482,1645.4,82.01,79.3300000000001
1818,1601.2,43.71,48.309999999999924
4262,939.23,8.23,8.87999999999999
4396,198.69,2.13,2.139999999999998
2951,1639.0,37.74,40.25000000000008
2266,1.09,1.11,1.1
6387,166.49,1.28,1.3400000000000003
1414,1546.53,31.2,34.30000000000012
6773,115.1,1.41,1.4300000000000002
869,1.0,1.0,1
2144,1.11,1.09,1.1
1756,347.92,3.34,3.9799999999999933
210,1.0,1.0,1
6790,1.13,1.06,1.1
5248,147.74,1.76,1.9
6608,34.58,1.36,1.3400000000000003
2132,1.07,1.1,1.1
6557,560.12,3.69,3.8599999999999963
2226,1091.18,13.5,14.150000000000002
1584,1221.62,17.11,17.650000000000006
1350,1649.78,87.45,100.7299999999997
2538,1.09,1.08,1.1
2372,150.02,1.41,1.4200000000000004
5136,1.11,1.1,1.1
7105,17.57,1.17,1.12
5995,936.64,11.83,14.57000000000005
7001,197.01,3.39,2.8199999999999994
6951,101.27,1.49,1.4400000000000004
3050,744.43,8.88,10.610000000000047
710,1515.59,38.83,42.71000000000011
6920,34.01,1.33,1.3800000000000003
4963,100.45,1.33,1.2500000000000002
2764,199.49,3.3,2.659999999999997
5502,50.32,1.12,1.1300000000000001
3177,67.2,2.01,1.779999999999999
4144,1.19,1.27,1.2200000000000002
2038,1.0,1.0,1
1456,84.5,1.37,1.4200000000000004
2026,1516.61,35.0,35.36000000000006
3879,858.1,9.87,11.730000000000029
2293,1.09,1.1,1.1
731,1.0,1.0,1
6700,166.26,1.79,2.2199999999999984
7090,83.59,1.16,1.2800000000000002
4486,166.69,1.44,1.4200000000000004
6885,151.2,1.83,2.049999999999998
2459,229.18,2.86,3.680000000000009
59,1630.17,76.48,78.21999999999997
2391,1.0,1.0,1
4688,215.95,3.22,3.2500000000000053
5774,117.28,1.55,1.6000000000000005
2553,17.67,1.34,1.2400000000000002
6947,1.11,1.09,1.1
6268,133.09,1.64,1.7600000000000005
4164,84.27,1.15,1.3500000000000003
1598,1619.34,48.82,51.560000000000166
3391,1613.25,43.35,42.489999999999995
3471,509.45,3.46,3.5099999999999967
4906,116.49,1.39,1.5999999999999996
2360,840.58,8.26,8.220000000000002
3531,1.08,1.08,1.1
3697,33.41,1.29,1.2600000000000002
1321,1583.06,36.19,38.92000000000003
1910,382.43,3.19,3.0699999999999994
2499,17.36,1.06,1.1500000000000001
2127,1.1,1.04,1.1
6656,1.12,1.1,1.1
6532,989.85,10.48,11.200000000000006
354,1.0,1.0,1
664,1107.28,13.55,13.050000000000015
379,1.0,1.0,1
3790,1.14,1.16,1.1
5131,562.24,9.18,8.180000000000021
2297,1.0,1.0,1
4250,891.3,14.22,12.990000000000007
4379,312.84,4.77,5.210000000000013
5308,182.03,2.19,2.1099999999999985
3860,33.76,1.79,1.6999999999999997
5741,98.77,1.56,1.789999999999999
2808,50.67,1.4,1.2700000000000002
1188,1.0,1.0,1
5519,247.19,1.85,1.84
1602,410.79,6.73,7.9900000000000375
544,1651.26,43.44,46.820000000000014
3381,66.6,1.16,1.2500000000000002
