n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,158754,3451,238241,219537,58.05,40.43,41.44
123006,67988,144384,61428,50264,261002,187996,123276,141813,219273,144082,124873,104106,167527,225711,67.56,43.36,43.36
39483,60796,166424,39746,227552,242702,137148,102219,194314,3970,176006,203747,16785,41785,198765,68.87,40.69,42.31999999999999
251002,154953,11216,78975,204492,8129,215894,226892,70629,123928,155910,188435,241213,230375,101609,57.9,39.27,41.519999999999996
187204,206598,241460,111918,103537,190873,209953,151233,116554,252731,245258,35166,230389,95818,25547,55.52,39.83,42.35999999999999
9407,35643,129730,56881,67628,253094,176171,114337,204202,164272,224192,78912,110401,132970,218491,62.9,42.04,43.0
101152,150476,91989,140011,153373,106843,153158,60918,237031,88280,178777,240053,243517,7513,224500,63.06,40.49,41.16
73317,259781,158811,175970,182338,42755,183137,225610,85561,252872,142020,237160,149934,149188,27282,60.84,41.91,41.11999999999999
187122,171838,55345,165930,218001,259017,150348,70014,74699,32619,16635,126353,223855,167446,259471,64.12,39.26,42.48
126748,23204,90198,209871,17461,107600,235168,39522,5275,77041,111972,201534,108841,228790,31173,70.36,41.75,42.43999999999999
11584,158594,161096,199657,11780,99039,188334,153714,86757,144402,230924,241665,257067,73157,132492,60.06,39.49,41.999999999999986
61853,261753,9440,81178,1896,20177,28342,157224,140398,8225,248747,51743,254654,106938,76444,61.41,38.48,39.760000000000005
160030,69041,40946,180809,11124,256871,227483,89080,82268,94423,251306,36261,235053,225891,99035,62.67,41.23,41.039999999999985
98763,120693,228036,136334,101238,168791,227234,156146,178512,146606,26888,162562,255035,246578,212733,62.74,39.71,41.8
132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,256323,67694,136610,79427,143767,59.45,40.46,41.76
88842,3003,206673,108844,258855,152034,82542,5256,98701,161427,154456,165722,34935,15749,166076,66.86,40.67,42.03999999999999
164453,87149,122224,92514,178069,240474,92425,159610,185322,73118,193471,128320,5815,154501,15879,62.76,38.58,39.67999999999999
250305,177214,5571,252524,96774,65830,164618,119619,78285,155365,157667,83892,46509,95408,48561,58.88,41.07,43.0
81964,198733,96771,221207,156138,69241,78749,206386,98870,27491,202446,213137,7057,254639,149227,59.85,39.78,41.08
