n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,2014.22,165.96,180.12000000000015
6233,3682,3868,5337,3109,6461,1719,768,3996,2017.69,462.05,612.48
232,6846,3193,3545,4976,6244,6284,17,5700,2014.85,94.66,101.08000000000004
3648,2181,5910,6568,1874,4842,837,2600,250,2013.68,105.3,108.51999999999998
182,208,5321,4435,75,3122,5623,1774,3457,2014.7,169.33,180.8400000000002
5946,237,4322,1816,6256,3587,4061,4529,1909,1974.52,41.63,41.760000000000026
2831,1891,5544,1792,6233,3765,2373,176,3409,2017.29,103.11,111.80000000000001
6861,4558,5261,819,1522,5155,5928,7044,2428,2017.38,72.27,77.67999999999994
990,6087,2725,5910,5826,4102,3457,4159,6799,2015.03,422.96,542.8400000000003
5491,1555,2485,2327,4813,4090,6932,4139,3222,2018.03,179.59,206.0800000000004
4825,6990,282,3934,1988,6092,6532,3311,3394,1996.23,90.26,91.04000000000006
5445,1417,3007,4495,5759,6355,5525,6047,3069,2018.42,261.63,278.3199999999998
708,3595,5437,4165,884,6377,1341,4267,6880,1856.48,30.7,30.599999999999984
3221,3035,4011,6002,242,3844,356,2527,5762,2012.24,71.72,81.19999999999992
6949,5036,4859,4736,3224,5301,1395,1381,4114,2013.52,126.28,141.0400000000001
1859,100,6312,1634,4420,7047,4491,1901,3313,2015.13,141.44,152.48000000000025
4208,2816,6942,4733,2894,3761,2205,5400,4489,2018.68,118.66,123.44000000000014
4988,5975,46,3143,6419,7020,6721,6066,4198,1917.16,71.72,70.19999999999962
6628,1058,4249,6368,4598,1683,3490,459,3941,2016.75,391.38,462.56000000000023
2987,4669,4541,1637,4134,3386,3972,6662,2922,1956.3,75.97,89.27999999999967
3394,2835,12,4411,4424,5107,6442,5017,2712,2017.43,226.86,262.5200000000002
3753,4914,229,6591,1880,5204,1451,4511,4787,2013.38,361.93,422.4799999999994
1480,7053,750,6540,4514,6529,6973,6688,2091,2017.46,212.09,230.04000000000036
265,6895,5514,577,681,7111,136,3710,119,2011.82,298.55,343.0400000000006
