n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,27.94,19.87,20.76000000000001
346,514,474,919,619,82,342,567,958,20.31,15.81,14.580000000000002
631,716,41,745,388,173,720,968,462,22.79,15.5,15.340000000000002
974,742,432,160,172,243,52,113,135,22.95,16.53,16.320000000000004
518,892,946,604,64,792,704,392,808,19.49,14.27,14.590000000000003
764,908,104,941,298,209,690,229,743,21.1,14.8,15.760000000000002
812,431,910,89,791,273,933,214,406,22.08,15.82,16.039999999999996
287,349,828,44,204,725,907,5,900,30.58,20.53,20.799999999999997
421,56,917,387,866,503,142,24,242,23.52,16.86,17.450000000000003
434,753,928,871,114,987,611,3,124,36.97,28.72,29.449999999999996
782,592,202,916,872,207,338,8,913,25.76,16.08,16.760000000000005
85,136,552,939,17,512,86,586,508,25.0,17.12,17.15
550,943,202,430,70,407,196,654,783,20.52,14.87,15.220000000000002
95,717,593,148,176,962,623,736,981,19.89,14.45,14.559999999999999
42,55,276,568,699,620,872,152,763,19.09,14.62,14.860000000000001
274,754,589,35,124,889,722,412,973,20.53,14.16,13.970000000000004
927,242,165,625,517,44,753,374,865,22.33,16.58,16.130000000000003
690,534,604,578,793,704,88,888,355,18.06,14.87,14.030000000000003
112,884,902,598,374,462,215,411,203,19.14,15.52,15.400000000000002
969,588,763,18,388,818,622,336,0,33.15,25.43,25.29
443,114,218,227,454,276,332,834,90,19.9,14.45,14.950000000000003
314,644,291,105,529,802,56,26,390,22.5,15.93,16.030000000000005
799,573,826,438,509,354,726,796,254,18.19,14.36,14.559999999999999
579,755,67,435,663,236,98,987,778,20.06,15.44,15.230000000000002
410,522,381,978,880,573,378,142,683,20.11,13.88,14.260000000000002
297,175,709,863,896,265,30,51,962,20.11,16.27,16.050000000000004
998,829,176,269,969,168,123,621,151,20.0,16.86,16.029999999999998
12,49,62,461,213,805,398,301,626,28.66,19.85,21.39
15,989,817,363,291,144,492,575,284,23.54,17.43,18.189999999999998
140,984,88,765,569,303,712,120,67,20.32,15.36,15.590000000000007
430,462,145,720,575,782,813,392,602,17.66,12.72,12.730000000000004
908,822,173,679,732,280,790,611,901,17.65,13.47,13.69
623,506,357,101,945,49,283,541,131,24.33,16.82,16.999999999999996
177,817,644,840,86,166,798,808,227,19.96,14.87,14.790000000000003
879,13,207,180,485,467,605,572,558,20.82,15.34,15.930000000000005
397,85,177,561,493,607,969,268,548,21.07,15.68,15.350000000000003
68,963,666,29,594,599,910,446,557,21.33,16.42,15.57
316,536,539,550,657,931,815,67,898,21.38,14.25,14.8
658,587,555,978,307,65,742,229,737,22.41,15.11,15.799999999999999
140,105,102,716,503,464,61,501,910,25.8,16.31,16.939999999999998
652,744,54,695,617,29,382,249,899,20.57,15.84,15.620000000000003
469,236,380,842,985,747,586,639,507,17.46,13.53,13.350000000000005
896,248,36,637,611,86,627,48,694,25.49,18.02,17.960000000000004
419,416,602,70,82,193,34,622,770,21.32,14.28,14.360000000000003
185,86,66,30,363,639,481,560,548,18.28,14.99,15.080000000000004
486,26,720,794,77,341,86,801,329,25.78,17.34,17.000000000000004
8,474,976,459,604,152,999,395,489,21.46,16.31,16.520000000000003
852,141,108,914,357,687,236,462,798,18.89,14.91,14.920000000000002
132,196,991,226,111,113,53,122,76,24.48,18.0,17.68
