n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,1651.14,134.79,140.24999999999972
2484,3904,2933,4779,1789,4134,1140,2308,1144,6191,776,1650.02,111.13,113.93999999999994
5065,6548,2052,4362,5776,6637,4930,1203,2540,809,5978,1661.98,174.31,193.01999999999967
604,6967,5603,2704,3867,4585,824,2898,3556,2590,5004,1572.84,56.87,57.14000000000003
5246,1675,4526,3907,3626,7088,4270,2133,510,6594,4494,1653.89,122.61,136.00000000000003
115,764,5895,6882,3267,5818,6757,6431,5473,5122,9,1626.06,67.44,67.19000000000003
5012,4043,6783,7107,2729,1998,5982,2664,5764,515,1565,1658.74,118.23,125.50000000000013
4649,1816,1954,6581,1167,6579,4448,3669,747,659,2621,1660.59,118.68,127.33999999999997
4161,4008,893,2469,4515,2384,5788,1022,4484,2725,6672,1653.49,113.41,113.74999999999986
4426,1664,6548,4941,4482,4813,2356,3645,750,4884,6536,1658.44,57.95,58.43000000000002
3153,2597,4715,1983,2378,1506,1551,6729,1529,270,5019,1653.6,153.84,168.6200000000003
5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,1646.34,100.39,99.55000000000005
657,5728,6794,4428,5599,3205,6863,5777,4297,2257,4274,1654.78,92.4,99.47000000000013
6648,1929,6958,1762,5566,4831,6760,3435,4748,2254,3691,1644.79,56.71,56.1500000000001
4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,1652.86,90.13,94.86
4809,5162,2746,6922,1559,1990,132,5992,2220,959,5778,1654.31,226.43,238.76999999999967
1806,3047,6509,1396,2724,3490,6683,509,824,6415,1198,1657.37,237.06,268.64999999999964
7006,5715,1792,370,6693,4701,5195,4376,4932,5575,606,1648.66,87.06,84.52000000000007
218,1019,5201,1544,4967,6800,4718,980,3204,749,3032,1656.3,286.74,332.74999999999983
6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,1657.52,84.17,85.19000000000004
5956,6559,500,5565,186,4458,3486,5083,831,6847,2129,1625.74,65.4,62.81999999999997
573,1809,589,5299,2466,2869,3572,1477,500,4125,3826,1653.93,99.27,108.21999999999989
322,4886,826,5728,3205,1633,2131,2937,5993,3852,6867,1657.07,167.65,191.63999999999982
4667,1387,5715,5510,1666,6286,475,6460,5539,1296,6925,1659.07,106.77,110.33000000000004
1326,2804,4337,2053,960,4888,3623,5452,1432,108,3863,1652.67,75.11,78.9100000000001
5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,2055,1314.33,26.64,32.32999999999991
1256,4592,5659,101,3751,6074,647,2751,6054,374,4459,1624.45,58.76,61.12000000000005
2300,1104,1967,6243,3947,2885,4998,2358,5516,2942,4835,1654.58,95.86,101.42999999999999
5191,6994,5087,1084,5862,2541,3178,6131,3394,6790,5331,1662.12,132.16,144.02
661,12,4870,1575,5722,2739,1311,1961,1827,5221,3671,1652.05,106.55,115.40000000000002
3101,5819,5519,4654,3394,258,3295,5749,4648,3426,6325,1575.95,46.22,44.67000000000002
5424,5808,383,1357,3648,523,2123,5746,1291,3656,4321,1077.94,23.88,23.50000000000001
3991,4599,4947,6188,0,318,4051,2670,2556,6862,3824,1094.27,25.76,24.840000000000018
408,6627,6739,6655,3400,1540,4493,5186,683,6860,5943,1681.61,314.82,352.4200000000008
1069,120,3291,5558,3420,2590,27,1749,117,5876,6182,1658.15,98.77,99.67
19,6739,5535,4328,5014,801,1560,974,4983,5318,1626,1638.2,83.33,84.62000000000009
2477,2293,5640,1492,820,3896,6995,3249,5141,666,178,1650.61,148.21,152.8999999999998
2250,3710,6552,6490,948,7056,2101,1092,5354,4266,6695,1580.13,32.96,30.0
5331,5283,2843,942,1265,2280,6973,152,346,333,1685,1651.1,122.5,128.74000000000012
