n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,4242,8376,7961,6634,4969,7808,3080.26,28.2,29.33
5866,9558,3578,8268,2281,4617,2289,1553,4104,3168.16,41.96,40.93000000000006
8725,9861,2407,5081,1618,1208,5409,7735,9171,3131.86,32.74,32.70000000000004
1649,5796,7113,5180,3350,9052,7815,7253,8541,3154.69,33.28,33.99000000000004
4267,1020,8989,230,1528,6534,18,8086,5458,3261.56,95.85,88.15000000000002
3996,5328,1031,3130,9298,3632,3909,2334,8896,3176.75,37.14,38.36000000000004
7339,1494,1318,5243,8322,8016,1786,4938,9031,3029.94,32.16,32.61000000000003
4769,2044,8969,5451,8852,3329,9882,8965,9627,3086.03,27.18,26.75
4712,7290,1501,9769,6306,5194,9431,3966,4756,3047.11,34.63,37.59000000000004
3012,3102,3059,540,4260,7807,1131,1471,2133,3260.67,44.53,48.91000000000008
2450,633,1314,8857,6410,8594,4515,8549,3858,3223.2,42.46,43.59000000000005
3525,9663,6871,9497,4509,7382,8071,5855,1349,2944.1,29.79,29.090000000000014
5313,1889,7969,9618,5493,3119,3981,265,4440,3245.94,48.74,49.360000000000056
1919,3612,6095,2793,5448,6981,1018,1648,2397,3267.07,32.89,33.550000000000004
3584,741,9402,8752,9865,1212,437,2038,3088,3148.42,43.71,47.470000000000034
9934,9436,1961,6409,1499,6064,1901,596,9920,3273.56,42.17,40.12000000000006
354,3188,3030,2029,7851,3450,1000,373,8916,3290.73,49.75,47.780000000000044
6973,1662,4258,1146,3618,1179,4932,5739,7144,3233.85,43.24,42.04000000000004
2954,1000,8251,7653,645,9772,1653,6410,3266,3253.92,40.4,38.59999999999999
4262,5874,7704,9335,2775,3332,951,2592,2653,3184.28,33.37,32.62999999999999
5608,8674,4107,1920,9777,7246,2864,216,7727,3249.88,47.69,46.53000000000004
6715,9324,8332,5102,5851,6367,4111,2513,9184,3082.09,29.39,30.850000000000037
203,7503,1295,5503,748,8918,4601,2209,3934,3248.25,50.63,51.87000000000005
7894,5770,9996,4716,5885,9671,2168,5083,6357,3167.07,25.92,26.310000000000002
6789,1322,24,9741,3150,5478,2622,3922,3655,3243.67,58.93,60.830000000000084
7342,6203,9308,6789,516,6590,9297,6852,766,3194.67,37.82,41.08000000000005
