generation number, individual number, fitness, candidate
0, 0, 450.89, [18487, 4952, 9572, 2115, 7007, 9124, 7712, 17655, 19423, 13801, 23614, 2741, 2072, 7307, 25006, 12365, 6264, 1217, 22457, 22691, 20511, 23038, 14265, 543, 6610, 6700, 21508, 24924, 24057, 24371, 10711, 4164, 3651, 4241, 339, 14924, 21281, 13929, 21012, 11275]
0, 1, 445.7, [3501, 2741, 1488, 2654, 9572, 21281, 17075, 9124, 12365, 12842, 1653, 23614, 21012, 449, 18208, 21508, 9710, 7307, 4952, 543, 6610, 7689, 6700, 15003, 14265, 5052, 19423, 10711, 1217, 24924, 23382, 13556, 18866, 4241, 339, 20478, 1000, 13142, 14924, 22457]
1, 0, 459.47, [18487, 4952, 9572, 2115, 22691, 7007, 3501, 17655, 11275, 7307, 13801, 9124, 19423, 4241, 7712, 21012, 6264, 2654, 23614, 2072, 543, 23038, 21281, 20511, 12365, 6700, 25006, 1217, 24371, 24057, 22457, 14265, 3651, 4164, 6610, 14924, 24924, 339, 10711, 13929]
1, 1, 450.89, [18487, 4952, 9572, 2115, 7007, 9124, 7712, 17655, 19423, 13801, 23614, 2741, 2072, 7307, 25006, 12365, 6264, 1217, 22457, 22691, 20511, 23038, 14265, 543, 6610, 6700, 21508, 24924, 24057, 24371, 10711, 4164, 3651, 4241, 339, 14924, 21281, 13929, 21012, 11275]
2, 0, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
2, 1, 459.57, [18487, 4952, 9572, 10055, 10762, 2115, 7007, 17655, 3651, 13276, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 12365, 4241, 339, 10711, 24924, 13929]
3, 0, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
3, 1, 458.88, [18487, 4952, 9572, 11275, 24559, 1217, 4241, 17655, 7007, 2115, 21281, 7689, 13801, 7307, 6610, 21012, 6264, 2072, 543, 22691, 7712, 23038, 20511, 3501, 6700, 25006, 24371, 16310, 22457, 14265, 2654, 24057, 23614, 4164, 14924, 339, 10711, 24924, 1000, 13929]
4, 0, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
4, 1, 457.03, [18487, 4952, 9572, 20478, 2072, 676, 4241, 17655, 7007, 2115, 21281, 1000, 13801, 7689, 6610, 11275, 6264, 7307, 20511, 22691, 7712, 23038, 9124, 19423, 3501, 6700, 25006, 24371, 22457, 14265, 23614, 24057, 2654, 1217, 4164, 14924, 339, 9829, 24924, 13929]
5, 0, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
5, 1, 457.37, [18487, 4952, 9572, 14746, 13801, 9017, 4241, 17655, 2115, 21281, 1653, 7689, 6610, 11275, 7307, 21012, 6264, 22691, 2072, 543, 19423, 3501, 7712, 9124, 6700, 25006, 24371, 22457, 2654, 14265, 24057, 23614, 1217, 4164, 14924, 339, 10711, 1000, 24924, 13929]
6, 0, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
6, 1, 459.5, [18487, 4952, 9572, 9829, 2072, 13929, 4241, 17655, 7007, 2115, 21281, 7689, 13801, 11275, 6610, 7307, 6264, 21012, 543, 22691, 7712, 23382, 20511, 19423, 3501, 9124, 6700, 25006, 24371, 14265, 23614, 24057, 2654, 1217, 4164, 14924, 339, 10711, 24924, 1000]
6, 2, 447.72, [18487, 4952, 9572, 4550, 22457, 3345, 4241, 17655, 7007, 2115, 21281, 7689, 11275, 12781, 7307, 21012, 6264, 543, 22691, 7712, 20511, 23038, 19423, 3501, 9124, 6700, 25006, 24371, 14265, 23614, 2654, 24057, 1217, 13801, 4164, 14924, 339, 10711, 24924, 1000]
7, 0, 472.73, [18487, 4952, 9572, 2072, 14746, 19865, 4241, 17655, 7007, 2115, 21281, 339, 13801, 7689, 6610, 11275, 6264, 7307, 21012, 22691, 543, 23038, 7712, 19423, 3501, 20511, 9124, 6700, 24371, 22457, 14265, 24057, 2654, 15108, 1217, 4164, 14924, 10711, 24924, 13929]
7, 1, 465.28, [18487, 4952, 9572, 4241, 21281, 2115, 7007, 17655, 7689, 6610, 22691, 13801, 11275, 3501, 7307, 21012, 6264, 19423, 2072, 20511, 7712, 23038, 9124, 543, 2654, 6700, 25006, 24371, 23614, 22457, 24057, 14265, 1217, 4164, 1000, 14924, 339, 10711, 24924, 13929]
