n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,1896.77,27.59,28.4
2771,4118,3798,4953,662,2736,4540,5051,5735,2015.17,168.82,199.36000000000047
335,5965,3104,1387,5762,3702,5939,3461,1287,2014.97,329.58,402.67999999999967
1379,1949,420,908,1084,4147,4836,518,6342,1931.31,49.11,51.43999999999997
5639,3142,6468,6112,832,2385,1679,5523,1837,2010.59,222.95,238.35999999999976
5944,6496,3455,718,6328,2185,1719,3248,2303,2013.49,246.3,261.5999999999997
2798,6631,353,1634,5806,43,3368,448,3103,2014.71,283.36,335.9999999999993
6928,4028,1139,192,1939,3479,6031,6969,917,2015.19,201.33,214.9199999999998
4889,31,993,6261,4740,1619,6981,1663,2705,2015.78,401.41,505.1599999999998
67,684,1091,4421,143,4102,694,4693,4069,2008.42,302.82,332.0000000000004
4403,1623,3441,563,3261,1574,5232,6266,765,2011.54,99.18,101.48000000000022
5741,4749,1190,1413,4988,5895,337,443,2211,2013.53,86.08,89.79999999999993
4547,5596,4967,6979,1223,6104,2198,6036,4712,2014.83,60.93,64.91999999999996
280,993,5779,3296,1939,1324,5006,4136,352,2013.14,216.71,255.31999999999996
6029,2997,6927,5522,4276,4835,4630,6345,5633,1816.27,41.18,37.87999999999998
710,7105,2844,900,7078,4785,2994,3697,1720,2015.58,198.49,220.1600000000004
3294,1628,4705,6108,150,3104,6548,4978,2692,1996.77,68.8,71.88
5,3551,915,1748,1816,3637,2208,2660,6674,2018.58,327.71,386.43999999999943
727,2516,5156,2333,844,4239,6423,451,208,2014.69,353.02,423.5599999999995
3124,6395,4591,6615,3511,4074,2835,5811,6371,2018.65,131.38,138.4800000000002
2033,4636,6042,542,3481,5307,1891,784,6231,2014.95,436.35,551.3600000000002
3284,4176,3055,7044,4591,3025,1139,5468,2378,2016.48,226.81,244.32000000000045
1401,5674,6908,2121,240,413,6632,1415,2154,2014.91,274.36,308.16000000000014
1345,985,4968,1215,97,399,498,3689,1708,2010.75,274.77,312.5600000000003
6443,3185,2410,5009,121,6542,2904,2334,1152,2012.98,268.2,300.9200000000003
3939,4603,2275,1124,709,6123,4554,2424,5701,2013.43,154.95,161.31999999999968
966,537,3440,3697,1167,5765,4603,6260,6511,1917.14,37.06,39.919999999999966
3137,4818,6576,1385,5432,5861,2245,6321,4892,2018.14,166.53,187.12000000000006
4984,4050,2857,812,396,2267,4332,1051,1419,1413.73,27.99,28.79999999999996
6540,5158,6720,690,1328,6390,6468,1821,7037,2015.31,554.94,756.5600000000017
106,1662,1440,3880,3741,4845,4581,4468,3180,2015.95,98.71,102.75999999999995
