n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,16.47,13.09,13.229999999999999
92,68,20,411,562,939,296,21.05,13.21,13.6
819,783,60,227,532,549,368,17.12,11.54,11.860000000000005
283,798,176,846,108,268,219,16.14,11.41,11.290000000000003
965,949,26,848,656,826,266,12.85,11.26,10.860000000000001
819,278,198,168,317,296,642,16.55,13.82,13.599999999999998
888,749,983,875,868,901,381,15.12,10.81,10.710000000000003
88,865,620,345,687,397,518,16.77,12.0,12.240000000000002
254,182,253,484,286,91,967,19.02,12.73,13.64
957,837,886,964,560,860,307,13.88,11.28,11.039999999999996
7,930,298,586,721,903,319,21.87,16.47,16.630000000000006
868,783,520,199,423,433,613,15.09,10.73,10.730000000000004
295,441,462,165,238,312,265,15.15,11.83,11.510000000000003
832,816,44,83,47,473,641,21.99,15.81,15.850000000000001
287,531,547,663,482,717,351,15.61,11.95,11.770000000000003
148,689,200,68,422,935,207,17.46,11.87,12.110000000000003
650,647,451,282,188,364,446,17.85,12.16,12.929999999999996
764,602,328,649,571,203,926,13.3,10.22,10.370000000000003
331,103,859,63,725,234,284,19.25,13.62,13.010000000000002
783,596,630,882,243,125,339,15.57,11.26,11.430000000000001
957,181,297,470,26,43,365,20.25,14.94,14.35
714,84,917,987,977,292,752,13.93,11.93,12.09
691,982,334,18,330,295,329,20.75,15.21,15.360000000000005
989,156,793,667,420,882,965,18.57,11.52,12.14
890,635,696,837,79,300,632,15.63,11.15,11.030000000000005
196,915,454,299,139,256,390,16.11,11.83,11.270000000000003
613,984,162,339,586,9,372,25.77,18.25,16.610000000000003
45,465,173,373,802,823,371,14.99,11.62,11.340000000000003
297,585,99,449,212,434,938,16.99,13.14,12.560000000000002
212,116,60,63,56,754,172,21.12,15.04,14.930000000000001
609,693,993,153,621,41,559,20.91,13.23,13.42
502,596,255,329,36,125,854,16.56,13.76,13.440000000000001
541,299,792,419,667,205,489,13.48,10.7,10.600000000000003
206,247,449,420,503,37,224,20.43,12.42,13.390000000000002
431,454,254,662,910,438,850,16.59,11.75,12.419999999999998
220,510,192,32,37,260,259,21.92,14.43,14.790000000000003
248,538,213,790,237,427,890,18.09,11.87,12.070000000000002
267,145,332,52,912,950,322,14.76,11.82,11.680000000000001
578,119,583,412,985,922,668,12.75,10.59,10.510000000000002
669,891,809,734,762,41,506,17.42,11.82,11.96
396,95,440,215,952,894,586,15.58,11.88,12.050000000000002
921,966,946,169,344,303,672,12.25,9.95,10.060000000000002
482,818,922,657,322,834,430,16.5,10.61,10.590000000000002
540,220,670,820,702,820,274,11.43,8.69,10.030000000000003
346,944,401,979,508,76,879,17.6,12.91,12.139999999999999
994,286,984,642,684,195,45,16.66,11.5,12.010000000000003
404,920,634,130,785,991,275,17.88,11.51,11.649999999999997
683,876,61,890,171,704,650,14.6,11.48,11.41
475,582,483,764,413,949,399,15.35,10.07,9.860000000000003
223,817,3,216,944,160,13,39.7,30.48,30.569999999999997
624,897,263,118,405,829,788,16.93,12.15,12.209999999999997
801,390,898,227,563,54,899,16.47,11.6,11.750000000000004
973,206,165,687,622,338,838,14.22,11.01,10.780000000000003
913,575,792,803,482,937,539,15.31,12.31,11.020000000000001
450,27,80,35,712,608,115,27.11,16.91,17.090000000000003
500,574,885,263,622,792,142,18.78,12.17,12.279999999999998
42,371,81,786,900,535,926,16.33,11.88,11.510000000000002
10,304,857,355,847,76,87,23.13,15.13,15.730000000000002
982,556,464,390,210,806,318,16.53,11.56,12.169999999999996
397,239,776,498,876,989,409,17.25,12.9,12.340000000000002
97,79,117,937,635,817,906,19.27,12.79,13.26
374,524,444,425,878,728,795,15.15,11.71,11.83
454,68,643,902,963,200,652,17.41,11.92,12.730000000000002
309,952,856,490,432,121,817,16.71,11.03,11.05
571,171,380,895,166,180,723,14.75,10.8,11.120000000000003
152,334,506,880,346,264,554,13.13,10.59,10.890000000000004
997,925,4,727,172,5,663,29.83,19.93,20.13
319,123,558,113,498,805,732,17.23,11.74,11.900000000000002
615,495,538,77,533,251,421,18.14,12.24,11.879999999999999
867,300,365,234,785,184,884,12.8,10.61,10.390000000000004
641,1,692,54,624,929,320,17.81,12.15,12.280000000000005
557,934,930,478,801,933,581,16.68,10.72,10.790000000000001
312,959,888,518,805,451,627,15.75,11.81,12.119999999999996
632,452,401,144,257,789,611,15.32,11.42,11.530000000000003
370,677,348,136,443,84,620,21.21,12.47,13.430000000000001
147,691,828,637,181,292,923,18.19,13.37,12.32
962,380,202,589,812,358,691,15.62,10.85,11.000000000000002
635,904,95,78,412,661,958,13.1,9.92,10.420000000000002
925,183,337,669,380,334,178,15.96,12.56,12.42
307,904,23,618,20,536,972,26.3,17.76,17.669999999999998
772,849,90,820,367,826,832,17.11,11.0,11.33
976,100,162,186,598,507,676,16.12,11.53,11.350000000000003
587,960,78,778,947,991,119,14.73,11.28,10.95
176,667,490,691,907,763,227,16.0,10.8,10.989999999999998
632,805,851,676,310,873,950,14.41,9.55,9.8
704,415,902,613,243,918,501,16.08,10.6,10.770000000000003
720,226,317,376,235,763,334,22.75,13.56,13.28
550,641,542,462,920,822,409,13.57,10.23,10.330000000000004
518,410,992,837,320,290,448,16.23,11.05,11.340000000000003
421,602,13,257,188,918,553,22.6,14.58,14.220000000000006
469,709,574,629,845,373,413,15.85,11.34,11.57
973,397,638,28,159,523,69,26.03,16.38,16.06
469,997,988,645,942,355,618,11.13,9.95,10.160000000000004
815,319,932,93,773,264,495,17.22,11.69,11.680000000000001
227,655,950,488,913,618,796,11.06,9.25,9.39
67,152,946,244,70,306,135,18.77,12.84,12.720000000000004
970,48,167,407,809,595,697,15.27,11.38,11.590000000000002
635,560,730,982,551,268,18,21.08,13.13,14.140000000000004
536,251,161,769,99,210,32,18.33,13.76,13.759999999999998
972,324,83,124,277,62,899,21.05,14.19,13.690000000000001
