n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,34.79,25.45,27.26000000000001
619,82,342,567,958,631,716,41,745,388,173,720,968,28.03,22.4,22.060000000000006
462,974,742,432,160,172,243,52,113,135,518,892,946,32.3,24.34,23.160000000000004
604,64,792,704,392,808,764,908,104,941,298,209,690,30.0,21.21,21.93
229,743,812,431,910,89,791,273,933,214,406,287,349,27.94,21.73,22.119999999999997
828,44,204,725,907,5,900,421,56,917,387,866,503,38.03,28.21,28.019999999999992
142,24,242,434,753,928,871,114,987,611,3,124,782,47.87,37.4,38.07
592,202,916,872,207,338,8,913,85,136,552,939,17,35.72,25.2,25.510000000000005
512,86,586,508,550,943,202,430,70,407,196,654,783,27.8,21.36,21.950000000000003
95,717,593,148,176,962,623,736,981,42,55,276,568,26.53,20.18,20.71
699,620,872,152,763,274,754,589,35,124,889,722,412,28.46,20.06,20.85
973,927,242,165,625,517,44,753,374,865,690,534,604,28.45,21.07,21.140000000000004
578,793,704,88,888,355,112,884,902,598,374,462,215,29.09,21.94,22.150000000000002
411,203,969,588,763,18,388,818,622,336,0,443,114,42.5,31.83,32.370000000000005
218,227,454,276,332,834,90,314,644,291,105,529,802,24.65,19.78,20.010000000000005
56,26,390,799,573,826,438,509,354,726,796,254,579,31.5,22.65,22.54
755,67,435,663,236,98,987,778,410,522,381,978,880,28.18,21.88,22.190000000000005
573,378,142,683,297,175,709,863,896,265,30,51,962,30.4,22.13,21.800000000000008
998,829,176,269,969,168,123,621,151,12,49,62,461,38.88,26.26,28.97
213,805,398,301,626,15,989,817,363,291,144,492,575,34.1,24.65,24.9
284,140,984,88,765,569,303,712,120,67,430,462,145,29.13,20.58,21.250000000000007
720,575,782,813,392,602,908,822,173,679,732,280,790,22.91,19.26,19.120000000000005
611,901,623,506,357,101,945,49,283,541,131,177,817,28.75,23.78,24.340000000000003
644,840,86,166,798,808,227,879,13,207,180,485,467,30.1,21.95,22.150000000000002
605,572,558,397,85,177,561,493,607,969,268,548,68,27.3,21.33,21.74
963,666,29,594,599,910,446,557,316,536,539,550,657,28.27,21.08,21.49
931,815,67,898,658,587,555,978,307,65,742,229,737,30.29,21.51,22.360000000000007
140,105,102,716,503,464,61,501,910,652,744,54,695,36.04,24.36,24.230000000000004
617,29,382,249,899,469,236,380,842,985,747,586,639,26.81,19.57,20.100000000000005
507,896,248,36,637,611,86,627,48,694,419,416,602,34.53,23.74,24.03
70,82,193,34,622,770,185,86,66,30,363,639,481,32.54,22.11,22.410000000000004
