n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,135.13,52.56,52.756755875119346
480,265,564,239,196,734,481,553,856,562,487,406,654,881,154,102.94,37.33,36.83065796387877
237,650,155,888,948,535,399,759,15,687,795,65,163,776,980,122.84,50.23,50.49053013376918
605,43,308,798,31,843,886,275,484,609,736,942,899,396,731,109.54,41.74,42.48660686108615
807,943,437,404,745,820,590,455,987,958,137,899,374,99,36,101.98,40.03,40.85256842808812
139,506,222,264,988,688,446,797,641,875,308,431,519,853,395,89.86,37.57,37.94075909252729
587,359,546,599,417,598,237,925,344,698,937,951,29,876,286,99.8,38.91,39.68711844727271
620,687,712,167,715,881,334,987,554,926,585,582,106,730,671,81.12,36.72,36.79072121663437
216,648,851,587,273,291,127,64,493,874,654,495,90,352,819,120.88,42.32,43.0428327044426
68,420,918,154,20,300,437,787,425,893,121,45,619,629,779,111.08,42.01,42.28910954682608
46,386,735,600,338,564,902,944,285,517,241,36,317,7,78,160.36,69.5,68.4529417941822
110,614,548,32,971,202,994,417,298,625,269,159,706,43,888,119.36,45.88,46.133777360541124
347,321,368,981,141,918,882,386,385,471,890,532,395,659,887,105.17,38.92,38.372497032715664
609,697,572,105,635,996,963,830,519,277,441,649,737,732,243,103.78,34.98,35.82337521546302
958,308,447,264,533,310,561,347,11,807,425,593,322,20,385,136.53,54.62,54.94117560112983
630,603,647,136,61,648,642,340,477,361,695,939,361,623,723,91.29,31.69,34.562099096358814
285,755,501,22,603,62,977,692,21,986,378,257,643,467,305,122.23,46.81,46.35948802207798
606,615,327,181,372,189,320,776,378,864,609,270,307,806,386,95.06,37.87,39.11358629250043
107,790,832,27,994,582,700,752,134,317,512,227,669,823,275,118.07,47.97,47.62753143579627
244,335,191,694,445,665,714,99,104,615,329,971,341,691,853,113.51,42.2,43.400371408968674
229,448,829,876,983,173,81,344,759,665,223,906,582,461,277,105.2,35.29,35.93230135602602
230,805,123,34,542,980,195,322,826,856,858,588,187,884,285,114.05,40.23,40.73693100743239
348,826,847,657,87,825,634,353,603,132,431,298,530,812,870,97.47,36.6,36.319532387607154
277,475,354,649,426,297,429,581,419,36,942,423,159,204,4,124.82,50.42,51.52452408340432
488,965,852,901,637,522,444,572,972,949,734,227,33,763,467,96.99,37.79,37.87141419706829
