n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,170926,241781,138946,7603,220292,122060,203412,247295,65287,170124,70.37,49.34,51.241562807901616
13593,236165,41117,29676,97463,122963,227657,64637,99813,142543,26731,150455,65360,3437,191675,56814,106994,73264,47730,72.21,48.04,49.216554214942
240214,227399,200730,102088,41839,199734,208967,18856,36377,161985,161861,116611,33213,34666,465,254892,228433,1392,54907,64.15,48.7,49.26047286071388
202792,56487,251691,257535,43478,228696,43642,75839,82221,252045,52137,141354,229669,177689,164031,53681,47623,246671,253901,72.27,51.45,52.28896924649102
181047,51610,253379,252994,234289,100459,78325,5654,94683,108765,43504,245312,38194,69156,17075,86993,78999,214276,158101,80.67,53.03,54.10646538390935
153653,886,156232,177716,185513,88577,17307,81253,93153,214569,80232,126024,182562,82783,48437,126148,123873,184724,46168,79.0,53.28,54.98931084471593
14942,67156,255616,246156,5994,248832,196554,93754,221480,105983,4736,143934,206500,109793,95993,98661,151655,220524,2379,75.88,51.02,53.909444685964225
118704,12249,185534,47426,163502,250394,250188,51516,31200,198111,64510,243703,214825,246951,121164,90277,134347,93006,234018,92.98,57.53,61.04144837897183
137547,65770,203319,121333,28325,154602,196188,204731,208988,96284,225363,77558,9602,113502,247935,256466,23902,54652,89323,79.71,54.83,55.25377722691177
134448,160124,95060,240671,38848,89118,72266,242272,184184,142906,24136,81906,179821,83047,80260,46524,209393,20498,164313,77.46,54.32,56.737268991523976
39024,189041,180662,81082,261285,126823,42343,188777,12727,21222,258657,157456,139861,242117,106401,8343,62216,194132,155703,62.86,45.76,46.11966020958873
90133,216608,65590,119449,170646,110561,38175,14603,256652,240142,167332,8577,210151,129384,87604,219789,54279,34228,257242,65.27,50.47,50.06027870016742
191801,147861,248983,34806,165255,235011,206571,108481,27952,44255,113916,97779,39123,15406,221441,110269,77283,37015,118791,68.51,47.81,49.39151589447525
241697,261960,162634,223412,44378,255854,136890,118892,251692,127967,180575,191235,83283,125578,71836,76289,123228,105850,236417,84.29,57.79,59.25985798242798
38405,29507,98828,215496,259099,139395,251609,47027,164355,245666,130894,227488,88730,47217,23366,128938,71384,135051,205001,68.33,51.35,51.45449280237633
143681,227380,131812,94719,16543,206051,208444,203134,93244,182084,154005,174068,8996,199134,80137,95271,146620,184672,175192,63.8,50.44,50.252432293414785
73623,218951,127319,69431,201784,257151,181110,187691,77031,250841,247869,89148,170312,46831,152216,223300,3035,124335,143390,80.54,53.3,55.234664882226724
202825,65717,85434,176067,71744,121356,75714,214087,131163,169721,176590,209092,93472,91195,71794,168837,90592,193417,245763,97.7,63.25,65.41247471113586
