n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1192,5429,4804,3852,6223,6019,3056,2616,6308,179,28.1,25.05,25.649585028450588
2233,4004,6569,1622,5978,3391,4409,4417,5587,771,1580,4615,4535,5730,6595,5971,2175,5430,6581,30.14,26.44,26.02345675618096
4997,5617,721,6916,3479,2749,762,2966,6555,3358,6592,2051,3647,5731,768,6189,1615,5740,5201,48.75,43.16,42.88522660491361
6524,2385,799,374,4821,1645,6782,5369,2952,3987,6821,1586,4216,4717,5280,5717,6598,4126,232,33.81,27.88,27.932045241217672
5189,2960,2006,4929,3520,2493,2927,4826,979,734,4097,5559,4302,1631,957,4982,5429,2194,2558,35.3,31.09,30.92894167475491
5890,1607,3111,3962,1824,1131,4893,1719,6832,7090,5719,4277,102,1546,6373,1385,139,5308,2727,33.47,29.31,28.74414472198668
4569,5499,5081,5067,2507,3068,3091,4320,3188,2368,1039,5560,4003,440,1518,3464,4865,6113,3258,26.4,24.22,24.517874300950524
786,3614,2009,6600,729,4941,5490,3654,3663,6421,6809,3113,6521,626,4232,3493,3857,2485,5780,29.86,26.52,26.06584537964709
6689,3351,703,1574,6115,5572,2177,3697,3994,5919,6422,1410,151,179,4406,1011,2057,4828,6568,33.69,30.21,30.35526902496562
2957,1536,2099,4118,3698,2698,4234,2087,3363,3454,5014,3976,2194,4935,3888,5376,3920,4030,1164,26.5,23.33,23.27716351581027
5908,3092,4068,2504,5197,6592,3827,2649,3002,5400,1335,5074,3080,5688,4940,2177,2622,5292,3262,23.06,21.55,21.268040046181937
3997,5974,6499,1295,6780,2382,4586,50,5110,3681,467,1495,246,4996,6337,4667,918,5587,5886,34.28,28.4,28.106723876111207
3038,2965,4075,6991,4831,510,1578,1264,2205,5025,121,3457,6604,6408,6554,6664,4299,4027,621,30.55,27.77,28.019112399529032
3841,1901,820,3038,2965,1187,5578,5124,1993,4969,2607,1181,308,5144,5473,797,5848,863,370,28.03,27.42,26.72228525784843
5288,3914,3790,5931,565,5154,252,5745,4517,1040,5051,6821,684,1319,5063,5170,2172,6868,5359,28.35,27.28,26.753542788309986
3702,4093,5683,166,6482,5221,1122,6703,1546,3611,3925,6377,3600,3662,4575,2264,3911,5836,4745,24.62,23.0,23.4406208790938
521,6811,6555,2390,2977,2343,2950,277,685,4115,7029,2259,2292,2245,3875,3528,3639,3042,261,23.28,22.68,22.57116834590263
5847,701,2044,6687,4953,5231,1953,4386,6106,267,6054,1419,2755,3035,261,426,6060,6268,6154,22.51,21.0,21.450407177492966
1713,5740,3547,2813,635,1291,5992,5536,934,3273,4482,1111,3801,6086,4051,5237,615,1048,605,33.32,29.27,29.760373777165274
2870,4262,249,1521,4304,5800,1231,1504,2307,6053,1237,4155,4656,6963,3181,6526,1827,1815,5698,25.84,24.05,24.313990084956675
4620,5859,1030,3433,5659,1336,6203,2592,1968,4595,4688,39,6442,6595,4660,3167,1541,6227,2664,30.42,27.78,26.873442589412473
7003,3121,4311,3612,79,3256,6921,4348,4514,6963,5423,1116,5868,1914,5285,4455,6596,6085,3049,22.83,22.47,22.04219431087645
2227,5460,1516,1223,1344,5654,5123,1100,3151,608,500,100,326,3868,6217,485,938,5331,5824,32.24,27.4,27.518391004225965
4425,820,5519,3011,4879,263,490,4446,1841,6442,3332,1847,6255,4630,5633,2404,759,3858,633,21.34,21.48,21.06741134993863
5932,4697,7079,481,1381,5417,3587,983,919,5750,1456,409,5602,248,6144,6887,5537,5975,3484,29.45,26.71,26.40681048973118
5332,5802,2351,2094,3632,1900,1655,6683,7039,5359,6380,4387,6451,5281,1752,2275,4851,107,2088,36.35,31.14,30.717755759580353
4317,6476,5995,6101,5801,5602,2711,6365,4238,767,4791,4877,5287,268,2965,3007,5663,959,1853,67.08,48.38,49.4291595299282
6249,229,2952,5670,2790,3568,5617,6819,423,2818,1141,249,80,2754,557,3972,21,3798,6785,40.25,34.42,34.097651606401165
2160,716,5546,4839,5047,2238,1885,1084,1031,3434,4470,1489,1990,5430,3144,4864,3515,4616,4239,31.84,27.57,27.732279359792514
5135,6803,3935,2213,2073,1120,2449,269,1577,6210,3673,857,6622,1442,4719,888,6631,21,4207,30.45,27.7,27.376865617678444
1314,982,1245,4855,3220,3880,3983,7059,4348,6285,5687,4435,6648,6515,3853,1764,6896,5277,3181,22.87,22.52,22.308582512985883
1264,6311,3752,7004,87,2766,3420,2062,2616,1088,2341,3039,4819,7004,5558,2972,1829,43,6390,28.17,25.26,26.926684222290035
