n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,238473,133021,62.72,40.52,41.400000000000006
56281,9829,22530,113677,109621,18312,63088,23779,144453,111285,15495,216754,148230,32453,248368,62.57,40.88,42.75999999999999
58520,165314,164477,152829,248436,16216,151284,153496,103987,12999,255919,57955,12211,145926,225042,63.88,39.95,41.04
34910,75919,109874,37815,141737,30878,149661,80866,146868,213942,178782,47376,27015,152462,149737,59.76,41.69,42.59999999999999
167487,49249,97621,25540,143587,186675,16459,147945,15624,162269,53990,130132,178362,139387,112090,59.24,40.73,40.76
203745,82351,122054,153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,63988,21457,64.9,41.74,42.559999999999995
150581,78708,137677,129791,229412,90040,191219,117659,75481,159634,256946,19189,30950,134200,109608,60.05,40.17,42.43999999999999
43243,198479,89667,39841,244651,128178,110545,10277,252187,175168,20347,200427,146296,150215,206856,59.73,40.32,40.44
229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,119591,18025,220192,24535,247642,61.57,40.68,42.599999999999994
70762,124282,182725,174103,17039,15904,191669,183891,81161,169640,151505,260334,178582,215462,116822,66.48,39.2,39.959999999999994
74605,187859,101132,232532,175283,90965,5914,246585,121030,93182,44052,160148,30695,129418,15454,65.64,40.36,41.36
57201,201387,75348,33905,193557,64910,104306,102485,240337,228438,130156,21123,43611,117751,105288,62.21,43.43,43.0
144032,72833,231573,35894,214769,112858,226488,144236,72986,185177,108867,258596,94049,178971,231785,68.23,41.09,42.99999999999999
99730,251063,60490,39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,154435,47800,63.02,39.1,40.43999999999999
68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,32896,181008,225234,135132,67.08,40.89,43.239999999999995
249095,161898,171695,177261,193930,14153,119706,235807,228322,204464,249531,229248,178408,209157,146609,64.95,42.17,42.48
102859,104351,104589,103316,27141,126228,166275,104973,16317,49967,17654,258124,54726,115507,42546,64.94,39.67,41.36
28817,89143,157477,13782,26838,61,148578,39653,140671,26598,248761,95318,160887,6684,18432,61.14,41.59,41.24
229200,54513,160974,98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,65.7,40.27,41.639999999999986
127944,260335,256330,122156,125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,125467,67.35,41.25,42.599999999999994
217279,181418,42320,135353,6054,53795,249295,249566,138479,94831,38430,180897,142389,239637,7089,61.31,39.77,42.559999999999995
198742,138440,78142,256508,168536,226315,23857,182503,221629,68449,135894,96128,238094,43789,93243,64.29,39.63,41.71999999999999
