n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,94649,219021,44324,192930,212064,175565,223827,80776,57.82,41.47,42.42715346190852
65951,158844,55631,159069,9367,152359,178584,41519,262070,112897,167371,103162,210677,189533,225507,52.26,39.74,40.58937288728506
260785,133448,248878,97533,142652,245291,116615,131613,70317,236246,9417,228336,7194,95424,121869,52.89,37.42,37.887375833345445
244277,83483,237961,99618,111047,233777,231752,137822,43119,146934,46513,61898,60451,6254,46326,61.68,41.06,41.45025879702347
85234,45505,35834,133737,133752,94290,261798,134673,176810,146771,47669,260879,234244,116821,208865,55.2,38.31,38.71042024577087
108703,192518,137721,237658,238152,199985,95487,207027,155578,92743,94866,257157,225172,252156,116855,59.47,44.29,45.98655492857176
42253,250329,197657,104821,187472,193616,120954,171680,139029,65510,128454,73164,242439,130564,131292,63.78,45.56,45.743084547499095
135106,217979,208723,92779,173456,231434,119193,235851,236762,120851,91953,148820,190286,241259,146166,54.59,39.41,40.66492940351682
189732,119682,127561,172722,58146,246571,85109,213564,183388,218897,43534,229820,238011,161571,70290,68.04,44.35,45.54580636951366
202633,238912,125767,81150,79507,250966,209520,185127,217859,132185,147374,135724,133000,170764,161430,58.58,39.85,40.75955402562942
154126,106606,81748,191608,54478,128163,134189,96101,244882,179367,163385,231229,19759,205594,215062,52.22,37.14,38.243867568343425
89511,190303,2207,237935,213662,50175,261375,195240,27828,15403,150579,171156,12821,71591,155110,51.0,37.7,38.60857023458682
59406,178907,229504,240082,27856,197753,136934,35782,223856,69688,64181,216202,55175,247354,230839,68.59,45.51,45.507082595046334
15829,110865,235396,187947,199074,8355,14888,94989,94429,45057,65405,176361,6145,21732,30205,69.34,43.34,43.7607664829002
250232,17685,6643,10715,191213,240813,5543,97805,67027,33498,213215,245357,41187,192620,48166,59.04,42.92,43.951624044991085
137125,181271,507,101073,154522,11314,208183,259522,64966,39693,254493,9507,1099,90230,246012,51.11,36.17,36.94748854815726
161281,164562,194631,195999,29652,74980,88398,128125,8076,80841,117611,144573,200794,158637,193972,58.54,38.63,40.01438116022283
11998,236459,69190,198092,105343,226084,162947,184901,40227,123936,251339,59120,24498,173232,180196,69.28,44.03,44.66282013642023
82917,219781,26751,6344,117393,206676,229313,248537,33432,135865,153342,204750,103010,127643,134952,55.9,39.37,40.14961429979731
85972,37704,229230,251587,89404,67920,68639,158879,254458,110036,171262,4727,183362,146263,251396,63.7,43.83,44.14007830303693
36849,175783,14884,66313,8796,34524,42248,44750,25132,118853,166481,60726,133237,240228,257809,61.78,40.12,41.05212269609561
185622,244876,8231,260708,64686,60941,187136,116574,19280,65740,21084,154989,59822,163620,207508,51.16,38.17,38.10724290409062
209769,163554,185990,94327,67268,179453,110891,73069,137937,196785,1264,39614,9305,100860,107145,51.48,36.93,37.72163334217276
42004,29143,134239,189731,23021,63141,26715,26154,5190,47647,196761,60693,27583,56977,6406,44.89,33.24,33.76171011874173
136507,175502,121740,118976,81192,140386,168233,99615,55692,179486,237649,199367,252475,55087,191084,58.69,42.35,43.848598445073435
211308,113700,111568,134087,5589,152325,155016,13430,231063,109580,243500,137642,152395,47507,241334,64.21,43.34,43.77697871368346
24585,173878,210411,125777,95992,5107,136107,251833,241552,31087,160041,96071,75911,180982,257824,58.31,39.44,40.48081241628517
244435,97576,80812,4995,229204,179650,108069,26518,27529,80195,52007,220361,203250,176310,216372,53.33,36.48,38.47495958586107
4121,212876,118337,15726,107655,167063,127366,121461,54590,233188,154335,160840,19343,1396,74543,52.22,38.2,39.798901848343704
6328,97754,80169,245175,189678,20066,57452,197914,128567,50425,30347,149829,97883,102703,187675,52.13,38.13,39.29401711258879
121431,36612,197546,90423,103558,232703,31910,66627,31921,32232,21105,161622,222840,87682,168032,57.04,38.69,40.10698114446562
102525,251571,55577,181574,27630,6466,162052,172794,123305,203741,11319,189665,185022,130534,76219,70.06,45.03,44.50794279868723
93738,251553,119809,37084,209380,98281,70501,126930,137967,226962,125189,188624,250268,190818,210855,58.07,40.48,42.611697450625456
109829,244332,129006,219153,178316,77794,103460,60719,40999,128133,156383,68001,143802,112106,182352,52.25,38.64,40.03868602624794
178032,183292,240800,22101,153590,190788,214395,150929,25152,18654,93338,46172,261553,142937,38404,56.01,41.49,41.46325739483897
211367,109253,235458,17521,209340,22583,238909,234750,178613,259165,212286,169890,9849,33689,255305,72.79,44.76,46.23059004416839
77694,102391,60738,185703,175828,232038,178546,86354,115040,45227,137362,75232,29378,40899,141791,61.28,41.01,41.60299011742538
258653,249020,253980,198122,111073,25206,86204,135397,65169,187528,134785,67439,44450,234591,41290,78.35,47.77,48.976667089630666
120832,248351,184347,61458,105949,229236,260868,93992,205210,200366,150323,191083,37949,122331,115653,55.75,39.09,39.39366151642402
188447,7703,212266,156018,100467,231163,193135,47297,102984,133738,14043,126473,71814,106145,66511,64.58,43.32,43.64551706692538
186242,191692,245542,108041,184914,169850,123862,94399,252176,143544,86698,186976,195457,239067,172617,47.86,36.66,38.266105992369546
21342,199651,214874,223365,190261,58982,139684,162856,49250,105571,213985,174842,100284,256176,230932,66.35,43.63,44.705111400028336
166417,239853,3042,82033,121778,137251,186535,237689,231531,122239,170415,46496,213927,24754,4492,56.98,38.08,39.31042971650932
105623,247261,56761,191224,149230,158975,101131,237325,56491,231913,254958,26334,102232,213810,146203,50.24,36.71,37.46784551952657
201064,210132,52307,71934,195099,241536,153676,152101,50199,128399,210813,160412,36142,2224,160516,59.07,38.79,40.30226315169531
177916,113874,126368,66503,134595,148398,45499,122444,186833,53738,254905,253435,199271,19090,91812,62.21,42.78,43.899003820490535
796,237417,127250,139766,219464,175397,172596,17155,197832,155074,127139,242466,176895,241762,87789,63.63,44.03,44.83674348384729
120404,69978,230037,131832,120670,7216,258758,20921,160821,197646,91130,45534,199130,196675,246026,63.0,40.2,41.50332149138046
205619,261548,106034,66923,176945,163874,206418,218480,226498,188629,35355,14176,42616,130936,100050,76.66,47.02,48.07458140904187
260124,121806,177124,77284,40854,2726,74096,146124,122524,253470,477,96065,8917,141033,222831,46.41,34.53,35.10998572915158
100225,147929,116077,53586,228194,177318,80853,130620,170148,34965,126821,180781,141182,186412,239783,54.62,38.56,39.931014869948235
79353,20110,67628,216103,82071,79736,87479,169425,248617,208624,81834,171287,168498,103013,135812,60.33,41.31,43.309631323460934
220385,241302,24365,133289,166019,55210,102531,156288,139058,222338,223069,39200,209155,132296,164846,58.55,42.39,43.005724352831656
23366,80761,10740,61056,248927,119940,147142,60846,137004,72741,16061,251069,29337,29351,177046,66.33,42.94,44.63086921407503
214595,206409,99408,224551,95578,56024,83464,93344,20286,87743,119899,95079,43646,130438,115869,58.43,38.94,39.865677931579214
227909,76542,120864,234506,35090,241629,188346,115866,259713,167672,56597,243700,71574,85518,41676,55.36,36.89,38.09830273965226
26097,232709,62348,122916,49688,197218,177857,221830,97986,48584,93348,36764,208430,35489,61124,47.07,34.3,34.528205320506046
70421,211952,144336,165912,99092,104925,211941,215880,196455,89719,73595,230314,188761,242725,156001,73.15,46.54,47.433036166225804
131755,152268,180874,191919,248717,84013,194657,104706,196871,187123,227884,184682,245254,165712,197534,69.27,44.45,44.749724324720404
254155,256657,187790,76442,139444,163181,166983,175808,19049,96320,80893,103593,126877,45816,67612,58.25,37.95,40.51433894852395
251058,236279,92799,115535,124946,22989,234242,242093,48876,82543,251833,99356,33306,253752,7347,65.33,42.55,44.34534718761927
27333,91954,43800,94155,20194,240554,230268,231524,191976,199638,170853,114406,2198,142261,83988,56.3,40.62,40.883905286303275
62067,216287,218504,155882,102212,141858,74620,122918,167197,236113,39473,94325,82929,52986,242791,52.85,39.03,38.387425678473015
130666,24915,254467,37276,205489,53567,86856,65792,37058,110204,94479,65582,23367,89834,49156,60.84,42.36,42.88734762614479
64613,185424,62937,190850,160066,12282,88200,246440,97724,169862,201278,160288,16171,226045,37759,47.6,33.06,33.63785412907924
46523,223038,16531,112663,116287,204158,71280,34811,84142,137098,151202,221609,30517,88615,169921,62.32,43.43,45.35405387629412
201373,186277,160006,250972,103435,59704,261449,14192,102839,200953,124202,128408,162394,228424,83057,54.26,40.47,41.71923929682161
142771,219582,162930,156640,23736,154140,133805,141187,174241,258194,129947,259242,105197,220408,181285,59.21,41.71,41.490133606767365
119164,44407,107948,101186,137564,118658,12099,230385,28378,118313,260900,155016,33609,31051,245729,59.46,40.92,43.108443203218556
241515,178186,131073,239885,45899,20273,102922,80166,119981,209171,185422,2318,66308,27776,175294,60.22,41.5,42.980435397110824
91918,57826,45387,6537,38498,112015,175574,257777,24097,88083,254674,214885,170226,122009,13046,49.84,36.81,37.21072324473964
224978,235594,124478,63314,16939,126212,36568,146477,7962,36341,182387,131637,142122,15809,12673,54.0,37.58,37.988691701132225
