n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,5.88,4.38,4.280000000000001
384,129,197,6.64,5.16,5.000000000000002
721,44,87,12.94,7.5,7.6099999999999985
140,253,830,8.01,5.34,5.4700000000000015
518,214,410,8.34,6.41,6.489999999999998
657,31,470,6.82,5.29,5.2200000000000015
499,464,399,6.37,4.54,4.350000000000001
506,586,196,7.21,4.61,4.730000000000001
918,850,412,6.55,4.3,4.4300000000000015
91,496,239,7.41,4.75,4.620000000000001
777,20,717,10.65,7.18,7.259999999999999
273,532,417,6.3,4.18,4.370000000000001
485,923,933,4.83,4.22,4.000000000000001
388,743,116,6.6,5.07,5.000000000000001
678,264,99,7.29,4.54,4.9300000000000015
833,64,395,8.98,5.52,5.690000000000001
635,849,386,5.63,4.37,4.670000000000002
110,676,59,7.84,4.45,4.5600000000000005
346,240,707,7.66,5.48,5.229999999999999
88,509,925,6.69,5.31,5.660000000000001
665,529,923,7.44,4.67,4.820000000000001
212,595,827,8.26,6.06,5.610000000000001
145,621,65,8.36,4.99,5.2200000000000015
552,968,38,7.87,5.31,5.020000000000001
500,718,198,6.43,4.86,4.780000000000001
151,968,880,6.03,4.77,5.080000000000001
592,467,746,7.31,4.81,4.480000000000001
598,902,455,5.02,4.05,4.100000000000001
292,570,365,8.09,5.53,5.679999999999998
875,899,436,5.42,4.05,4.130000000000001
138,162,782,8.16,4.81,4.620000000000001
615,99,544,6.79,4.69,4.760000000000002
706,321,718,6.93,4.31,4.220000000000001
365,972,659,7.25,4.89,4.73
863,506,515,5.82,4.87,4.650000000000002
638,202,316,8.14,5.46,5.6000000000000005
153,364,541,7.02,5.45,5.480000000000002
291,522,672,7.23,4.57,4.370000000000001
73,827,924,9.8,5.76,5.949999999999998
877,519,934,4.11,3.85,3.910000000000001
718,558,225,6.05,4.39,4.610000000000001
352,249,929,6.63,4.83,5.0600000000000005
12,302,351,10.51,8.94,8.260000000000002
225,273,34,8.68,5.72,5.280000000000002
433,260,385,6.54,4.62,4.830000000000002
305,854,722,4.87,4.16,4.090000000000001
912,426,179,7.21,4.35,4.4300000000000015
673,405,119,9.14,5.88,5.749999999999998
170,954,679,7.76,4.53,4.540000000000001
872,998,26,8.94,5.55,5.760000000000001
206,996,784,4.16,4.2,4.130000000000001
164,307,119,8.48,5.37,5.490000000000002
13,815,782,12.32,7.8,7.890000000000002
389,350,856,4.82,4.22,4.280000000000001
174,582,446,7.82,4.66,4.820000000000002
926,237,142,6.97,4.79,4.940000000000002
419,577,456,4.43,4.27,4.200000000000001
416,427,82,11.21,5.6,5.640000000000001
602,71,295,9.55,6.39,6.680000000000001
734,97,34,7.74,5.93,5.820000000000002
87,679,109,7.39,5.74,5.669999999999999
782,533,539,8.88,4.61,4.490000000000001
368,157,827,8.99,5.5,5.749999999999999
958,517,499,4.71,4.04,3.960000000000001
725,152,618,5.32,4.68,4.650000000000001
64,194,17,14.52,8.51,8.61
934,143,348,5.31,4.5,4.420000000000002
395,674,587,9.47,5.82,5.52
123,761,306,6.9,5.96,5.8900000000000015
359,333,988,6.27,4.55,4.600000000000001
374,3,661,27.05,19.09,19.679999999999993
855,510,215,7.94,5.74,5.910000000000001
62,896,632,8.68,5.88,5.549999999999999
33,904,988,10.28,6.31,6.479999999999999
889,777,827,5.99,4.59,4.24
836,593,176,5.99,4.4,4.150000000000001
182,345,993,8.36,4.97,5.3100000000000005
441,452,123,7.84,5.69,5.360000000000001
85,205,619,5.82,4.67,4.800000000000002
229,509,830,6.96,4.69,4.960000000000002
484,809,158,9.09,5.44,5.510000000000001
390,124,111,10.6,6.14,5.949999999999999
594,738,463,10.1,6.16,6.2499999999999964
663,129,736,8.46,5.86,5.709999999999999
450,526,742,8.76,4.75,4.740000000000002
92,732,950,5.94,4.23,4.1800000000000015
482,577,403,7.67,5.41,5.3999999999999995
836,369,466,6.64,4.64,4.590000000000002
230,52,202,8.96,6.66,6.670000000000002
50,456,114,7.3,5.68,5.500000000000002
110,216,742,9.9,5.04,5.020000000000001
4,725,615,14.14,11.09,10.420000000000002
626,928,23,10.82,7.86,7.510000000000001
670,372,849,6.5,4.6,4.630000000000002
442,540,95,8.11,6.28,5.41
991,766,773,4.58,4.06,4.000000000000001
614,514,838,7.83,5.48,5.639999999999999
722,582,205,5.49,4.15,4.090000000000001
513,234,331,4.39,4.23,4.230000000000001
538,393,761,10.01,4.81,5.429999999999999
