generation number, individual number, fitness, candidate
0, 0, 10.48, [24334, 89182, 84578, 42459, 78294, 11138, 54054, 99627, 83424, 83637]
0, 1, 10.47, [34476, 116428, 151804, 86950, 121812, 210285, 10298, 9332, 168141, 151473]
1, 0, 10.53, [24334, 89182, 38679, 84578, 78294, 83424, 11138, 54054, 99627, 77012]
1, 1, 10.48, [24334, 89182, 84578, 42459, 78294, 11138, 54054, 99627, 83424, 83637]
2, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
2, 1, 10.53, [24334, 89182, 38679, 84578, 78294, 83424, 11138, 54054, 99627, 77012]
3, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
3, 1, 10.7, [24334, 194310, 65599, 74245, 78294, 156881, 37267, 83424, 54054, 77012]
4, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
4, 1, 10.58, [170998, 89182, 83424, 74245, 170445, 78294, 84578, 156881, 11138, 134216]
5, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
5, 1, 10.45, [24334, 89182, 74245, 78294, 156674, 84578, 156881, 11138, 54054, 84458]
6, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
6, 1, 10.54, [24334, 89182, 78294, 83424, 74245, 66146, 156881, 84578, 77012, 46591]
6, 2, 10.42, [24334, 89182, 252553, 85374, 74245, 11138, 156881, 84578, 241222, 54054]
7, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
7, 1, 10.54, [24334, 182456, 8707, 74245, 156881, 84578, 129362, 11138, 54054, 242879]
7, 2, 10.53, [24334, 89182, 169810, 74245, 16792, 84578, 156881, 11138, 54054, 60296]
7, 3, 10.49, [24334, 89182, 78294, 74245, 178267, 84578, 83424, 11138, 54054, 248588]
8, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
8, 1, 10.59, [24334, 89182, 84578, 13130, 74245, 78294, 247190, 156881, 83424, 54054]
8, 2, 10.56, [24334, 89182, 72459, 74245, 156881, 84578, 145694, 83424, 54054, 77012]
8, 3, 10.55, [24334, 89182, 156283, 11138, 74245, 78294, 203312, 156881, 83424, 51952]
8, 4, 10.53, [52306, 89182, 78294, 74245, 78937, 84578, 11138, 83424, 54054, 77012]
9, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
9, 1, 10.59, [24334, 89182, 158941, 77012, 84578, 83424, 78294, 74245, 54054, 156881]
9, 2, 10.55, [24334, 89182, 74245, 84578, 78294, 77012, 156881, 83424, 11138, 32175]
9, 3, 10.51, [24334, 89182, 13130, 77012, 84578, 83424, 78294, 74245, 54054, 78976]
9, 4, 10.39, [173575, 89182, 11138, 247190, 74245, 78294, 83424, 156881, 84578, 54054]
9, 5, 10.33, [118515, 152736, 74245, 59351, 78294, 228122, 156881, 83424, 11138, 194986]
10, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
10, 1, 10.55, [24334, 89182, 158941, 77012, 115659, 52230, 84578, 74245, 54054, 156881]
10, 2, 10.54, [24334, 89182, 178538, 74245, 78294, 54054, 84578, 83424, 11138, 77012]
10, 3, 10.53, [24334, 234550, 27548, 77012, 167542, 84578, 78294, 74245, 54054, 156881]
10, 4, 10.5, [81340, 50828, 156881, 74245, 78294, 167717, 84578, 83424, 11138, 77012]
10, 5, 10.47, [24334, 89182, 78294, 116195, 74245, 33654, 156881, 84578, 83424, 54054]
10, 6, 10.46, [24334, 89182, 158941, 74245, 78294, 83424, 121257, 84578, 54054, 77012]
11, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
11, 1, 10.55, [240569, 89182, 74245, 84578, 78294, 11138, 156881, 83424, 54054, 133076]
11, 2, 10.54, [54748, 89182, 178538, 78123, 74245, 78294, 84578, 54054, 11138, 197494]
11, 3, 10.54, [24334, 89182, 156881, 74245, 83424, 78294, 84578, 11138, 54054, 58329]
11, 4, 10.53, [224268, 89182, 74245, 84578, 217483, 78294, 83424, 11138, 54054, 143489]
11, 5, 10.47, [24334, 26532, 187132, 84578, 78294, 82878, 156881, 83424, 54054, 231305]
11, 6, 10.46, [24334, 89182, 238284, 153374, 156881, 78294, 83424, 11138, 54054, 56881]
11, 7, 10.42, [24334, 89182, 158941, 83424, 77012, 11138, 84578, 74245, 54054, 49749]
12, 0, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
12, 1, 10.63, [24334, 89182, 84578, 26098, 74245, 78294, 58329, 153285, 83424, 54054]
12, 2, 10.62, [24334, 89182, 133076, 74245, 83424, 78294, 84578, 156881, 11138, 252693]
12, 3, 10.62, [24334, 89182, 240106, 156881, 78095, 77012, 78294, 84578, 11138, 62048]
12, 4, 10.6, [24334, 89182, 74245, 83424, 58329, 78294, 84578, 60287, 11138, 54054]
12, 5, 10.54, [120359, 89182, 74245, 3203, 83424, 78294, 84578, 11138, 54054, 77012]
12, 6, 10.45, [24334, 89182, 117592, 156881, 11138, 77012, 246025, 74245, 83424, 54054]
12, 7, 10.44, [24334, 89182, 108772, 62285, 251230, 78294, 84578, 11138, 54054, 77012]
12, 8, 10.39, [240569, 89182, 77012, 74245, 83424, 78294, 84578, 11138, 156881, 107585]
13, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
13, 1, 10.71, [24334, 89182, 74245, 84578, 78294, 156881, 83424, 11138, 54054, 77012]
13, 2, 10.6, [24334, 89182, 46250, 11138, 84578, 195728, 243581, 156881, 83424, 77012]
13, 3, 10.56, [249641, 89182, 45554, 74245, 139048, 78294, 84578, 156881, 83424, 77012]
13, 4, 10.55, [24334, 89182, 28648, 11138, 74245, 78294, 153285, 84578, 83424, 54054]
13, 5, 10.54, [24334, 89182, 56219, 11138, 74245, 78294, 153285, 84578, 83424, 54054]
13, 6, 10.52, [213842, 89182, 11138, 74245, 54054, 78294, 84578, 156881, 83424, 77012]
13, 7, 10.51, [24334, 89182, 26098, 58329, 84578, 109364, 78294, 74245, 83424, 54054]
13, 8, 10.49, [217873, 89182, 74245, 179116, 84578, 78294, 54054, 156881, 83424, 77012]
13, 9, 10.48, [24334, 89182, 26098, 58329, 84578, 77012, 78294, 74245, 83424, 213015]
14, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
14, 1, 10.68, [24334, 89182, 156881, 34113, 74245, 175998, 83424, 84578, 11138, 54054]
14, 2, 10.59, [199205, 89182, 156881, 34113, 74245, 78294, 83424, 84578, 11138, 54054]
14, 3, 10.58, [26189, 89182, 26098, 34113, 78294, 11138, 74245, 84578, 77012, 83424]
14, 4, 10.53, [24334, 89182, 46250, 29700, 54054, 11138, 83424, 84578, 156881, 77012]
14, 5, 10.5, [24334, 89182, 46250, 195728, 243581, 11138, 156881, 84578, 220164, 83424]
14, 6, 10.49, [24334, 170432, 74245, 78294, 243581, 84578, 156881, 83424, 11138, 77012]
14, 7, 10.45, [24334, 89182, 26098, 77012, 83424, 57655, 84578, 78294, 74245, 54054]
14, 8, 10.45, [24334, 89182, 26098, 77012, 209168, 11138, 84578, 78294, 74245, 54054]
15, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
15, 1, 10.58, [24334, 89182, 84578, 156881, 29947, 175998, 106672, 34113, 74245, 83424]
15, 2, 10.57, [41483, 89182, 167128, 168556, 74601, 11138, 34113, 84578, 74245, 54054]
15, 3, 10.53, [24334, 153131, 26098, 120338, 34113, 11138, 78294, 27470, 7742, 54054]
15, 4, 10.52, [24334, 89182, 8131, 156881, 11138, 175998, 208760, 34113, 74245, 83424]
15, 5, 10.52, [24334, 89182, 41489, 26098, 83424, 46443, 34113, 84578, 74245, 54054]
15, 6, 10.5, [24334, 89182, 118695, 74245, 213039, 34113, 54054, 83424, 84578, 11138]
15, 7, 10.46, [186001, 89182, 26098, 84578, 13835, 11138, 78294, 74245, 83424, 54054]
15, 8, 10.46, [234040, 76074, 156881, 138011, 175998, 34113, 32511, 83424, 84578, 11138]
16, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
16, 1, 10.6, [140144, 89182, 63241, 26098, 140655, 11138, 34113, 84578, 74245, 54054]
16, 2, 10.55, [41483, 89182, 26098, 78294, 83424, 34113, 11138, 84578, 74245, 129950]
16, 3, 10.53, [24334, 246534, 11138, 26098, 84578, 2080, 83424, 78294, 34113, 74245]
16, 4, 10.53, [102436, 89182, 167128, 168556, 11138, 74601, 84578, 34113, 74245, 54054]
16, 5, 10.46, [217296, 89182, 26098, 74245, 11138, 83424, 78294, 84578, 248478, 54054]
16, 6, 10.46, [24334, 180315, 26098, 239487, 11138, 99730, 73648, 84578, 34113, 54054]
16, 7, 10.46, [84082, 89182, 64761, 26098, 249012, 74248, 83424, 78294, 34113, 74245]
16, 8, 10.45, [254671, 89182, 78294, 26098, 4809, 221665, 34113, 84578, 74245, 54054]
17, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
17, 1, 10.61, [140144, 89182, 209669, 83424, 26098, 34113, 84578, 11138, 74245, 54054]
17, 2, 10.59, [24334, 89182, 63241, 26098, 67851, 11138, 84578, 34113, 74245, 54054]
17, 3, 10.58, [248560, 89182, 200188, 247838, 26098, 34113, 140655, 11138, 74245, 54054]
17, 4, 10.56, [190570, 89182, 63241, 84578, 26098, 34113, 140655, 11138, 74245, 3299]
17, 5, 10.53, [140144, 89182, 78294, 83424, 224751, 34113, 11138, 84578, 74245, 54054]
17, 6, 10.52, [41483, 89182, 54054, 40673, 78294, 83424, 34113, 11138, 84578, 74245]
17, 7, 10.48, [24334, 89182, 129950, 26098, 83424, 11138, 84578, 78294, 93657, 74245]
17, 8, 10.44, [177021, 89182, 216985, 26098, 196346, 83424, 118750, 78294, 74245, 54054]
17, 9, 10.43, [24334, 89182, 249756, 26098, 140655, 11138, 34113, 84578, 74245, 54054]
18, 0, 10.77, [24334, 89182, 26098, 11138, 84578, 34113, 78294, 74245, 83424, 54054]
18, 1, 10.74, [192087, 89182, 94085, 61951, 243492, 83424, 84578, 34113, 74245, 54054]
18, 2, 10.66, [24334, 89182, 11138, 26098, 78294, 83424, 84578, 235822, 74245, 54054]
18, 3, 10.59, [24334, 165542, 261258, 26098, 28558, 34113, 67851, 34494, 74245, 54054]
18, 4, 10.58, [24334, 89182, 63241, 83424, 26098, 34113, 11138, 218248, 74245, 54054]
18, 5, 10.57, [24334, 89182, 63241, 26098, 249759, 34113, 67851, 84578, 74245, 54054]
18, 6, 10.55, [24334, 89182, 142560, 26098, 67851, 34113, 11138, 84578, 74245, 54054]
18, 7, 10.52, [55941, 89182, 200188, 78294, 83424, 26098, 34113, 11138, 74245, 54054]
18, 8, 10.49, [114476, 89182, 78294, 83424, 34113, 26098, 84578, 11138, 74245, 54054]
18, 9, 10.45, [24334, 89182, 209669, 26098, 83424, 81255, 34113, 84578, 74245, 54054]
18, 10, 10.44, [24334, 89182, 84578, 26098, 123912, 11138, 140655, 34113, 74245, 54054]
