generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 70.42, 117.04, 87.785, 88.92209999999997, 8.80569103421191,0.9941683501683501,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 85.29, 135.66, 102.275, 101.95450000000001, 9.002767727204786,0.9641750841750841,0.159090909090909,[13. 13. 12. 12. 13. 12. 13. 12.]
2, 100, 90.62, 153.52, 113.67, 113.69830000000002, 11.890822432027147,0.8948552188552188,0.13165266106442589,[30. 40. 20. 21. 22. 22. 25. 20.]
3, 100, 111.08, 156.21, 127.01499999999999, 128.4782, 10.044337447537295,0.762060606060606,0.017522146951537244,[66. 96. 20. 21. 24. 22. 31. 20.]
4, 100, 120.45, 165.64, 139.675, 141.25430000000003, 10.852137508804429,0.6978653198653197,0.06036745406824133,[125. 122.  20.  21.  28.  25.  39.  20.]
5, 100, 128.16, 176.3, 153.91, 153.8702, 11.154149181358479,0.5524915824915824,0.06435643564356451,[136. 139.  20.  22.  81.  27.  55.  20.]
6, 100, 145.19, 194.53, 165.69, 165.51049999999998, 12.09817452138958,0.5445252525252526,0.10340328984685189,[146. 158.  20.  22. 142.  28.  64.  20.]
7, 100, 152.84, 214.89, 176.685, 177.74430000000004, 13.4998232029164,0.5537912457912458,0.10466251991980664,[169. 182.  20.  41. 147.  37.  80.  24.]
8, 100, 167.51, 218.4, 194.595, 193.7509, 12.492716685733331,0.5415824915824917,0.01633393829401098,[179. 200.  25.  55. 155.  47. 112.  27.]
9, 100, 179.28, 230.39, 207.075, 204.9048, 11.981044902678562,0.539824915824916,0.05489926739926731,[185. 221.  31. 102. 165.  52. 114.  30.]
10, 100, 189.62, 248.44, 213.825, 213.48969999999997, 10.737228455704944,0.5315420875420875,0.0783454142974956,[199. 238.  36. 108. 181.  82. 119.  37.]
11, 100, 200.83, 252.82, 221.505, 221.66000000000003, 11.460523897274504,0.5384983164983166,0.01763001127032682,[211. 252.  55. 115. 193. 104. 124.  46.]
12, 100, 211.48, 255.87, 232.07, 232.7339, 10.335655943867327,0.5309966329966329,0.01206391899375054,[221. 256.  61. 123. 206. 106. 151.  76.]
13, 100, 208.47, 278.1, 240.15, 240.57750000000004, 14.67470179424441,0.5307609427609428,0.08688005627857903,[228. 273.  73. 133. 229. 114. 162.  88.]
14, 100, 226.05, 286.13, 254.925, 254.8581, 12.681093304206858,0.5015892255892256,0.0288745055735346,[231. 277.  93. 135. 267. 115. 179. 103.]
15, 100, 239.95, 291.5, 264.765, 265.2182, 11.324523246477085,0.4888619528619529,0.018767693006675305,[245. 289. 110. 149. 285. 117. 198. 107.]
16, 100, 251.58, 306.8, 273.16999999999996, 274.1452, 11.76544945847799,0.4842222222222222,0.05248713550600347,[261. 300. 114. 170. 310. 129. 204. 112.]
17, 100, 261.81, 312.2, 283.475, 283.80100000000004, 11.245260735083026,0.453016835016835,0.017601043024771765,[268. 308. 117. 181. 330. 155. 212. 129.]
18, 100, 271.4, 317.3, 291.07, 290.2462, 10.701290555816156,0.4264444444444444,0.016335682254964838,[281. 321. 123. 201. 335. 159. 226. 154.]
19, 100, 276.5, 325.77, 298.21, 297.6084, 11.442317135965073,0.39296296296296307,0.02669398046013227,[290. 333. 128. 254. 340. 163. 231. 161.]
20, 100, 273.34, 325.77, 304.725, 302.88040000000007, 11.116489816484341,0.34385858585858586,0.0,[292. 337. 141. 277. 348. 190. 238. 177.]
21, 100, 288.41, 331.16, 310.795, 310.5969, 9.057609805572328,0.3233131313131311,0.016545415477177285,[302. 342. 148. 329. 357. 191. 240. 191.]
22, 100, 288.54, 335.69, 311.65, 312.223, 9.641350164785013,0.3248282828282829,0.013679188307766555,[319. 347. 148. 357. 378. 203. 249. 199.]
23, 100, 292.33, 338.03, 317.07, 317.55120000000005, 10.278870976911811,0.3445319865319866,0.006970717030593628,[332. 358. 160. 391. 391. 206. 257. 205.]
24, 100, 299.37, 348.97, 322.655, 322.3406, 9.64620825195061,0.3569494949494951,0.03236399136171362,[332. 363. 168. 398. 450. 219. 259. 211.]
25, 100, 302.01, 357.81, 325.1, 326.30179999999996, 11.345199987659978,0.34220202020202006,0.025331690403186446,[353. 379. 173. 414. 458. 230. 275. 218.]
26, 100, 308.6, 359.86, 334.29999999999995, 334.6242, 10.815679838086927,0.3388282828282828,0.005729297671948831,[398. 388. 173. 415. 469. 234. 284. 239.]
27, 100, 319.81, 367.26, 338.91999999999996, 339.4031, 9.6628148792161,0.3255016835016835,0.020563552492635962,[409. 393. 185. 423. 499. 246. 299. 246.]
28, 100, 320.87, 367.26, 342.395, 342.1308000000001, 8.931073583841979,0.30603367003367,0.0,[438. 415. 193. 425. 500. 270. 300. 259.]
29, 100, 325.31, 373.62, 345.32500000000005, 346.62729999999993, 11.064350577869448,0.31501683501683486,0.017317431792190856,[442. 493. 197. 433. 505. 271. 300. 259.]
