n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
3867,4969,1690,6489,7845,2539,1476,1089,324,6579,9001,86.39,36.29,36.98476903743875
4741,964,3636,8525,8792,5902,4533,2828,1739,4288,3512,68.65,30.36,30.987221672151446
420,4264,4452,3169,2700,5076,4745,6101,1420,9926,5528,85.13,31.67,33.00454665856855
6355,8289,4077,2912,4052,7759,4587,1463,8972,4919,118,105.38,41.12,40.97865633887118
4783,9377,5107,8329,3196,6782,6942,9812,4721,7062,7395,48.3,23.23,23.462914832591203
2643,3821,4998,4254,708,1328,758,7580,4594,8501,8759,68.21,25.56,27.08558468460672
7720,5617,2376,3204,1088,6763,3320,7227,4526,3009,5829,54.63,20.76,22.1840531885532
7142,9646,5253,9150,3255,5300,1654,1009,3749,4546,9538,53.41,27.76,27.34800659140426
3889,2001,5424,2908,4766,7520,420,701,5850,1353,4680,100.51,38.43,38.43146283640132
5359,297,5288,4734,5270,2505,6724,1273,4807,3136,7276,61.34,30.45,31.092146069280094
4784,2235,4096,6252,9810,2603,5428,9389,153,5952,733,94.59,39.5,39.871862267499154
7451,2778,5983,5942,4756,9362,1590,7197,3395,6946,3406,46.77,22.63,23.671329367515217
1861,972,1019,905,2763,9757,2451,9937,669,8949,8039,67.2,30.91,29.77036469037377
9546,4080,5266,582,2003,8671,4798,6706,3281,7827,3305,71.73,28.54,28.393755815415926
3962,7189,6727,8059,604,3589,6901,7266,4072,7009,3534,74.53,32.21,32.66542796882982
8168,3075,518,603,4167,4151,3971,8612,3408,3792,6834,90.16,35.53,34.6045189961527
4287,2321,5325,840,5153,9262,1914,9334,6602,663,8098,82.87,29.31,29.84525986654584
6348,1522,7046,3455,9376,2710,5514,4853,7720,5161,6881,70.25,26.65,26.873918352057917
8651,3526,4395,5546,6425,8132,1218,4588,3133,729,6468,53.9,31.83,29.492439877639335
2091,4414,990,2740,7611,9325,7736,6614,6397,3580,53,105.45,42.13,43.970697565907855
3460,2568,214,9994,4216,1898,6484,6243,3642,9021,874,72.66,31.31,31.01173210050334
3304,2652,9966,5417,9213,7725,8624,7203,432,1294,560,73.57,30.24,29.399075830136102
9740,1850,8009,9188,4209,9963,2273,677,5940,1305,8568,82.17,30.61,30.606450187397783
172,4865,5683,1224,1394,8902,7434,6244,3364,5098,6367,69.81,29.49,28.255307008665795
3828,7973,6554,1558,1264,1875,5994,8396,7109,6813,7278,64.19,26.96,27.314492238026393
1096,3208,4952,7842,6921,1936,9147,2742,6088,2667,2889,91.34,33.09,33.04555816467613
2446,5350,8097,5547,4237,8877,79,2764,91,5108,1981,133.97,48.54,47.78680326815604
8928,1815,7970,9846,7933,8623,1240,8531,4021,6736,4807,57.36,22.92,22.41739765056468
5845,3755,2955,27,867,9986,5132,8914,7651,9311,5007,160.1,60.2,59.506806631438025
8301,7221,7242,6419,2304,4123,9782,5933,5571,2183,7100,71.02,25.55,26.782997674225516
1352,9922,2358,2910,4675,6094,3235,9436,5741,1531,1262,74.97,25.96,26.12911100589143
6595,2943,5400,6093,5352,2861,4924,379,9892,329,8584,50.85,26.17,26.46477849277838
1453,5882,1612,2596,2988,9571,8114,9402,1259,1914,2818,52.11,26.97,27.408485223194134
7850,3640,4962,6653,9814,3890,8025,3622,5073,6023,3774,58.49,26.24,25.947116027821387
5351,8801,8679,7403,6557,8294,6564,5130,4649,7180,6743,40.01,20.86,20.675329312703518
9635,215,4117,3012,8850,7512,9193,5968,6622,6367,457,89.45,32.91,34.8256939990357
2556,8377,1109,7507,5691,9892,5115,1496,4225,7920,3639,83.07,30.41,30.83478588961282
7812,9889,1086,2436,3905,1131,4902,2173,768,2675,6519,58.46,29.15,28.848265216585713
9532,8964,8822,4298,303,8591,4020,2580,1585,3366,520,90.54,38.06,39.1335592737153
5185,1342,1995,4433,1003,4735,9989,2823,2444,6798,2129,91.58,31.95,31.56823076535878
1332,9174,5968,42,9049,2552,8233,6748,2526,3523,4884,84.23,36.25,36.77730253805266
7932,8316,1110,6159,2753,2677,4195,8435,6411,8803,4962,56.91,23.99,23.55447346794879
6563,5380,2789,6337,1014,6931,459,4564,311,4980,2498,77.64,37.71,35.86627124149932
1406,2566,1899,9983,251,3801,3789,9068,141,7810,8720,76.75,32.15,30.9514100986233
3032,7410,6217,5508,2827,8688,9621,3079,1755,7780,5845,58.68,27.96,28.283108887786305
4999,6773,9832,609,3473,4188,9485,9683,5036,7823,5556,58.59,31.15,29.78443242133292
1364,3867,5177,1696,626,9907,5281,8635,7801,5784,1335,92.21,35.13,33.8039562756279
2902,707,8160,8505,8939,9795,4093,638,3290,1168,5511,74.62,32.46,32.82970624058444
9858,2258,5055,1913,8315,8344,14,1171,3704,4492,299,195.88,68.76,68.24459450166837
561,172,7832,2373,3492,5895,4083,5651,4884,6364,9909,77.53,30.36,29.12075947892421
6596,557,2832,6755,8088,1047,8366,8338,4895,9172,4634,64.64,28.19,28.742535585866975
3401,7166,5273,2865,3517,294,7841,7163,4521,5428,6670,57.92,24.27,24.422636503227597
6710,5262,3443,4194,4581,8374,1419,492,6603,4318,9976,77.48,31.73,31.553621298470738
4704,2169,5124,1421,2719,1509,3466,4154,3540,8179,1868,93.2,31.89,32.03965866121021
5578,130,7464,9340,3337,2727,1532,4000,8504,1561,1867,65.91,27.45,26.26190052883144
5178,4859,9293,9534,2470,1240,2937,445,2966,3377,4307,72.79,26.06,25.324761722135133
571,9726,5315,5376,9941,5968,2660,2815,3522,811,875,69.53,34.05,34.30240480671731
2630,941,4290,8091,1707,3269,2257,6427,7844,9852,8948,61.67,27.25,25.765879023369916
8124,8857,5303,5934,7045,6648,593,620,2969,2505,5868,59.53,25.26,25.945685409464495
