n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,158754,3451,238241,219537,123006,67988,67.21,45.99,47.199999999999996
144384,61428,50264,261002,187996,123276,141813,219273,144082,124873,104106,167527,225711,39483,60796,166424,39746,76.2,49.33,49.08
227552,242702,137148,102219,194314,3970,176006,203747,16785,41785,198765,251002,154953,11216,78975,204492,8129,67.83,44.51,46.51999999999999
215894,226892,70629,123928,155910,188435,241213,230375,101609,187204,206598,241460,111918,103537,190873,209953,151233,65.06,44.79,48.23999999999999
116554,252731,245258,35166,230389,95818,25547,9407,35643,129730,56881,67628,253094,176171,114337,204202,164272,69.65,47.69,48.639999999999986
224192,78912,110401,132970,218491,101152,150476,91989,140011,153373,106843,153158,60918,237031,88280,178777,240053,77.28,46.7,47.919999999999995
243517,7513,224500,73317,259781,158811,175970,182338,42755,183137,225610,85561,252872,142020,237160,149934,149188,68.08,46.82,45.879999999999995
27282,187122,171838,55345,165930,218001,259017,150348,70014,74699,32619,16635,126353,223855,167446,259471,126748,72.07,44.77,48.199999999999996
23204,90198,209871,17461,107600,235168,39522,5275,77041,111972,201534,108841,228790,31173,11584,158594,161096,78.57,45.7,47.99999999999998
199657,11780,99039,188334,153714,86757,144402,230924,241665,257067,73157,132492,61853,261753,9440,81178,1896,67.37,43.91,45.88
20177,28342,157224,140398,8225,248747,51743,254654,106938,76444,160030,69041,40946,180809,11124,256871,227483,70.78,44.68,46.56
89080,82268,94423,251306,36261,235053,225891,99035,98763,120693,228036,136334,101238,168791,227234,156146,178512,72.56,44.36,46.51999999999999
146606,26888,162562,255035,246578,212733,132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,256323,65.75,45.95,47.399999999999984
67694,136610,79427,143767,88842,3003,206673,108844,258855,152034,82542,5256,98701,161427,154456,165722,34935,77.62,45.77,47.75999999999999
15749,166076,164453,87149,122224,92514,178069,240474,92425,159610,185322,73118,193471,128320,5815,154501,15879,72.04,44.11,45.48
250305,177214,5571,252524,96774,65830,164618,119619,78285,155365,157667,83892,46509,95408,48561,81964,198733,68.53,47.17,48.800000000000004
96771,221207,156138,69241,78749,206386,98870,27491,202446,213137,7057,254639,149227,179236,192721,34451,81269,64.02,44.25,45.75999999999999
131074,58336,171369,210713,70615,62572,85927,49124,177750,114094,170272,182993,25433,26697,157476,84401,248813,73.07,47.24,48.879999999999995
87491,176928,218507,58840,114931,212275,224273,251839,44376,20957,88266,194529,170454,57152,231970,149003,118253,75.02,47.98,47.879999999999995
70936,58989,206309,31698,8889,138838,251024,50018,82612,211491,219206,219801,150689,48126,226421,73031,89157,78.84,47.52,47.96000000000001
