n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5831.351,13.241,13.180000000000021
5738,11165,17936,32432,66369,10184.795,73.861,75.33999999999962
27446,52521,3970,60179,63884,5006.606,14.888,15.620000000000037
59392,51180,64878,75120,25196,4944.104,10.079,9.69
52780,11739,63582,30694,2620,9966.768,58.351,57.64999999999982
34965,68180,53433,62170,49686,3318.348,9.517,10.270000000000024
14906,33863,12735,8269,50642,10177.695,48.813,49.390000000000065
49441,14120,7609,44359,30725,5292.577,9.7,9.599999999999996
11279,65218,67739,27252,18630,5440.041,14.526,14.179999999999998
8437,70741,4910,64050,25408,2152.499,6.877,6.879999999999997
19425,59803,58344,37441,73049,1386.202,5.942,5.999999999999999
46752,55852,17691,20748,12794,9289.35,19.734,19.889999999999986
69705,41128,46796,64832,66010,3938.312,9.439,9.07
25906,40473,19681,46627,69300,10269.414,54.495,56.42999999999996
37270,66819,9361,66508,71425,5233.233,10.064,10.059999999999995
28829,45115,31966,1561,38758,10321.937,82.163,86.37000000000005
44988,28808,34975,4411,55496,4709.293,10.131,10.229999999999997
33393,49404,39105,54646,22970,6399.923,11.479,11.68
51939,15238,21781,3359,26451,4223.888,14.594,14.12000000000003
21060,39327,15267,1732,49866,9227.664,37.075,37.65000000000008
44802,22302,74596,57095,30371,5790.858,13.87,14.210000000000022
18224,53752,73924,58465,53366,3832.176,11.416,11.290000000000022
54783,10504,9171,37846,12466,9746.503,33.162,33.68999999999998
4460,11174,13962,68281,69112,9750.674,35.818,35.94000000000004
47207,20140,66181,63994,19468,4324.88,7.824,7.67
8254,24861,2220,18401,44668,8571.663,16.89,16.85
50637,75192,15826,39244,46064,4586.073,8.892,8.739999999999997
42655,47978,385,65407,27535,10290.591,77.148,79.71000000000002
7951,4341,22540,23304,44239,10319.418,173.089,186.44999999999948
56496,57871,15853,10925,26274,4851.383,19.042,19.279999999999966
29357,65170,62021,20253,49949,3087.181,7.933,8.150000000000002
15993,14216,59334,16574,57603,3915.593,9.906,10.310000000000002
67434,11852,61773,73906,51609,8063.149,25.415,25.030000000000037
47291,59681,29559,6675,25887,5607.78,17.025,16.720000000000056
6412,58487,14600,14179,27684,9686.162,21.895,22.35999999999999
603,2964,47723,56678,69190,8840.624,23.01,22.95999999999999
12233,65874,74576,26303,65736,2055.023,6.704,7.039999999999998
30072,42481,68909,50346,68130,4752.309,9.008,8.850000000000001
25713,876,37952,38860,10469,10290.327,90.056,93.34000000000012
42078,52806,29316,38852,10436,4996.033,12.896,13.930000000000028
71740,54982,48398,42051,67669,6367.152,13.382,13.120000000000013
39606,46775,38774,14325,25656,5999.633,15.118,15.860000000000014
63597,48492,49623,40893,26902,4337.124,19.402,18.84999999999995
38075,52038,50262,68636,46633,1067.762,5.65,5.71
47472,56033,25674,64217,69328,2541.869,8.358,8.31000000000001
66495,10745,35238,21423,8995,8482.756,15.663,16.309999999999995
65305,35505,55015,15340,35906,1604.691,6.102,6.059999999999999
38226,35926,66091,35206,36350,1438.541,5.935,5.840000000000001
53975,32052,47364,32214,32507,3196.217,8.693,8.809999999999999
66154,60022,32754,30701,68845,1750.15,5.554,5.67
25609,48226,65096,13860,14631,3842.271,11.413,11.420000000000009
50848,11039,22375,74284,56043,4969.794,11.31,11.249999999999995
5916,17931,2895,25066,34686,10317.498,138.5,142.93999999999937
11409,12508,60645,60258,36993,9844.971,32.351,32.47999999999998
74201,12150,16559,46867,8647,5658.689,12.683,12.890000000000006
41932,5073,11004,17997,48005,10151.654,49.265,49.189999999999934
9827,30242,4857,41850,29141,7643.531,19.803,19.350000000000026
38875,46857,42833,8665,68164,655.368,5.913,5.9
14941,45619,56958,20937,20589,6890.621,14.911,15.199999999999992
33412,51025,19498,56521,8536,10319.872,76.422,77.63999999999984
13077,70053,29177,10766,38424,5833.749,14.135,14.240000000000029
23158,44165,26073,14288,6668,8659.584,16.489,17.570000000000004
7494,72856,23289,22378,73331,5.322,5.326,5.33
42829,38719,31752,65588,62769,4207.551,11.679,11.360000000000001
14543,73772,10875,18021,17387,9520.935,34.819,34.21999999999992
29542,42839,28578,53454,22793,5266.742,11.906,11.790000000000012
22146,17698,57726,7975,58767,7608.022,16.804,16.73999999999998
37662,54373,57222,75804,48764,2406.81,9.038,8.680000000000007
73922,64176,48044,69204,24571,4232.834,9.44,9.500000000000002
40477,34879,62373,16762,36290,7328.099,16.04,15.620000000000003
65528,66398,69948,67090,37898,3987.667,9.725,9.379999999999995
28507,74516,69010,51204,17666,7689.277,16.477,16.349999999999984
64062,62370,16287,38168,51652,3309.18,8.119,8.369999999999997
4201,4581,48691,66401,38808,9816.99,30.799,30.55
45487,49163,3623,18772,1897,10324.573,103.977,107.92000000000007
10447,24202,58840,16699,55774,5377.822,10.114,9.959999999999996
73937,75851,14161,48852,65846,3398.463,12.021,12.470000000000024
5190,48328,46941,13930,41916,8349.2,59.967,61.36999999999884
13385,62476,22248,30902,62498,10285.941,45.372,47.25999999999999
47865,75548,45387,48725,56299,3993.092,8.809,9.069999999999995
49140,5056,18441,41042,7988,8222.553,23.003,22.480000000000018
4253,30489,66836,47250,63385,8927.843,25.667,25.690000000000023
48027,62390,73596,22692,39548,2706.643,8.784,8.719999999999994
18283,34925,2980,57787,37724,2398.94,7.657,7.679999999999999
34183,59545,38857,37956,52833,1750.498,6.342,6.359999999999998
65170,58606,11677,65436,57512,8896.373,15.73,15.919999999999998
44698,17801,75810,14176,47365,3058.217,9.056,8.969999999999995
59825,47413,61607,75095,50282,2884.285,6.67,6.999999999999999
26633,71647,68588,22772,19150,5767.175,17.224,16.830000000000034
66090,4521,11598,71853,40815,4554.596,8.07,8.02
28528,19312,52531,33216,25860,3429.567,6.622,6.720000000000001
15161,1829,4796,58078,27765,10309.911,78.565,78.8300000000001
41472,41195,3657,719,2177,10323.338,198.246,216.24999999999997
16796,75483,39637,40710,1447,9806.007,45.9,46.68999999999997
5792,27972,43131,41515,12251,6596.65,13.743,13.909999999999993
54329,30738,59,12562,67669,10325.107,265.914,294.87999999999965
66974,26548,63115,55260,14665,2987.105,8.99,9.070000000000013
55721,66400,19367,9770,19125,8407.387,15.074,15.559999999999988
45380,57182,6532,33162,53713,9814.773,46.103,46.7400000000001
26101,3639,37318,8422,63996,10315.81,117.462,121.52000000000004
