generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 489.58, 492.97, 491.275, 491.275, 1.6950000000000216,0.43999999999999995,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 492.97, 494.85, 493.91, 493.91, 0.9399999999999977,0.07999999999999996,0.00381361949002981,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 494.85, 495.36, 495.105, 495.105, 0.25499999999999545,0.07999999999999996,0.001030615337981188,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 495.36, 496.91, 496.135, 496.135, 0.7750000000000057,0.020000000000000018,0.003129037467700281,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 496.91, 503.55, 500.23, 500.23, 3.319999999999993,0.040000000000000036,0.013362580749028971,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 506.79, 508.01, 507.4, 507.4, 0.6099999999999852,0.09999999999999998,0.008857114487141255,[1. 1. 1. 1. 1. 2. 2. 1.]
6, 2, 506.79, 508.01, 507.4, 507.4, 0.6099999999999852,0.07999999999999996,0.0,[1. 1. 1. 1. 1. 4. 2. 1.]
7, 2, 508.01, 514.24, 511.125, 511.125, 3.115000000000009,0.040000000000000036,0.012263538119328395,[1. 1. 1. 1. 1. 5. 3. 1.]
8, 2, 514.24, 518.76, 516.5, 516.5, 2.259999999999991,0.07999999999999996,0.008789670192906001,[1. 1. 1. 1. 1. 7. 3. 1.]
9, 2, 520.87, 522.36, 521.615, 521.615, 0.7450000000000045,0.09999999999999998,0.006939625260235991,[1. 1. 1. 1. 1. 9. 3. 1.]
10, 2, 523.7, 535.99, 529.845, 529.845, 6.144999999999982,0.12,0.02609311585879469,[ 1.  1.  1.  1.  1. 11.  3.  1.]
11, 2, 520.93, 535.99, 528.46, 528.46, 7.53000000000003,0.07999999999999996,0.0,[ 1.  1.  1.  2.  1. 11.  4.  1.]
12, 2, 526.63, 535.99, 531.31, 531.31, 4.680000000000007,0.040000000000000036,0.0,[ 1.  1.  1.  2.  1. 12.  5.  1.]
13, 2, 531.04, 535.99, 533.515, 533.515, 2.4750000000000227,0.6266666666666667,0.0,[ 1.  1.  1.  2.  1. 12.  7.  1.]
14, 3, 524.1, 535.99, 533.01, 531.0333333333333, 5.051299062837414,0.4933333333333334,0.0,[ 1.  1.  1.  2.  1. 12.  9.  1.]
15, 4, 528.88, 543.31, 534.375, 535.235, 5.298285099916747,0.06666666666666676,0.013656971212149361,[ 1.  1.  1.  2.  1. 12. 13.  1.]
16, 3, 535.71, 549.19, 543.31, 542.7366666666667, 5.518099511808596,0.040000000000000036,0.01082255066168506,[ 1.  1.  1.  2.  1. 12. 15.  1.]
17, 2, 551.7, 556.02, 553.86, 553.86, 2.159999999999968,0.07999999999999996,0.01243649738706081,[ 1.  1.  1.  2.  1. 12. 17.  1.]
18, 2, 551.11, 556.02, 553.565, 553.565, 2.454999999999984,0.06000000000000005,0.0,[ 1.  1.  1.  2.  1. 12. 19.  1.]
19, 2, 548.09, 556.02, 552.0550000000001, 552.0550000000001, 3.964999999999975,0.07999999999999996,0.0,[ 1.  1.  1.  2.  1. 12. 21.  1.]
20, 2, 556.49, 558.59, 557.54, 557.54, 1.0500000000000114,0.06000000000000005,0.004622135894392378,[ 1.  1.  1.  2.  1. 13. 22.  1.]
21, 2, 557.44, 558.59, 558.0150000000001, 558.0150000000001, 0.5749999999999886,0.040000000000000036,0.0,[ 1.  1.  1.  2.  1. 15. 22.  1.]
22, 2, 551.11, 558.59, 554.85, 554.85, 3.740000000000009,0.040000000000000036,0.0,[ 1.  1.  1.  2.  1. 16. 23.  1.]
23, 2, 549.76, 558.59, 554.175, 554.175, 4.4150000000000205,0.6199999999999999,0.0,[ 1.  1.  1.  2.  1. 16. 25.  1.]
24, 3, 537.81, 558.59, 552.17, 549.5233333333333, 8.687375258896639,0.4833333333333334,0.0,[ 1.  1.  1.  3.  1. 17. 25.  1.]
25, 4, 555.42, 562.58, 557.2950000000001, 558.1475, 2.8237331230128944,0.08000000000000007,0.007142985015843479,[ 1.  1.  1.  3.  1. 21. 25.  1.]
26, 3, 554.54, 562.58, 560.4, 559.1733333333333, 3.3949897725259413,0.08000000000000007,0.0,[ 1.  1.  1.  3.  1. 23. 25.  1.]
27, 3, 552.17, 562.58, 553.46, 556.07, 4.633292565767914,0.06000000000000005,0.0,[ 1.  1.  1.  3.  1. 24. 26.  1.]
28, 3, 547.01, 562.58, 556.65, 555.4133333333333, 6.41629349564236,0.4933333333333333,0.0,[ 1.  1.  1.  4.  1. 25. 26.  1.]
29, 4, 556.39, 562.58, 559.105, 559.295, 2.1967988073558495,0.4059999999999999,0.0,[ 1.  1.  1.  4.  1. 25. 30.  1.]
30, 5, 549.6, 565.6, 555.73, 557.486, 5.82708709390894,0.06000000000000005,0.005368125422162149,[ 1.  1.  1.  4.  1. 25. 34.  1.]
31, 4, 558.51, 565.6, 561.66, 561.8575000000001, 2.59202020632557,0.07666666666666677,0.0,[ 1.  1.  1.  4.  1. 25. 38.  1.]
32, 4, 558.06, 565.6, 565.23, 563.53, 3.163739875527095,0.08999999999999997,0.0,[ 1.  1.  1.  4.  1. 25. 42.  1.]
33, 4, 556.88, 566.01, 562.0350000000001, 561.74, 4.106245243528447,0.040000000000000036,0.0007248939179631686,[ 1.  1.  1.  4.  1. 25. 46.  1.]
34, 3, 539.69, 566.01, 561.3, 555.6666666666666, 11.459681011655084,0.07333333333333336,0.0,[ 1.  1.  1.  5.  1. 26. 46.  1.]
35, 3, 557.65, 571.3, 566.01, 564.9866666666667, 5.619373235117549,0.06000000000000005,0.009346124626773315,[ 1.  1.  1.  5.  1. 27. 47.  1.]
36, 2, 564.49, 571.3, 567.895, 567.895, 3.4049999999999727,0.07999999999999996,0.0,[ 1.  1.  1.  5.  1. 28. 48.  1.]
37, 2, 571.3, 572.1, 571.7, 571.7, 0.4000000000000341,0.040000000000000036,0.00140031507089107,[ 1.  1.  1.  6.  1. 28. 49.  1.]
38, 2, 566.25, 572.1, 569.175, 569.175, 2.9250000000000114,0.020000000000000018,0.0,[ 1.  1.  1.  6.  1. 28. 51.  1.]
39, 2, 572.1, 572.49, 572.2950000000001, 572.2950000000001, 0.19499999999999318,0.07999999999999996,0.0006816990036706631,[ 1.  1.  1.  6.  1. 28. 53.  1.]
40, 2, 565.69, 572.49, 569.09, 569.09, 3.3999999999999773,0.07999999999999996,0.0,[ 1.  1.  1.  7.  1. 28. 54.  1.]
41, 2, 572.49, 572.66, 572.575, 572.575, 0.08499999999997954,0.040000000000000036,0.00029694841831291214,[ 1.  1.  1.  7.  1. 28. 56.  1.]
42, 2, 567.21, 572.66, 569.935, 569.935, 2.724999999999966,0.040000000000000036,0.0,[ 1.  1.  1.  9.  1. 28. 56.  1.]
43, 2, 559.68, 572.66, 566.17, 566.17, 6.490000000000009,0.07999999999999996,0.0,[ 1.  1.  1. 11.  1. 28. 56.  1.]
44, 2, 572.66, 573.25, 572.9549999999999, 572.9549999999999, 0.2950000000000159,0.040000000000000036,0.0010302797471449584,[ 1.  1.  1. 11.  1. 30. 56.  1.]
45, 2, 573.25, 575.95, 574.6, 574.6, 1.3500000000000227,0.06000000000000005,0.004709986916703089,[ 1.  1.  1. 11.  1. 32. 56.  1.]
46, 2, 566.29, 575.95, 571.12, 571.12, 4.830000000000041,0.020000000000000018,0.0,[ 1.  1.  1. 11.  1. 34. 56.  1.]
47, 2, 573.71, 575.95, 574.83, 574.83, 1.1200000000000045,0.040000000000000036,0.0,[ 1.  1.  1. 11.  1. 36. 56.  1.]
48, 2, 561.89, 575.95, 568.9200000000001, 568.9200000000001, 7.03000000000003,0.6333333333333333,0.0,[ 1.  1.  1. 11.  1. 38. 56.  1.]
49, 3, 564.38, 575.95, 569.38, 569.9033333333333, 4.737906241743895,0.49,0.0,[ 1.  1.  1. 11.  1. 40. 56.  1.]
50, 4, 561.03, 576.41, 575.475, 572.0975000000001, 6.410020963304268,0.07333333333333336,0.0007986804410103701,[ 1.  1.  1. 11.  1. 43. 57.  1.]
51, 3, 559.99, 576.41, 564.83, 567.0766666666667, 6.889108957058373,0.08000000000000007,0.0,[ 1.  1.  1. 11.  1. 44. 58.  1.]
52, 3, 559.94, 576.41, 573.11, 569.82, 7.114927968714759,0.07333333333333336,0.0,[ 1.  1.  1. 11.  1. 44. 60.  1.]
53, 3, 559.71, 576.41, 567.35, 567.8233333333334, 6.825956994362659,0.4933333333333333,0.0,[ 1.  1.  1. 11.  1. 44. 62.  1.]
