n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
9401,1320,7946,4286,603,7,2385,9608,7704,6113,5232,6679.59,214.67,211.61000000000038
358,4467,8009,3245,6783,8819,8835,1543,3161,9231,9070,6687.04,89.57,100.30000000000011
4350,9995,1443,6958,5498,1525,5933,6716,4103,7294,1536,6684.88,89.23,86.0500000000001
3230,4770,1598,748,9643,3291,5904,7974,3173,8432,9435,6690.04,100.24,99.77000000000008
8252,465,5920,4012,9859,7040,4986,5855,9652,1959,1469,6693.42,98.02,95.76000000000005
8194,8605,3262,1914,9964,4389,5116,3214,6222,7925,3649,6682.46,82.68,87.69000000000008
2262,9786,3438,8554,205,3092,2771,279,5454,9138,5015,6694.92,126.85,130.74000000000015
6137,6183,8640,6376,4737,2078,8007,881,3036,6928,9730,6691.35,78.33,81.26000000000002
6516,1572,7229,4019,1459,9882,7309,7326,6226,1252,8465,6697.67,99.13,102.36000000000016
6986,7715,4971,6702,1407,3148,4355,7395,7989,2820,303,6679.34,114.93,124.2100000000002
358,8813,2023,4114,9656,5915,3072,4199,8236,7397,5397,6684.21,116.81,122.12000000000029
8468,4174,6726,6909,7952,4389,9871,7777,7840,8061,2329,6698.48,74.79,70.94000000000004
6184,8137,5008,7655,5298,6004,2671,6161,9880,4354,5244,6687.13,77.14,85.07000000000015
6525,7995,2591,4764,9172,101,7362,935,2991,493,9993,6679.26,136.22,134.05000000000004
9335,1837,6076,5931,8150,9662,1020,3156,2529,4411,242,6697.75,128.83,127.36000000000014
6915,8599,8055,1242,7682,3802,1640,6077,5930,2375,3987,6690.11,103.75,100.02000000000012
9938,5215,2363,617,1594,1727,741,7829,7581,1130,505,6686.58,130.39,133.87000000000006
9034,2080,1368,2638,4344,7405,8186,332,2245,3093,7223,6691.47,120.13,118.78000000000013
7850,7200,7324,9151,4528,7822,9491,1043,4780,5954,4686,6691.91,89.21,88.0800000000001
5900,554,1371,8231,4518,4584,4491,7751,7056,7278,6085,6679.44,93.73,89.02000000000005
522,1403,4089,9906,3906,8773,535,2839,5511,6070,523,6690.4,130.0,135.0000000000002
853,3427,7094,5627,1271,2582,1868,6547,8964,2223,7603,6679.49,103.69,102.28000000000002
8102,1231,2097,1211,5740,8524,499,3042,8608,2462,3009,6694.25,140.13,137.9800000000002
4615,2474,8311,9313,6362,3654,3630,9241,2061,6867,2673,6690.71,93.68,90.61000000000008
5185,3937,9191,9377,78,9321,6335,3082,5329,6243,8622,6685.42,130.96,133.0600000000002
7224,158,6512,8696,9028,2232,3828,8911,6098,4454,3033,6694.42,98.12,98.91000000000007
2447,2689,2200,6302,1216,1000,200,653,7736,970,1877,6686.24,149.45,155.37000000000015
8851,1640,6023,9758,527,981,8892,3682,6665,3695,9261,6700.05,102.83,106.61000000000006
4808,1519,7717,1266,9394,963,2762,7175,1967,1838,2913,6689.37,116.54,119.23000000000015
819,497,6968,4702,4189,7264,3800,3311,8775,3505,4551,6694.5,129.87,127.41000000000014
9702,214,4176,8635,5422,8477,1534,9582,9754,536,5931,6680.04,135.49,130.34000000000026
6015,1918,3706,458,5904,5580,7137,847,5636,2283,498,6700.63,118.08,118.56000000000009
161,5508,1115,7945,42,7596,4320,1433,9678,4476,3771,6686.69,202.39,209.48000000000027
2168,2063,6868,8941,2979,3980,6289,9729,7030,9233,8479,6695.91,84.73,92.61000000000014
7871,4426,4147,2240,4899,538,3154,7346,1715,2885,9438,6692.37,104.42,105.58000000000014
1776,42,8414,2629,1964,2490,9710,6441,7761,7966,8696,6693.33,193.87,189.23000000000022
8871,7707,3528,6362,2528,7505,174,5533,6841,4125,5232,6695.53,114.08,115.93000000000009
2176,4682,6078,9639,5945,3658,87,4995,2894,1352,6678,6689.57,131.84,134.46000000000015
3793,1461,3182,6232,6747,2062,2417,8516,824,8524,8599,6691.98,99.15,107.24000000000022
7996,5968,5385,9694,6384,4472,1093,4285,2154,675,1792,6681.39,109.86,112.91000000000008
9649,9881,2541,8276,8298,1861,1419,1417,2046,3540,5751,6687.21,85.21,90.50000000000014
5543,2592,4001,2869,3015,3695,2056,7849,7500,1810,2239,6697.15,89.32,93.11999999999998
7463,3216,9370,6080,2369,5443,4319,1118,4488,25,1001,6696.46,178.6,186.82000000000025
489,7858,7466,5211,1004,184,4499,1661,6292,5504,1670,6682.58,145.61,148.7000000000002
6113,2325,2413,6068,7684,6626,316,8711,2471,1701,7303,6689.2,103.8,103.66000000000004
6119,204,2089,9032,7866,4346,1153,7835,1983,6540,3253,6679.04,129.56,131.06000000000023
8901,2784,7174,5421,4182,8877,5667,4821,8926,4477,7421,6684.33,87.72,87.11000000000017
9105,749,8200,4090,53,8633,8115,9124,8794,4174,2789,6695.26,161.9,159.67000000000024
580,5255,228,3438,9348,4983,3123,2523,4555,953,4467,6680.12,140.5,140.1400000000002
4957,6131,3565,2811,9739,44,1476,5853,9454,3029,5731,6688.73,147.96,154.13000000000022
3002,7823,3617,7793,6296,8961,5884,2013,1436,7044,892,6683.77,104.14,106.64000000000017
9577,3338,9977,7194,4411,3586,924,7904,8253,8637,4134,6688.81,92.09,94.38000000000012
8537,4352,5916,4926,6981,6077,1547,8930,6786,2661,4548,6682.35,100.35,95.10000000000014
999,8259,5214,8318,940,1280,1831,995,7186,7054,8742,6689.77,110.16,112.80000000000017
1484,2892,4311,5761,19,1037,4356,5066,5665,6362,6610,6681.44,196.82,203.53000000000037
9719,1276,1881,4635,8119,7321,4211,5081,3939,246,833,6694.47,120.74,120.22000000000008
8443,8879,6236,2512,3598,4827,200,1758,4317,2216,9152,6682.35,111.66,111.38000000000014
1944,507,6531,4214,8008,3483,1142,4516,2875,2210,2519,6678.12,118.8,120.0600000000001
1619,389,3564,9747,5362,6879,7789,9389,7992,7394,5290,6697.7,97.81,105.1300000000002
7439,3160,2905,8715,1851,3621,2281,6408,3651,9625,5760,6701.79,85.3,88.84000000000007
7629,9239,4500,9704,9766,3156,9330,3699,443,6666,3998,6697.02,103.48,107.57000000000018
6497,9453,1957,561,5161,5962,8175,4146,7144,6171,4969,6682.32,99.9,103.28000000000013
5908,8593,9627,6102,9562,936,6737,9650,2945,4995,4748,6695.7,86.01,87.49000000000008
9656,7736,3941,1704,7551,9438,2628,6003,9433,7022,7678,6683.11,84.53,83.46000000000008
5368,1172,7432,7091,7952,194,1777,9949,1060,7881,7111,6691.1,125.69,124.59000000000015
963,424,8439,8637,5755,5938,2631,2943,7864,8707,1156,6683.99,116.36,114.84000000000023
6653,9611,9823,1882,487,5681,3815,8789,4127,9968,8551,6689.31,85.76,85.75000000000004
4328,6327,5914,48,5636,6850,4913,2867,8092,5778,618,6679.54,164.41,168.06000000000014
257,8885,3352,106,732,497,7788,1684,9209,6806,7921,6681.33,174.64,174.0100000000001
5351,7708,3315,3370,6131,2358,1805,3467,813,3650,4414,6687.55,114.96,112.43000000000013
6842,3611,5846,7784,6055,2459,6068,4577,3119,9200,908,6694.68,88.24,94.52000000000012
8220,3266,3289,6572,8659,765,6961,399,1252,1337,1947,6688.84,115.44,113.34000000000006
9942,3162,8283,1619,8492,9320,9325,7896,5409,3048,7223,6685.68,94.7,92.36000000000013
3449,153,3610,5344,3506,8886,9294,4855,2460,9833,116,6690.66,162.82,162.6300000000002
477,4788,1722,6635,8387,3522,3402,6766,9126,9737,8897,6674.41,88.22,90.50000000000007
9806,8162,1458,7100,9737,8838,2797,2261,9938,3266,4633,6686.76,72.28,74.35000000000002
