generation number, individual number, fitness, candidate
0, 0, 67.92, [7956, 18000, 20108, 12507, 20716, 19645, 2535, 22504, 2530, 14648, 5131, 2449, 19446, 21508, 17655, 3812, 4834, 18453, 1653, 2952, 6512, 13482, 22887, 21281, 2338, 8879, 1293, 3283, 46, 1995, 3372, 21012, 11472, 9656, 2621, 2623, 17819, 14807, 4511, 7525, 4755, 3820, 17824, 773, 12851, 18866, 4164, 9313, 13801, 24955]
0, 1, 66.44, [22887, 2952, 2621, 19423, 1995, 14648, 1653, 18866, 9785, 12851, 20635, 14157, 19961, 6868, 12710, 8727, 2623, 2212, 12365, 2530, 4355, 18444, 14373, 15245, 20574, 24718, 20511, 23293, 46, 22901, 8448, 7525, 3820, 7635, 7444, 6610, 18225, 21178, 15933, 4755, 26039, 16654, 12781, 20576, 6179, 18894, 9656, 21847, 15244, 12496]
1, 0, 68.18, [7956, 18000, 22601, 12507, 20716, 18453, 20108, 2535, 22504, 14807, 19645, 2530, 19446, 4755, 17655, 21508, 773, 2952, 14648, 5131, 1653, 1293, 4834, 6512, 2449, 21012, 17819, 22887, 4511, 17824, 21281, 2338, 13482, 3372, 46, 8879, 18866, 12851, 3283, 9656, 2621, 24615, 1995, 4164, 11472, 3820, 9313, 7525, 13801, 24955]
1, 1, 67.92, [7956, 18000, 20108, 12507, 20716, 19645, 2535, 22504, 2530, 14648, 5131, 2449, 19446, 21508, 17655, 3812, 4834, 18453, 1653, 2952, 6512, 13482, 22887, 21281, 2338, 8879, 1293, 3283, 46, 1995, 3372, 21012, 11472, 9656, 2621, 2623, 17819, 14807, 4511, 7525, 4755, 3820, 17824, 773, 12851, 18866, 4164, 9313, 13801, 24955]
2, 0, 68.18, [7956, 18000, 22601, 12507, 20716, 18453, 20108, 2535, 22504, 14807, 19645, 2530, 19446, 4755, 17655, 21508, 773, 2952, 14648, 5131, 1653, 1293, 4834, 6512, 2449, 21012, 17819, 22887, 4511, 17824, 21281, 2338, 13482, 3372, 46, 8879, 18866, 12851, 3283, 9656, 2621, 24615, 1995, 4164, 11472, 3820, 9313, 7525, 13801, 24955]
2, 1, 68.05, [7956, 18000, 22887, 12507, 20716, 22601, 23712, 18778, 2535, 22504, 6830, 18453, 19446, 21508, 17655, 14807, 16654, 773, 20108, 2952, 19645, 5131, 1653, 1293, 2449, 4755, 6512, 21012, 17819, 4834, 4511, 17824, 14648, 21281, 2338, 24615, 3372, 46, 8879, 18866, 12851, 9656, 4164, 1995, 11472, 3283, 9313, 13801, 3820, 24955]
3, 0, 68.18, [7956, 18000, 22601, 12507, 20716, 18453, 20108, 2535, 22504, 14807, 19645, 2530, 19446, 4755, 17655, 21508, 773, 2952, 14648, 5131, 1653, 1293, 4834, 6512, 2449, 21012, 17819, 22887, 4511, 17824, 21281, 2338, 13482, 3372, 46, 8879, 18866, 12851, 3283, 9656, 2621, 24615, 1995, 4164, 11472, 3820, 9313, 7525, 13801, 24955]
3, 1, 67.44, [7956, 18000, 2952, 12507, 20716, 22601, 14373, 3283, 2535, 22504, 21508, 18453, 19446, 773, 17655, 14807, 2530, 5131, 20108, 1293, 19645, 2449, 1653, 4755, 17819, 4511, 6512, 17824, 13929, 4834, 2338, 24615, 22887, 14648, 13482, 3372, 46, 8879, 18866, 12851, 9656, 2621, 4164, 1995, 11472, 9313, 7525, 13801, 3820, 24955]
4, 0, 68.18, [7956, 18000, 22601, 12507, 20716, 18453, 20108, 2535, 22504, 14807, 19645, 2530, 19446, 4755, 17655, 21508, 773, 2952, 14648, 5131, 1653, 1293, 4834, 6512, 2449, 21012, 17819, 22887, 4511, 17824, 21281, 2338, 13482, 3372, 46, 8879, 18866, 12851, 3283, 9656, 2621, 24615, 1995, 4164, 11472, 3820, 9313, 7525, 13801, 24955]
4, 1, 68.04, [7956, 18000, 22601, 12507, 20716, 21012, 17824, 88, 2535, 22504, 18453, 21508, 19446, 773, 17655, 14807, 2530, 20108, 2952, 19645, 5131, 1293, 1653, 2449, 4755, 17819, 6512, 4511, 21281, 4834, 2338, 14648, 22887, 24615, 13482, 3372, 46, 8879, 18866, 12851, 9656, 2621, 4164, 1995, 11472, 3651, 9313, 13801, 3820, 24955]
