n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,483,667,388,807,771.54,131.43,147.30999999999995
214,96,499,29,914,855,399,443,622,780,785,2,712,456,272,770.3,170.74,198.04999999999995
738,821,234,605,967,104,923,325,31,22,26,665,554,9,961,771.22,213.95,262.90999999999997
902,390,702,221,992,432,743,29,540,227,782,448,961,507,566,772.35,129.02,143.68999999999994
238,353,236,693,224,779,470,975,296,948,22,426,857,938,569,771.6,149.09,174.2499999999999
944,657,102,190,644,741,880,303,123,760,340,917,738,996,728,772.21,118.07,130.26999999999995
512,958,990,432,519,849,932,686,194,310,290,601,996,903,511,770.64,114.67,124.56999999999998
866,963,517,402,603,873,35,491,248,761,816,413,424,680,177,766.31,128.58,145.33999999999992
375,561,903,719,794,690,755,383,88,449,679,520,110,797,167,770.2,124.13,140.37999999999997
533,860,402,379,501,750,30,480,44,315,720,868,629,607,592,770.14,149.94,170.44999999999993
403,662,174,172,514,232,12,789,204,552,942,880,561,237,414,773.4,168.8,197.1599999999999
526,352,975,867,591,361,470,931,275,675,561,623,980,746,5,773.57,137.93,159.06999999999996
392,802,877,840,977,907,960,758,524,828,132,531,796,574,210,769.38,108.08,112.63999999999996
436,972,57,492,890,373,583,567,204,963,516,423,496,832,365,771.88,124.65,142.40999999999994
424,354,1,551,553,638,805,627,339,469,614,28,823,235,650,766.91,144.39,167.66999999999996
181,563,598,185,881,93,817,564,816,871,836,953,261,33,861,770.68,140.0,155.8499999999999
966,689,72,85,888,17,463,14,772,773,287,255,275,112,816,769.61,227.08,276.1399999999999
639,189,352,297,71,171,163,261,540,974,172,672,279,663,728,771.69,138.51,154.38
301,465,719,329,508,485,116,24,319,395,351,431,815,192,264,768.06,172.01,200.72999999999993
111,259,921,747,522,214,988,620,442,836,998,21,230,18,406,771.19,189.91,217.37999999999997
149,36,736,982,164,456,721,518,694,436,557,852,225,999,645,772.49,136.06,152.10999999999999
816,711,528,461,228,536,664,31,404,691,589,822,328,675,646,772.36,137.76,150.5799999999999
436,60,755,305,128,991,217,896,48,313,72,879,78,317,939,769.07,167.38,195.07999999999987
961,305,761,162,426,578,258,133,8,574,899,870,38,604,839,770.17,152.05,175.9699999999999
222,985,922,583,471,175,847,888,890,997,798,720,637,521,38,772.68,128.71,148.54999999999993
387,205,355,101,210,587,690,918,443,605,198,504,106,960,681,767.3,140.02,155.45999999999992
399,303,516,511,17,333,626,892,411,921,288,18,160,205,878,769.15,185.4,217.21999999999997
335,830,576,801,138,347,439,218,272,690,98,857,388,954,560,770.11,125.1,140.25999999999996
352,936,903,857,703,547,496,786,545,240,66,742,41,86,136,772.72,138.75,166.08999999999992
173,170,932,551,218,274,777,340,614,518,861,261,376,346,348,768.5,137.87,155.0999999999999
116,298,240,888,966,618,798,977,732,908,500,138,593,564,788,769.72,119.06,134.24999999999991
106,328,40,416,74,389,886,807,150,848,128,349,117,629,601,771.06,157.05,182.08999999999992
800,948,387,78,584,563,229,579,83,975,273,373,912,302,577,766.11,134.81,150.7199999999999
547,947,117,468,918,283,110,805,46,847,302,12,628,686,14,767.3,226.47,283.0399999999999
93,423,117,845,906,808,40,192,245,804,600,431,165,118,461,769.07,150.77,174.5499999999999
171,697,247,162,761,865,105,445,932,987,387,825,993,555,931,769.55,125.42,141.31999999999994
837,301,563,259,728,488,322,102,212,667,325,40,27,10,805,767.95,177.44,211.75999999999993
947,302,743,610,327,460,400,320,408,64,65,935,324,993,615,773.74,129.06,150.58999999999997
993,466,114,256,220,803,632,796,912,555,888,704,480,677,364,768.72,117.65,129.31999999999994
265,187,554,212,314,203,252,369,83,839,287,91,771,458,92,767.94,152.38,178.55
667,588,658,347,963,232,399,989,314,42,335,191,324,811,867,773.81,139.3,157.39999999999992
592,914,943,310,251,342,103,557,626,592,826,610,94,250,225,769.7,122.13,146.22999999999996
20,827,249,411,74,274,564,888,72,746,76,22,650,10,297,771.14,213.32,260.62
768,811,367,505,480,883,879,157,103,513,796,814,335,78,521,766.31,132.87,146.33999999999992
972,681,177,183,794,153,144,841,886,327,312,109,726,526,854,772.2,132.96,147.60999999999996
941,616,300,129,915,211,145,558,932,739,32,798,323,840,924,769.81,151.08,172.28999999999994
638,823,688,928,566,860,966,764,706,210,182,306,443,550,161,771.08,120.38,135.3799999999999
49,731,882,683,253,258,796,65,698,986,457,827,440,562,256,771.46,127.51,144.85999999999996
554,449,871,550,464,11,405,856,346,175,264,497,24,812,661,772.18,209.77,247.63999999999987
955,426,999,584,19,63,708,363,593,141,607,128,141,265,848,769.94,152.24,181.73999999999992
