n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,34.83,24.44,26.009835435603648
121561,235483,158518,21185,87562,145298,245467,161651,183526,10720,190891,50.98,32.42,33.428819118228056
99357,44410,184413,248044,118494,249370,190071,110778,41197,44152,62393,44.26,29.96,30.223475811498226
13456,29084,34714,132715,228517,242176,259780,154777,16600,202954,180470,57.07,33.8,34.90253800483947
100575,206987,195584,232590,26652,240898,76330,53729,176746,58799,190239,38.03,26.99,27.92961356424531
207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,89564,37.88,30.18,30.873734133201296
212208,11323,52293,185807,232364,1381,230522,107790,14362,234831,99304,42.17,29.94,30.56130250025623
221723,128899,36475,6155,62058,111339,192999,237610,223014,29372,252710,49.64,30.43,31.40224277727888
156459,1015,31780,200373,151702,51818,234698,223398,53229,86564,2163,33.98,25.56,25.795636828379596
233957,21889,34913,141497,240558,4578,131282,22239,150202,130217,140925,36.01,25.41,25.573870549333087
241415,51950,110128,18040,104368,50374,167435,200513,24488,183723,151991,46.62,31.36,32.402684744973065
38104,45234,246340,159616,188648,251219,10800,14201,70777,145505,179103,35.51,26.55,28.009095834948596
158959,223343,39139,195336,70336,193169,260802,150806,261610,8975,31807,43.77,32.3,32.31462280115618
227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,192936,34.42,27.17,27.774058073085143
95930,221686,176717,136854,154732,148172,203063,180280,22738,227376,91015,39.93,28.86,28.993809805338955
28826,226501,231134,153128,95831,118305,55058,105426,52106,258492,248225,43.64,29.26,30.421481940674198
150584,195480,4814,99337,209550,159317,86169,161,113658,29283,55948,36.51,28.98,28.897278034437353
58118,116395,70683,85120,213568,23282,80518,165022,74681,27019,135660,41.04,26.86,28.294727507556097
205546,14460,6656,99976,204661,146914,211694,112364,130372,90722,185977,55.32,32.23,32.83511043861463
203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,47.51,30.49,30.943528043562036
105094,133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,44.33,31.2,31.824538288553338
181572,221059,229511,67872,7700,13239,246276,255658,212228,45286,68933,39.74,27.51,27.98522120181383
248124,43047,258517,31526,159005,38881,3112,12799,15967,118079,54683,40.57,28.81,29.69527323740423
206196,101942,77132,160313,3878,253344,209370,92938,74713,36869,126069,47.16,32.29,33.35517188231807
147307,72804,35992,252122,22698,195952,145741,77597,182449,30914,17195,45.59,29.3,30.092391839941072
110081,118331,37360,184508,147305,200322,208375,100401,154186,232568,210434,37.44,27.65,28.655316411449864
44323,173850,187555,71868,202297,156575,230753,159509,129613,91454,26011,52.79,33.38,34.48359850700376
242008,12703,72574,138631,33644,45437,209298,165067,215057,22091,42526,44.86,30.66,31.10557689194183
204511,207001,58302,225210,3411,53187,46098,124160,119720,155064,146602,40.53,28.82,30.43302782928383
143001,101786,21809,45363,143817,126369,155433,248102,68796,140359,17454,38.84,28.58,29.222549078570275
246752,170672,7542,152310,260349,153423,233044,114229,142699,80939,137231,37.73,29.04,29.678166197950095
138147,140803,168195,238428,208698,17191,230011,168508,150437,142121,250461,44.08,30.55,31.603500248210942
78726,16860,190035,58796,188920,36032,27055,26114,183375,128887,118890,39.17,29.22,29.69782315819457
15845,128507,233018,166923,190709,13880,177941,158051,7655,97817,63869,42.03,28.69,29.123292620610698
230354,120230,60582,97315,215776,252320,191257,150254,163836,130002,229598,38.89,28.12,29.224838012886384
63728,9436,163171,156489,22185,160766,12297,177748,107416,106607,154286,45.69,30.54,31.141677888292765
18078,21164,49568,8941,159413,197303,47530,22128,17006,7828,93007,39.4,28.4,28.329382520371635
163735,123271,143397,140396,124420,6808,184429,203312,19743,87511,22177,52.41,31.4,31.564188369827733
205211,84273,2246,121595,250095,117743,154729,38949,255948,101211,258556,47.82,31.73,33.79627931240995
125366,218309,36151,27848,234012,91426,175960,60638,118353,204468,33920,35.82,25.11,26.461951756666036
50374,253934,57974,28514,28994,13823,31481,19564,245925,169166,255903,39.12,27.13,27.725575102693494
21640,97629,27163,194263,6148,122554,164247,136842,52606,96859,229199,41.62,28.09,28.234614629067085
166386,21269,61906,1434,67204,200109,135745,178987,51736,4058,115148,54.56,37.01,37.808384830782124
66391,247438,160105,5828,251842,27067,136169,209707,109354,15152,235642,37.1,30.59,30.701177679369742
65860,124669,223252,82600,158663,229335,57855,167495,15364,178570,72137,40.36,29.23,29.5740695120948
34663,78682,10195,209788,48938,255735,92652,206120,257320,236388,105700,32.51,25.34,25.954730921325066
243972,1901,229788,256223,241165,79359,253634,225219,24750,7724,83277,42.11,29.77,31.13741421103596
115165,64797,109203,158379,84344,128897,147689,90948,230903,219441,233954,37.91,27.62,28.437240601040976
104619,112743,54770,20592,72453,78875,121044,122319,160030,242379,149012,53.25,35.14,35.75061196921528
119513,115325,100931,48846,86370,105425,15434,85203,24071,44713,83234,36.16,27.41,27.599722667361316
142575,7042,49430,55337,186542,95578,172690,235048,36095,247390,163937,37.34,27.79,28.479979347367532
22522,88564,255567,117198,252266,159004,157158,199649,246555,231623,175699,50.21,32.09,32.91937947090736
192295,100889,55373,182716,142066,202212,87915,19887,5012,175577,144824,51.18,31.84,33.733276377398305
110578,123364,59598,227254,190640,84852,200264,218515,209499,134779,131687,57.64,34.63,34.81064914994534
25977,121434,187935,838,74621,240560,139854,53770,18723,58652,2831,32.45,24.87,25.57072523923205
257748,241431,82483,11015,23983,39088,86129,42807,181827,25178,133592,40.64,26.96,27.778698119472676
216024,207036,260894,105846,170179,220136,103667,102083,232898,153760,132699,47.74,29.77,30.269421561461314
227641,35348,133359,180934,93693,94108,248290,70758,52949,84002,239869,46.78,30.67,30.854707819800193
100936,148717,47823,209587,160564,203721,227648,46699,149624,44969,2477,54.91,30.4,30.696152819129935
80220,179361,232661,5274,73011,125511,136981,226947,197773,177510,111968,46.22,31.4,32.8228384476782
238081,256406,197822,24573,71514,74698,37673,135511,118352,125516,178203,35.95,26.31,27.229835265942988
260567,60832,46946,86782,38448,196115,177884,91134,194935,157520,13328,39.11,30.36,30.7461402854906
142976,73029,243498,90262,6875,151667,48865,140970,204090,249202,175396,42.08,28.2,28.878085773332973
199755,25315,118870,35271,89320,55257,196039,142379,35222,236545,110828,39.69,29.2,29.765093665001757
56775,135099,53167,219981,179774,149056,110912,2625,221951,145464,261876,34.35,25.32,26.388751293869397
12940,245409,202778,187607,93020,130077,97536,15965,97618,211847,209364,43.11,30.78,31.452630553850813
104476,232438,121530,114656,165713,190467,252724,49998,145746,25886,240617,42.95,31.7,32.00128884126873
43530,252741,153992,22252,233555,92965,68208,232921,64780,201171,123094,45.17,28.26,29.049099155355567
254047,137762,48846,199472,139241,3157,244545,173602,141510,87940,175741,41.22,28.12,28.67232292128897
58447,255568,261580,45430,7366,14809,187804,223836,153773,152322,254462,35.66,25.97,26.93464867695524
52521,172289,218185,88814,74322,185377,34017,86573,78026,103702,9453,38.31,26.89,27.78508530431338
20023,106381,215463,204359,64324,119021,121713,252864,182098,10988,82411,44.58,31.09,32.60130662450498
45370,219905,37702,231486,150587,186378,52340,167005,174915,208503,137154,52.02,34.01,36.12389099804139
242347,152262,99989,221511,198406,207057,232011,241783,131537,39868,217877,37.24,28.8,29.943059178987102
99417,8667,251763,261919,104021,36741,74853,109080,126304,196159,47416,41.72,28.57,29.20866124907629
219166,222384,174493,166729,161760,24789,134309,252778,130631,136421,68419,56.78,32.38,33.735425117819275
66508,97992,160606,202385,248928,222756,90926,140744,3654,261682,51819,46.58,32.08,32.59977950445606
193549,15375,169534,138572,121491,81654,244221,223231,27069,54058,225620,32.63,24.8,26.18242884710625
3955,51910,121807,188927,32337,66773,81377,77428,59113,3033,46709,42.25,28.75,29.01992286432746
175305,166778,108697,245422,71265,97022,247233,167396,91284,84705,146684,48.51,32.27,33.37004629750159
239875,42066,144935,178350,7674,34892,194463,254924,55021,23348,12293,44.01,30.54,31.20934562915959
55220,5076,67726,220268,231466,186081,114996,93863,92537,146175,202506,40.93,27.84,29.129164877444286
184920,237583,19787,24617,185026,107008,185799,111736,247029,46235,15499,37.35,28.05,28.40077623865081
63513,150056,40722,133228,150217,221807,110579,95444,184191,173652,50402,42.27,28.22,28.744687952784485
235151,167825,91430,189555,135108,135177,234241,107147,8944,42256,255338,44.79,30.76,31.239944602865584
143036,82049,72552,119885,76166,75406,114341,209110,256475,139632,111102,46.96,31.23,32.162833582602005
196013,199333,27222,14931,230792,94086,215179,190801,178340,172651,58401,38.18,27.12,26.585606301233824
108216,68057,95658,118503,98153,17064,260470,249973,211483,106908,133287,43.18,28.59,28.997681667441544
249919,191343,47951,16748,169884,30981,209390,187881,168955,84548,110917,45.95,30.43,31.68207552708955
129630,5013,81007,114159,20657,102265,67840,247725,51156,255216,153224,43.51,31.45,32.496041088250045
250835,256990,256946,123464,44277,159379,7777,63463,76566,186199,2074,32.14,24.99,24.83543096875918
135987,31153,155396,151304,1524,52670,115494,160101,26756,99781,132697,38.78,25.67,27.273408166336623
71847,181106,254097,232578,48829,254841,231305,19378,138105,137473,173792,52.61,34.85,34.59428036184219
80745,37750,225442,195285,110390,233194,47639,51930,79990,123937,74503,49.31,33.56,33.30321983401639
171256,191272,124439,211669,197132,132595,168902,250533,82314,256760,178539,49.68,32.19,33.549404037957714
132728,202660,225629,121478,15320,154758,139344,166365,185934,125008,215134,46.55,30.91,32.74256632341512
23281,21373,106872,197646,203947,220560,189774,88391,19450,208573,125321,36.16,26.75,27.084670254087904
42635,154069,249665,139702,159823,39263,260111,169531,128121,182805,108258,44.22,27.41,28.716181712160147
140430,130285,246312,30534,151420,133535,3226,184385,74677,114808,184040,44.14,31.52,31.99727613844322
152954,20918,225461,252972,149378,183249,69377,200536,145961,44543,72223,46.26,32.73,32.02791979870656
