n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,1636.6,54.3,57.67000000000003
3868,5337,3109,6461,1719,768,3996,232,6846,3193,3545,1656.19,181.51,199.27999999999997
4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,1384.08,24.22,24.83999999999999
837,2600,250,182,208,5321,4435,75,3122,5623,1774,1654.44,72.79,75.12000000000009
3457,5946,237,4322,1816,6256,3587,4061,4529,1909,2831,1314.09,22.87,24.340000000000003
1891,5544,1792,6233,3765,2373,176,3409,6861,4558,5261,1630.75,49.7,48.39999999999999
819,1522,5155,5928,7044,2428,990,6087,2725,5910,5826,1651.88,103.32,114.32
4102,3457,4159,6799,5491,1555,2485,2327,4813,4090,6932,1654.76,73.85,75.0600000000001
4139,3222,4825,6990,282,3934,1988,6092,6532,3311,3394,1646.27,72.85,75.09000000000012
5445,1417,3007,4495,5759,6355,5525,6047,3069,708,3595,1658.4,84.55,85.22
5437,4165,884,6377,1341,4267,6880,3221,3035,4011,6002,969.2,19.42,19.649999999999995
242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1486.89,35.11,35.62
1395,1381,4114,1859,100,6312,1634,4420,7047,4491,1901,1648.79,68.85,71.39000000000006
3313,4208,2816,6942,4733,2894,3761,2205,5400,4489,4988,1655.07,48.32,51.33000000000004
5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,1493.1,41.74,41.8699999999999
6368,4598,1683,3490,459,3941,2987,4669,4541,1637,4134,1651.77,115.68,123.76000000000009
3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,1652.89,93.49,97.26999999999995
5017,2712,3753,4914,229,6591,1880,5204,1451,4511,4787,1651.19,120.44,125.9099999999998
1480,7053,750,6540,4514,6529,6973,6688,2091,265,6895,1656.75,65.54,71.30000000000008
5514,577,681,7111,136,3710,119,6177,6189,2303,2044,1652.72,144.28,151.48000000000016
2200,896,6531,5118,1512,2821,2378,569,1371,1307,2090,1649.74,152.28,174.23000000000016
