n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,56838,54810,9156,31544,17097.12,474.81,523.7600000000003
11889,72226,55642,7747,74115,16226,29260,8108,75642,51993,6499,28977,6105,72963,17455,37959,54937,17097.4,552.26,606.6799999999996
18907,70868,15439,74830,40433,73434,23688,13507,74868,24624,48810,12770,71793,8229,73972,7812,26995,17089.96,149.98,137.36000000000024
65066,69693,56045,41175,61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,68838,64895,45020,16916.25,84.26,86.28000000000004
58829,37740,9594,15475,67100,54804,21621,44833,19920,64089,55272,5138,10173,73148,75107,41123,44580,17092.74,358.66,394.9200000000002
45898,65100,59795,9012,12267,35381,62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,17105.22,210.37,234.15999999999994
46591,22026,15347,64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,52644,72016,15220.76,43.32,43.47999999999997
36416,17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,23097,19830,30403,30583,1581,63565,16956.11,125.9,127.59999999999988
23900,34438,36953,536,19094,54912,70069,48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,17099.82,960.39,1291.5999999999983
52294,51658,13570,63114,52486,8158,24983,8827,27363,57753,21273,14408,44571,6891,13419,30,74289,17104.1,1279.68,2194.960000000002
19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,45533,47731,62147,16101,15119,63972,61078,17096.08,235.69,257.95999999999816
62966,63417,40875,11257,18889,13393,44909,34702,62733,21160,67676,3027,26897,69239,47415,19215,71194,17078.49,318.08,355.3999999999999
3544,69220,39071,11928,34224,67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,17100.15,82.67,85.99999999999996
52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,33970,25381,45125,58619,45812,47793,10556,17110.95,444.32,502.8799999999976
28896,13389,29733,61614,25782,44267,26787,63262,250,62845,45089,11112,15716,50926,26125,62656,23399,17102.63,396.34,458.0800000000005
56875,43583,11370,51883,60707,52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,45928,20435,17102.81,103.43,112.11999999999998
71913,71864,17168,2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,27889,38399,65688,31527,17099.16,623.09,800.28
42728,33995,71349,54920,17180,7982,46371,60052,67732,55132,65752,17139,69707,19901,68617,66918,2451,17104.31,110.27,114.71999999999991
57688,24000,515,19634,22589,18554,62061,15772,72938,8094,42727,67941,69563,72802,63240,13907,73439,17104.84,455.71,542.5999999999988
7447,32570,25074,36296,5531,12811,66547,59267,73626,3652,8305,58097,42678,66263,67130,26136,36331,17109.56,155.97,155.32000000000033
59289,66605,69898,62657,66552,32460,68578,34025,73336,26553,58658,17974,54609,15941,51427,57949,41416,16427.25,44.72,44.40000000000007
9508,31541,56143,9584,27877,39685,16036,20243,47996,18740,33175,17990,61307,28781,12337,52200,63866,17081.43,213.93,229.67999999999984
21337,29322,21163,56560,67581,52928,44448,55217,25656,46742,41749,12084,47966,2553,44299,72620,60118,17106.13,269.47,274.599999999998
57731,2370,50376,43450,67821,38725,67143,8426,14791,29957,13733,11018,34808,35641,5188,23796,35447,17119.02,249.08,247.95999999999802
16981,55345,33896,53208,19577,70333,67473,74789,64829,42866,11725,36577,7540,24031,55747,9491,35248,17096.59,91.76,100.7600000000001
2206,11608,34151,10976,29151,8732,34662,15948,59477,1513,44453,72491,54756,35108,16937,5663,69063,17110.34,304.11,339.44000000000005
31252,14346,21161,34327,6603,23743,26446,40893,39977,69610,26983,38005,58417,65547,23317,35457,45482,17105.97,107.61,110.51999999999997
2380,32826,4843,2011,2416,66277,72227,24832,67401,62227,32201,58596,13930,56646,64880,71553,51522,17097.75,697.54,840.5999999999997
66412,40341,28204,30089,44918,26034,18313,53044,45554,7128,17015,1868,9269,33501,56458,21397,7261,17089.49,243.39,252.6399999999999
11073,49922,66314,36953,31747,38411,5929,60221,24294,20648,35263,58435,474,34503,47728,43113,71706,17121.29,331.94,368.28000000000003
42406,32040,4515,40573,28556,46738,23980,140,43952,50020,10995,62212,36559,65898,26342,32529,66156,17092.94,1138.79,1846.4399999999991
648,11908,34625,11764,18856,52364,5461,51639,2948,39275,39877,30514,11073,69361,20349,51054,42747,17104.31,406.43,481.28000000000014
64774,19590,37247,18972,5739,67237,56261,66262,18259,68649,66108,74511,2107,30138,11153,4084,5486,17083.49,455.64,494.2799999999976
17444,47278,13751,49364,59164,73207,6655,2469,69657,32054,64132,34575,434,59893,9189,65925,70149,17120.02,796.48,1172.8400000000008
12051,68942,8657,62109,33055,9758,34807,30773,26898,30243,60337,64742,50142,10058,62784,37659,6127,16942.71,147.7,134.59999999999985
25990,10154,19323,43486,33284,39900,74417,17490,1634,63231,7950,63674,35228,13044,28533,64174,38123,17102.96,954.09,1264.8400000000001
67703,37426,60904,61066,61124,15532,71968,26116,40851,11253,61989,2294,37956,60158,10022,66403,58910,17107.89,137.71,140.2
35213,50704,27503,27618,9779,11836,18578,68690,34315,47127,17380,66682,36643,14768,47865,30327,65259,17091.86,140.19,142.87999999999994
63719,51652,3255,20849,470,64447,59082,53139,39577,18442,54549,45083,49296,41428,15847,43427,228,17098.68,662.08,835.8400000000006
42539,44338,52200,15734,25656,1536,37988,33189,48787,8516,51498,51139,10013,47278,56105,36065,6326,17087.87,596.83,686.5999999999965
36783,13331,6765,37437,19518,32679,34829,57178,66972,41366,24883,48935,56065,3802,52434,72633,71988,17085.34,488.43,568.6800000000001
26664,10561,6484,53855,59095,18162,37513,63645,6419,72103,16686,22382,61890,54377,45044,36929,39029,17099.14,254.83,368.6799999999997
33520,34100,53242,31282,39431,63331,73049,51690,15694,21932,21188,9852,27246,65615,65152,72140,28839,16575.19,79.85,81.23999999999974
59373,43625,58977,56023,18297,71799,25219,31992,11890,22897,44820,72859,11939,41849,31342,48274,33863,16758.84,70.01,70.28000000000006
74660,26495,2632,54104,50179,54248,68703,27525,49396,35420,44328,8134,65292,36374,75272,47204,16498,17105.22,299.55,333.12
65981,69366,28306,12137,35523,32565,50405,52396,58439,56601,40896,2858,16678,4226,55731,62032,64202,17112.07,141.32,146.56000000000006
23,9586,51317,69187,61361,58844,32566,14292,29333,20234,19931,68467,14272,59942,11141,72286,5183,17093.06,1109.1,1782.0800000000013
179,16469,30484,74630,4927,39817,16772,33003,69239,57334,14697,13034,9221,39367,68738,25126,50866,17104.14,540.59,661.4799999999997
34194,29305,150,1371,70448,39520,60383,36517,41465,31766,62299,68980,30771,71696,32382,3837,53976,17093.58,939.69,1483.5200000000016
40291,7249,2855,25443,65314,55052,10628,33719,29863,55616,48525,29725,64611,4469,44309,55123,47489,17100.25,139.54,152.2800000000003
51951,25962,885,38287,66175,8838,26898,64971,26268,40857,25419,30252,60963,29024,34736,38657,14287,17102.73,227.39,244.40000000000006
64980,24551,29271,63576,54660,7394,19186,51571,7124,27911,3097,18600,54445,6794,7882,24130,51553,17105.47,137.52,140.47999999999985
58935,41182,14838,10402,21709,43154,24993,24315,68786,61291,4180,40871,49626,49005,43476,57990,22185,17118.34,198.07,203.31999999999996
14281,376,10255,36674,10585,46067,55074,16214,73548,27184,49824,46744,40461,56681,11502,6456,62057,17093.22,463.09,542.2399999999998
25652,48852,70979,58503,25300,42376,47742,62198,3969,53844,32507,53054,5328,49226,4568,60824,8202,17125.14,164.87,154.75999999999752
8126,33687,25551,8238,44442,47575,35692,43905,5712,34363,41482,36127,38981,494,8563,3179,30653,17111.51,574.95,696.8799999999984
14058,62283,61045,50661,32905,56352,64680,17394,65082,23978,1141,39756,19833,30951,42965,41883,60395,17101.83,349.75,461.36000000000007
47429,10356,67093,25862,51338,20963,32415,53445,8484,4438,63136,72429,71383,42697,21062,55909,13791,17110.89,356.71,408.0400000000002
9458,34719,11020,27307,12638,55189,65336,58584,22700,30696,17423,54636,60414,30793,70590,15881,38525,17096.04,661.19,781.1599999999987
38506,36621,74302,35083,48886,33299,34122,26108,57592,32431,24344,32157,30867,20096,36877,75796,24674,17088.81,91.42,91.92000000000003
42773,8494,51913,32984,32237,66496,68984,30327,13178,60806,4852,13412,588,62228,30292,58759,49004,17109.86,395.91,423.0800000000004
5290,38492,30525,15625,6604,24847,25449,9845,48789,67196,23299,58866,34071,830,13864,45835,28527,17099.42,293.48,332.2000000000001
4909,48327,44566,18529,5788,26735,33412,5011,26665,1491,42893,53607,48733,24267,40920,10215,26661,17105.79,397.66,421.84000000000026
4124,64962,71833,63374,8293,53499,13289,51812,72107,20257,69992,11947,21455,52136,35542,53711,37132,17100.63,193.13,200.0800000000001
40317,54767,6731,40941,74254,46816,54274,54584,2387,47681,25847,51213,53080,26695,770,56906,20521,17109.08,529.4,595.1999999999963
55542,14881,11860,53243,75732,47805,60411,21305,17036,1944,6775,72292,18677,51998,11669,75086,48607,17087.38,281.68,308.83999999999975
66120,22503,19121,45605,37132,21209,68309,22516,8794,14259,50296,64292,25865,39533,16600,5701,63273,17102.29,178.24,208.2000000000001
41225,6995,50842,11310,21007,29107,53016,25704,61991,23981,74111,28591,5467,52395,67881,20510,50276,17110.27,135.0,141.72000000000003
47082,16129,19590,32382,25243,5386,73707,4997,42493,15431,51096,59733,72096,40136,55059,40397,32670,17116.71,239.91,263.3200000000006
55802,51014,48162,58561,66005,57455,23430,3063,459,64159,60984,30834,58565,60068,23536,62025,52473,17098.9,174.32,186.16000000000008
