n_nodes,influence,n0,n1,n2,n3,n4
5,699.6500,300,437,787,425,893
5,698.8800,300,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1600,535,437,787,425,893
5,698.1400,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
5,697.4000,300,437,787,425,893
