n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,76.54,49.89,51.43136272995684
752,382,327,788,22,279,500,821,202,747,893,423,932,551,552,64.71,38.76,38.791675157843436
698,96,197,576,566,716,824,746,271,678,822,624,702,90,864,58.66,38.38,39.413483546880926
434,343,95,370,819,419,824,256,455,716,96,773,201,717,650,58.18,35.79,34.907842301858054
815,298,99,974,46,602,924,205,847,671,934,369,498,955,852,57.34,35.36,34.67647507093957
931,198,527,589,660,993,714,913,824,515,999,938,29,648,370,47.97,32.15,32.68270796369775
250,616,440,311,365,603,122,91,512,901,694,537,203,119,622,54.62,35.6,35.67667675405984
678,274,319,736,200,388,495,228,141,611,214,854,886,897,714,67.7,39.56,40.168725552717525
534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,74.83,44.98,44.16146159652412
386,540,398,296,129,695,500,55,189,433,608,764,407,98,451,68.87,39.71,38.84922658563075
251,825,91,913,617,686,891,910,456,457,802,851,389,815,78,49.67,26.93,27.87270307243473
529,436,482,310,722,836,418,963,87,196,764,696,272,462,499,45.18,28.82,29.36212440777854
739,802,988,176,18,22,550,126,257,603,821,369,192,262,514,82.84,53.02,52.87833804492311
462,337,949,529,260,420,949,900,431,626,497,274,616,486,672,54.66,29.68,33.354117544006456
490,503,145,738,386,508,313,649,824,478,331,375,675,166,994,57.34,33.27,34.48038851691591
935,945,634,385,711,617,272,327,661,407,998,499,746,812,161,55.51,32.7,32.66961509086869
959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,105.21,60.43,61.33970047341293
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,66.37,36.89,37.3492245776451
15,432,825,801,819,833,537,503,77,480,237,102,379,370,985,59.23,39.41,39.549053185064096
148,697,640,249,621,325,147,38,643,684,99,731,107,46,661,70.23,41.87,41.74440743351367
489,473,741,921,70,644,31,718,564,130,631,852,946,85,164,64.8,41.62,42.410547466768946
632,646,933,271,929,858,914,669,462,511,710,20,810,652,140,69.51,36.97,38.0773702395979
837,966,193,930,956,451,490,797,450,457,571,283,488,729,593,46.81,31.4,31.099730083275873
