n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,12.39,11.85,11.740000000000004
94649,219021,44324,192930,212064,175565,223827,12.03,11.07,11.530000000000003
80776,65951,158844,55631,159069,9367,152359,12.23,11.29,11.270000000000005
178584,41519,262070,112897,167371,103162,210677,12.33,11.54,11.690000000000003
189533,225507,260785,133448,248878,97533,142652,11.65,11.48,11.450000000000005
245291,116615,131613,70317,236246,9417,228336,12.51,11.81,12.040000000000004
7194,95424,121869,244277,83483,237961,99618,12.95,11.64,11.730000000000004
111047,233777,231752,137822,43119,146934,46513,12.65,11.81,12.000000000000005
61898,60451,6254,46326,85234,45505,35834,11.51,11.68,11.360000000000003
133737,133752,94290,261798,134673,176810,146771,12.72,11.3,11.710000000000003
47669,260879,234244,116821,208865,108703,192518,12.3,11.6,12.000000000000004
137721,237658,238152,199985,95487,207027,155578,11.98,12.31,11.750000000000004
92743,94866,257157,225172,252156,116855,42253,12.69,11.92,11.980000000000004
250329,197657,104821,187472,193616,120954,171680,13.27,12.35,12.020000000000003
139029,65510,128454,73164,242439,130564,131292,12.67,12.15,12.070000000000006
135106,217979,208723,92779,173456,231434,119193,12.79,11.96,12.030000000000005
235851,236762,120851,91953,148820,190286,241259,13.07,11.37,11.780000000000005
146166,189732,119682,127561,172722,58146,246571,12.68,12.13,12.040000000000004
85109,213564,183388,218897,43534,229820,238011,11.58,11.16,11.550000000000002
161571,70290,202633,238912,125767,81150,79507,11.47,11.04,11.140000000000002
250966,209520,185127,217859,132185,147374,135724,12.29,11.96,12.100000000000005
133000,170764,161430,154126,106606,81748,191608,12.99,11.56,12.030000000000005
54478,128163,134189,96101,244882,179367,163385,12.25,11.94,11.600000000000005
231229,19759,205594,215062,89511,190303,2207,12.48,11.33,11.770000000000003
237935,213662,50175,261375,195240,27828,15403,11.27,11.21,11.040000000000003
150579,171156,12821,71591,155110,59406,178907,12.46,11.33,11.540000000000004
229504,240082,27856,197753,136934,35782,223856,12.1,11.74,11.730000000000004
69688,64181,216202,55175,247354,230839,15829,12.55,12.09,11.940000000000005
110865,235396,187947,199074,8355,14888,94989,13.49,11.86,12.020000000000005
94429,45057,65405,176361,6145,21732,30205,12.63,11.77,11.940000000000005
250232,17685,6643,10715,191213,240813,5543,12.33,11.2,11.610000000000005
97805,67027,33498,213215,245357,41187,192620,12.83,12.15,12.050000000000004
