n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,29088,68201,70343,47218,36265,22631,96.24,40.48,40.15738530081531
13917,34304,28101,3360,34112,35618,25353,21603,40612,37963,48810,11366,44224,50847,66316,32620,23303,32417,62074,101.07,28.25,28.083008162833575
36699,11710,71780,39353,945,38265,75021,40863,66633,25575,54256,55539,37775,56497,59162,21144,30569,39991,34033,207.27,60.63,59.3687345059453
5667,10626,6071,60643,36756,68009,70073,61766,44937,19013,25634,8708,54105,26564,57822,36215,24078,46639,57137,46.06,26.23,25.78805866440243
42030,73207,26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,38132,60164,3365,5611,46803,10827,37445,43.81,28.2,29.257425486824097
42876,2383,42311,37879,42162,20042,53795,10191,38457,25089,58214,38272,17883,32774,50021,20827,43425,75116,1231,117.44,67.17,68.06632117778827
47621,5871,59609,22225,47866,47542,38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,19613,137.45,40.62,42.53053443413624
5359,71595,64312,32644,42130,4662,16026,69368,38391,53650,26248,62621,26446,31701,57516,53821,64479,4832,28712,67.77,26.89,28.957343650152566
55210,58130,32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,27271,30338,54674,34299,18573,42600,84.71,29.95,30.500026277005784
6720,41224,74100,15316,74672,52817,5308,64787,50786,12177,56375,27645,75013,21686,44117,38824,61764,41292,55048,38.08,27.2,28.74651626370612
69209,28211,35166,44371,51404,65062,9749,36710,25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,52917,41.18,25.46,25.576215192516287
51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,6999,26433,21220,43338,73711,61801,68997,73.15,37.51,37.138125886356434
57624,3459,10353,4480,14800,64072,73505,33679,18187,5423,47522,10445,68548,1382,38920,45470,9795,11159,71221,72.97,35.12,36.18862771231807
59476,49959,26915,40785,50938,30631,63786,52436,12467,10118,15001,47956,67171,56879,54511,58227,8771,25670,39623,53.66,36.52,36.10862472314912
62741,55373,15489,73176,21938,48706,21341,23114,19569,42802,64783,44379,33896,71023,639,22112,729,40870,15853,65.3,33.2,33.058705097717656
71427,14527,63767,63471,68984,9920,68251,32170,53893,38463,46765,30042,23647,221,6936,41061,71314,61214,74493,117.24,41.04,40.9807526423871
40062,66409,57770,57942,51354,18437,32990,47471,44570,17465,56806,10821,18866,23287,37403,48757,25885,75495,45932,50.67,32.38,31.02943412445824
12250,10100,52762,23550,43207,48744,42817,22888,39397,3037,2634,68673,11627,47057,12897,20770,23907,64912,75217,275.05,65.85,66.3758955146279
