n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,12.27,10.97,11.600000000000005
9652,118,38162,173753,153743,123274,253104,11.31,10.69,10.760000000000003
199158,192632,97821,83725,201887,5738,71486,13.13,11.68,11.960000000000006
128146,210217,51932,191319,228722,108529,238701,13.02,12.14,12.070000000000006
141113,141361,178795,24696,50589,147696,145126,12.19,12.16,11.850000000000005
183375,211058,191073,69604,173775,210597,159920,12.19,11.06,11.250000000000005
179749,23097,221323,111332,87970,259584,24414,12.5,11.63,11.590000000000003
94932,209789,107464,210968,65663,116709,183401,12.02,11.28,11.460000000000004
24583,198067,51684,183696,166440,208774,76332,12.06,12.16,11.600000000000005
25572,249396,11975,154290,236654,52657,217030,12.21,11.72,11.940000000000003
171810,239252,94471,127586,244511,218293,238422,12.69,11.45,11.510000000000003
50783,134912,150964,168970,254288,182953,233939,12.89,12.05,11.940000000000003
211158,132039,255950,240200,7450,166062,94732,12.02,10.97,11.010000000000003
64197,157744,112640,79776,93684,154443,31348,11.87,12.1,11.560000000000004
23511,131113,230707,177895,137694,52199,30624,13.38,12.21,12.040000000000004
159438,173733,70224,81862,188482,51438,99564,13.0,11.78,11.940000000000005
126810,58389,36203,156589,55020,218629,226895,12.45,11.33,11.750000000000004
229634,183035,136876,3282,49478,203963,44339,12.47,11.69,12.000000000000005
4471,169865,87270,146209,237092,175991,162598,12.83,11.9,11.940000000000005
162167,80248,98207,98934,138247,102017,75798,12.71,11.4,11.570000000000004
33248,177924,128124,14109,48588,110857,155695,12.21,11.8,12.050000000000004
195641,261705,104271,25160,257156,115671,64306,12.37,11.7,11.600000000000005
211200,256706,23345,233899,158120,175693,228189,11.03,10.76,10.950000000000003
233180,116945,117229,205496,217909,99619,208692,12.44,11.58,11.570000000000006
20046,135446,111783,123451,79550,184987,214049,12.11,11.2,11.260000000000005
107233,246605,22526,50369,195694,178305,69683,13.38,11.4,12.100000000000003
118320,127838,189432,205528,252988,45122,4860,12.84,12.4,12.090000000000003
5733,141018,32373,65834,154511,210181,94646,13.32,11.81,11.590000000000003
49167,67190,131789,118366,86360,243164,135495,12.82,12.65,12.110000000000005
66784,257310,107628,242989,230501,110557,160478,11.92,10.94,11.280000000000003
127245,70238,157937,124442,172041,125446,128980,12.3,11.09,11.660000000000004
37272,189077,98953,130193,80130,166322,210958,11.63,11.36,10.890000000000002
122489,84774,96069,172816,42737,254480,239363,12.09,11.54,11.640000000000006
241979,162383,98577,182046,158081,69678,83915,11.99,11.12,11.470000000000004
169370,104407,255594,127925,191183,207995,41467,12.84,11.44,11.480000000000004
245527,216974,76228,146763,1623,163521,117796,12.92,11.8,12.100000000000003
252878,14969,47861,7893,159897,202787,149361,12.76,12.0,11.670000000000003
29397,178807,188352,97230,94899,257583,246006,11.41,10.9,10.870000000000003
130401,223737,154599,16324,240982,50497,40471,12.53,11.76,12.120000000000005
248352,70583,160807,3885,110654,211344,205072,12.12,11.33,11.330000000000004
209756,213257,137588,128894,19875,122919,60834,12.41,11.19,11.340000000000003
26255,97232,94888,252172,38000,178496,163995,13.12,12.07,11.970000000000006
63795,159011,83447,37821,9877,164628,175153,12.99,12.05,12.020000000000005
25512,187153,27638,11865,169232,125272,121297,12.97,12.22,11.950000000000005
189817,235820,18087,164940,8086,183860,144553,12.57,11.53,11.470000000000004
33294,161642,218277,242269,21900,42220,162036,11.77,11.3,11.750000000000005
165459,238917,69516,237955,219783,234171,171515,11.37,11.01,10.720000000000002
118484,130991,181875,5317,207443,167103,35932,12.85,11.61,11.870000000000005
214499,247307,49491,238229,244873,115575,125609,11.84,11.78,11.800000000000004
