n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,11.9,11.29,11.480000000000004
124270,164028,152266,17177,158754,3451,238241,12.41,12.15,11.950000000000005
219537,123006,67988,144384,61428,50264,261002,12.98,11.76,12.090000000000003
187996,123276,141813,219273,144082,124873,104106,13.25,12.19,12.020000000000003
167527,225711,39483,60796,166424,39746,227552,12.48,11.24,11.770000000000003
242702,137148,102219,194314,3970,176006,203747,13.2,11.88,11.980000000000006
16785,41785,198765,251002,154953,11216,78975,12.14,11.68,11.600000000000005
204492,8129,215894,226892,70629,123928,155910,13.38,12.15,11.940000000000005
188435,241213,230375,101609,187204,206598,241460,12.62,11.89,11.980000000000004
111918,103537,190873,209953,151233,116554,252731,13.02,11.49,11.940000000000005
245258,35166,230389,95818,25547,9407,35643,12.23,12.06,11.940000000000005
129730,56881,67628,253094,176171,114337,204202,12.43,11.61,12.030000000000005
164272,224192,78912,110401,132970,218491,101152,13.5,11.6,12.010000000000005
150476,91989,140011,153373,106843,153158,60918,12.84,12.15,12.100000000000005
237031,88280,178777,240053,243517,7513,224500,11.44,11.02,11.160000000000004
73317,259781,158811,175970,182338,42755,183137,11.73,10.95,11.390000000000006
225610,85561,252872,142020,237160,149934,149188,12.68,12.0,11.990000000000006
27282,187122,171838,55345,165930,218001,259017,12.46,11.55,11.870000000000005
150348,70014,74699,32619,16635,126353,223855,12.61,12.22,11.990000000000004
167446,259471,126748,23204,90198,209871,17461,13.0,11.76,11.770000000000005
107600,235168,39522,5275,77041,111972,201534,12.46,12.01,11.980000000000006
108841,228790,31173,11584,158594,161096,199657,12.17,11.36,11.690000000000005
11780,99039,188334,153714,86757,144402,230924,12.82,12.21,12.050000000000004
241665,257067,73157,132492,61853,261753,9440,11.86,11.28,11.270000000000005
81178,1896,20177,28342,157224,140398,8225,13.04,11.66,11.920000000000005
248747,51743,254654,106938,76444,160030,69041,11.65,10.98,11.250000000000004
40946,180809,11124,256871,227483,89080,82268,12.16,11.71,11.600000000000003
94423,251306,36261,235053,225891,99035,98763,12.71,12.07,12.040000000000006
120693,228036,136334,101238,168791,227234,156146,13.36,11.99,12.020000000000005
178512,146606,26888,162562,255035,246578,212733,11.91,11.42,11.580000000000005
132914,71119,113034,166275,188825,187595,62294,12.44,11.8,12.010000000000005
245481,78928,114673,256323,67694,136610,79427,11.71,11.44,11.580000000000004
143767,88842,3003,206673,108844,258855,152034,12.09,11.73,11.770000000000003
82542,5256,98701,161427,154456,165722,34935,13.25,11.81,11.890000000000004
15749,166076,164453,87149,122224,92514,178069,13.31,12.55,12.050000000000002
240474,92425,159610,185322,73118,193471,128320,12.0,11.32,11.290000000000003
5815,154501,15879,250305,177214,5571,252524,12.06,11.18,11.510000000000003
96774,65830,164618,119619,78285,155365,157667,12.61,12.06,11.830000000000005
83892,46509,95408,48561,81964,198733,96771,12.51,11.57,12.100000000000005
221207,156138,69241,78749,206386,98870,27491,11.75,11.49,11.860000000000005
202446,213137,7057,254639,149227,179236,192721,12.0,10.94,11.120000000000003
34451,81269,131074,58336,171369,210713,70615,12.77,12.33,12.020000000000005
62572,85927,49124,177750,114094,170272,182993,12.72,11.59,11.970000000000004
25433,26697,157476,84401,248813,87491,176928,13.55,11.68,12.060000000000004
218507,58840,114931,212275,224273,251839,44376,12.55,11.85,12.010000000000005
20957,88266,194529,170454,57152,231970,149003,12.59,11.88,11.700000000000005
118253,70936,58989,206309,31698,8889,138838,12.54,11.74,11.710000000000004
251024,50018,82612,211491,219206,219801,150689,12.67,12.23,12.010000000000003
48126,226421,73031,89157,211609,217041,168280,12.36,11.66,11.910000000000004
22422,211355,162354,90513,154528,33997,110434,12.41,10.64,11.270000000000005
76531,135894,208106,222815,71086,121823,90794,12.5,11.82,12.070000000000006
166246,109289,76126,110040,148984,107353,9317,12.63,12.14,11.970000000000004
241333,108335,40893,52316,1222,125135,247272,12.53,12.0,12.050000000000006
218245,230681,163226,258713,133730,113862,146504,11.5,11.05,10.970000000000004
249079,258410,243106,188025,58219,8472,195434,12.49,12.02,11.970000000000004
119713,219335,197494,173798,196087,136056,252540,12.94,12.16,12.000000000000005
75770,142569,89409,233230,59628,225845,17843,12.44,11.95,12.010000000000003
224914,154318,254532,75238,31456,212386,64103,11.95,11.51,11.520000000000003
11816,9212,236875,210489,181850,134295,242182,13.12,11.82,11.940000000000003
52027,235029,231619,235844,112692,151244,12938,12.37,12.23,11.640000000000004
3445,126103,195375,31670,45041,131907,78613,12.5,11.52,12.030000000000003
62664,173774,5202,137616,140770,108462,13958,12.71,11.93,12.040000000000004
246164,239359,160475,29776,89483,32874,66184,13.12,11.04,11.680000000000003
254801,225880,141814,125094,212743,205081,16087,12.52,11.91,11.770000000000003
92233,57882,51729,32039,140151,232688,214122,10.94,10.8,10.680000000000003
31250,44905,62772,207532,71764,241635,233212,12.66,12.25,11.970000000000004
211301,33681,215875,241369,1967,127795,164785,12.14,11.97,12.090000000000003
149656,226113,104930,13089,198309,71145,65079,12.46,12.06,12.090000000000003
70408,162028,138219,136228,110882,13362,123967,13.28,11.84,11.970000000000004
84702,203554,214833,474,224663,14374,203225,12.13,11.38,11.230000000000004
33256,12107,32670,13063,17935,126566,255509,10.87,11.04,10.990000000000004
8653,223988,186835,22577,135110,131627,128448,12.29,10.97,11.240000000000002
82810,41167,82465,18815,92088,101134,169584,12.57,12.03,12.040000000000004
102140,153777,79722,94590,69449,50090,259004,12.83,11.63,11.860000000000003
