n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,11476,22330,35872,64865,18.48,17.18,17.090000000000003
212668,261915,132739,54892,105043,168261,7941,120359,127769,118785,102361,20.71,18.76,18.790000000000006
129756,150241,50392,235232,217716,105561,23479,127165,61389,198973,5240,18.74,17.73,18.150000000000006
183805,69931,136361,106866,124340,236470,238854,99372,190317,29813,173791,19.87,18.74,18.590000000000007
67726,25471,259942,213446,16538,101284,162573,217456,98882,28240,173236,19.42,18.25,18.150000000000006
15218,88719,61451,181220,22558,130437,236818,170320,135478,236290,54504,19.03,18.33,18.050000000000004
152446,211915,37260,159047,16875,141483,248001,9821,128101,183977,50817,19.02,17.67,17.870000000000008
38851,247999,225525,151771,119606,191087,153188,230938,116689,74882,146098,19.85,18.64,18.570000000000007
93505,224143,230182,111704,35383,41497,200355,157630,25589,139410,180926,19.68,18.42,18.560000000000006
82257,184063,93593,249036,168796,221116,129664,132021,163574,51812,80947,19.56,18.35,18.590000000000007
39363,93254,138600,74541,133638,172243,18722,211844,236773,224584,133016,18.89,18.36,18.140000000000008
239354,183840,142851,57659,90230,63933,238001,3123,77517,89976,57616,20.55,18.38,18.880000000000006
69951,8822,110992,66787,98808,78211,218710,184915,233692,109292,45940,19.54,19.17,18.800000000000008
172344,103878,30477,43563,244460,173846,223375,255549,6719,52902,255085,19.77,19.57,18.820000000000007
200926,42120,78654,30535,3464,208776,200356,99733,89604,219256,44605,18.8,17.9,18.29000000000001
149192,114191,237275,60743,36448,107505,147848,116930,106733,109566,21008,19.78,18.46,18.890000000000008
154274,18343,75692,187916,24932,8921,22349,173857,27924,200351,136562,20.28,18.56,18.730000000000008
138224,94414,40280,211733,245487,132362,127988,185644,38937,256919,158451,19.04,18.32,18.070000000000007
16508,49723,4441,239236,36802,89336,101274,172545,150384,31653,194970,20.3,18.86,18.85000000000001
78488,92129,85310,252959,95956,770,169304,219068,130814,55071,15903,19.78,18.91,18.620000000000005
229422,161811,8682,231448,253011,227777,199066,211945,259643,214024,152045,20.15,18.61,18.430000000000007
45081,46608,88479,254245,112992,115742,31706,21850,52549,158702,58715,19.58,18.34,18.99000000000001
130340,212697,124043,207148,40506,99899,31987,28432,152236,188995,118669,20.94,19.06,18.960000000000004
169847,33148,188572,115207,134868,190191,23705,187561,243407,123547,147812,18.57,17.29,17.92000000000001
103219,214030,94583,119363,59118,13350,51775,12825,116974,29201,28359,19.55,18.5,18.550000000000004
55368,190091,1206,185682,157455,160305,237647,5929,171759,95446,217386,19.61,17.95,18.49000000000001
113356,138380,24467,256548,253699,196337,198084,157339,131749,214767,184856,20.32,18.35,18.83000000000001
149153,52606,131472,60144,84963,137819,100692,195022,136260,169678,51426,20.85,18.23,18.870000000000008
1752,75905,160738,77721,238249,20938,194849,84156,243159,237767,257354,19.8,18.28,18.650000000000006
105613,58633,165764,77704,20872,143481,109964,256063,195094,96797,211492,18.87,17.18,17.590000000000007
246788,194187,222948,84103,135338,79212,163869,217908,250885,93551,205330,17.86,16.71,16.920000000000005
234689,77549,170756,221699,28651,51312,127195,96985,99246,251286,153346,18.87,18.03,17.880000000000006
222050,240820,81786,53804,76151,104077,160703,100525,220892,240901,179395,18.83,17.95,18.500000000000007
137273,245379,181045,190849,93267,215199,177214,158580,153389,94944,176447,19.47,18.85,18.750000000000004
112066,51348,128435,215663,138656,132990,219727,21490,70476,42846,17990,20.45,18.65,18.870000000000005
130611,192185,227122,71010,259194,110031,204488,30681,163723,217404,216258,20.22,18.22,18.85000000000001
71812,258665,76453,71853,210822,216352,132182,70413,72700,260904,232888,19.43,17.79,18.240000000000006
165720,107951,64104,94728,64429,253085,65015,207136,132308,195922,120044,20.27,19.04,18.870000000000008
65509,61402,213194,212580,156394,137690,217507,51218,96453,130193,204673,17.71,17.73,17.580000000000005
27721,207994,29262,101696,22078,171623,44750,204535,148568,260330,112086,19.6,19.07,18.88000000000001
241290,11832,206110,238580,35862,5790,159982,50133,179578,69372,22818,21.26,19.0,18.740000000000006
25017,121291,120517,227727,175430,237352,73986,242565,148403,24300,33119,19.08,18.83,18.230000000000008
159144,93735,226757,257089,171103,17294,83864,207253,10147,219048,241118,19.37,19.01,18.42000000000001
22008,225199,35994,171348,210922,96010,260818,217171,19654,213596,60485,18.6,17.61,17.270000000000003
189979,9715,157217,207164,83701,58282,77750,195049,93714,253548,85666,19.65,17.93,18.320000000000007
17330,136329,235960,29882,240255,189106,159785,91238,113916,41874,41178,19.73,17.91,18.320000000000007
