n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,24.75,17.27,16.89
140,253,830,518,214,410,657,31,470,20.62,16.69,17.14
499,464,399,506,586,196,918,850,412,19.35,13.65,13.490000000000006
91,496,239,777,20,717,273,532,417,23.1,15.74,16.25
485,923,933,388,743,116,678,264,99,18.5,14.07,13.930000000000005
833,64,395,635,849,386,110,676,59,19.56,14.5,14.900000000000006
346,240,707,88,509,925,665,529,923,23.1,15.46,15.71
212,595,827,145,621,65,552,968,38,24.57,16.07,15.850000000000001
500,718,198,151,968,880,592,467,746,20.38,13.9,14.340000000000003
598,902,455,292,570,365,875,899,436,19.71,13.45,13.67
138,162,782,615,99,544,706,321,718,18.91,14.23,13.580000000000002
365,972,659,863,506,515,638,202,316,20.05,15.73,14.960000000000004
153,364,541,291,522,672,73,827,924,19.91,15.04,15.490000000000002
877,519,934,718,558,225,352,249,929,19.36,13.85,13.560000000000002
12,302,351,225,273,34,433,260,385,23.12,17.72,18.330000000000005
305,854,722,912,426,179,673,405,119,22.42,14.72,14.020000000000001
170,954,679,872,998,26,206,996,784,19.66,13.77,14.430000000000001
164,307,119,13,815,782,389,350,856,27.38,17.03,17.620000000000005
174,582,446,926,237,142,419,577,456,18.55,13.82,13.960000000000004
416,427,82,602,71,295,734,97,34,24.55,18.59,17.5
87,679,109,782,533,539,368,157,827,22.67,16.11,15.89
958,517,499,725,152,618,64,194,17,26.92,16.94,17.220000000000002
934,143,348,395,674,587,123,761,306,23.11,15.5,15.510000000000002
359,333,988,374,3,661,855,510,215,37.05,29.81,30.049999999999994
62,896,632,33,904,988,889,777,827,23.07,15.89,16.25
836,593,176,182,345,993,441,452,123,20.94,14.44,14.800000000000002
85,205,619,229,509,830,484,809,158,21.4,14.84,15.010000000000005
390,124,111,594,738,463,663,129,736,23.12,17.26,17.789999999999996
450,526,742,92,732,950,482,577,403,18.94,14.19,14.320000000000002
836,369,466,230,52,202,50,456,114,22.28,17.26,16.740000000000006
