generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 217.7, 227.46, 222.57999999999998, 222.57999999999998, 4.88000000000001,0.65,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 227.46, 234.81, 231.135, 231.135, 3.674999999999997,0.19999999999999996,0.03231337378000525,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 226.42, 234.81, 230.615, 230.615, 4.195000000000007,0.15000000000000002,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 237.54, 241.49, 239.515, 239.515, 1.9750000000000085,0.19999999999999996,0.028448532856351974,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 247.76, 248.52, 248.14, 248.14, 0.38000000000000966,0.25,0.02911093627065303,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 231.36, 248.52, 239.94, 239.94, 8.579999999999998,0.09999999999999998,0.0,[2. 2. 1. 1. 1. 1. 1. 1.]
6, 2, 248.52, 254.15, 251.335, 251.335, 2.8149999999999977,0.09999999999999998,0.022654112345082873,[2. 2. 1. 1. 1. 1. 2. 2.]
7, 2, 245.15, 254.15, 249.65, 249.65, 4.5,0.15000000000000002,0.0,[3. 3. 1. 1. 1. 1. 2. 2.]
8, 2, 254.15, 258.63, 256.39, 256.39, 2.239999999999995,0.09999999999999998,0.01762738540232142,[5. 3. 1. 1. 1. 1. 2. 2.]
9, 2, 254.82, 258.63, 256.725, 256.725, 1.9050000000000011,0.09999999999999998,0.0,[6. 3. 1. 1. 1. 1. 2. 3.]
10, 2, 251.7, 258.63, 255.165, 255.165, 3.4650000000000034,0.050000000000000044,0.0,[8. 3. 1. 1. 1. 1. 2. 3.]
11, 2, 243.48, 258.63, 251.055, 251.055, 7.575000000000003,0.6499999999999999,0.0,[9. 4. 1. 1. 1. 1. 2. 3.]
12, 3, 236.88, 258.63, 254.4, 249.97, 9.41574213750568,0.5666666666666667,0.0,[9. 4. 1. 1. 1. 1. 3. 4.]
13, 4, 231.92, 258.63, 252.97500000000002, 249.125, 10.199785536961064,0.48,0.0,[11.  5.  1.  1.  1.  1.  3.  5.]
14, 5, 235.77, 260.65, 258.33, 250.58599999999996, 10.651447976683722,0.19999999999999996,0.007810385492788856,[11.  6.  1.  1.  1.  1.  6.  5.]
15, 4, 252.46, 260.91, 257.7, 257.1925, 3.6788746580985863,0.13333333333333341,0.0009975062344141485,[11.  6.  1.  1.  1.  1. 10.  5.]
16, 3, 246.07, 260.91, 248.51, 251.83, 6.497343046712777,0.15000000000000002,0.0,[11.  6.  1.  1.  1.  1. 11.  6.]
17, 3, 247.56, 262.65, 260.91, 257.03999999999996, 6.740904983754033,0.09999999999999998,0.006668966310221732,[12.  7.  1.  1.  1.  1. 11.  6.]
18, 2, 251.28, 262.65, 256.965, 256.965, 5.684999999999988,0.050000000000000044,0.0,[13.  8.  1.  1.  1.  1. 11.  6.]
19, 2, 257.66, 262.65, 260.155, 260.155, 2.494999999999976,0.09999999999999998,0.0,[13.  9.  1.  1.  1.  1. 11.  7.]
20, 2, 260.66, 262.65, 261.655, 261.655, 0.9949999999999761,0.6666666666666667,0.0,[13. 10.  1.  1.  1.  1. 11.  8.]
21, 3, 252.6, 262.65, 258.46, 257.9033333333333, 4.121733723676098,0.5333333333333333,0.0,[13. 11.  1.  1.  1.  1. 11.  9.]
22, 4, 254.4, 262.65, 257.57, 258.0475, 3.243743015406725,0.45499999999999996,0.0,[13. 11.  1.  1.  1.  1. 14. 10.]
23, 5, 247.08, 264.67, 257.75, 257.12399999999997, 6.3577404791325005,0.19166666666666654,0.007690843327622459,[15. 11.  1.  1.  1.  1. 15. 11.]
24, 4, 242.12, 264.67, 247.95999999999998, 250.6775, 8.426272530009939,0.19166666666666665,0.0,[15. 15.  1.  1.  1.  1. 15. 11.]
25, 4, 249.6, 264.67, 253.41, 255.2725, 5.705542809409119,0.17500000000000004,0.0,[15. 19.  1.  1.  1.  1. 15. 11.]
26, 4, 250.35, 264.67, 258.9, 258.205, 5.457826948520821,0.5,0.0,[18. 20.  1.  1.  1.  1. 15. 11.]
27, 5, 245.01, 264.67, 250.57, 252.794, 6.74966251008153,0.44999999999999996,0.0,[22. 20.  1.  1.  1.  1. 15. 11.]
28, 6, 244.4, 264.67, 253.07, 253.82666666666668, 6.46149277558127,0.41428571428571437,0.0,[28. 20.  1.  1.  1.  1. 15. 11.]
29, 7, 236.92, 264.67, 253.87, 252.9514285714286, 9.03780856587865,0.4446428571428571,0.0,[31. 20.  1.  1.  1.  1. 15. 14.]
30, 8, 245.77, 264.67, 252.85, 253.5875, 5.267600853329724,0.35972222222222217,0.0,[31. 20.  1.  1.  1.  1. 15. 22.]
31, 9, 245.27, 264.67, 258.46, 256.62555555555554, 6.382552800166521,0.34444444444444444,0.0,[31. 20.  1.  1.  1.  1. 15. 30.]
32, 10, 254.19, 264.67, 259.28, 259.758, 3.139989808900664,0.2927272727272726,0.0,[31. 20.  1.  1.  1.  1. 15. 40.]
33, 11, 246.77, 268.49, 261.42, 260.6636363636364, 5.636306451322813,0.16666666666666663,0.014433067593607107,[31. 20.  1.  1.  1.  1. 15. 50.]
34, 10, 254.86, 268.49, 261.58500000000004, 261.1140000000001, 4.2287615208238005,0.18000000000000005,0.0,[31. 20.  1.  1.  1.  1. 15. 60.]
35, 10, 252.31, 268.49, 263.21, 262.129, 4.411683238855667,0.24111111111111105,0.0,[31. 20.  1.  1.  1.  1. 23. 62.]
36, 10, 256.0, 278.02, 261.975, 264.63, 6.529093352066572,0.21666666666666656,0.03549480427576436,[31. 20.  1.  1.  1.  1. 33. 62.]
37, 9, 261.87, 278.5, 267.04, 268.01, 6.149794937864,0.2517857142857143,0.001726494496798857,[31. 20.  1.  1.  1.  1. 41. 62.]
38, 8, 265.18, 286.68, 271.445, 273.7, 7.4771886427988425,0.24285714285714288,0.029371633752244188,[31. 20.  1.  1.  1.  1. 49. 62.]
39, 7, 274.27, 286.68, 281.92, 280.80285714285714, 4.06948825945936,0.1523809523809524,0.0,[31. 20.  1.  1.  1.  1. 55. 62.]
40, 7, 271.27, 286.68, 279.67, 280.4428571428571, 5.14589910035365,0.22857142857142854,0.0,[31. 20.  1.  1.  1.  1. 57. 66.]
41, 7, 276.13, 293.54, 281.32, 283.3, 5.891771501727772,0.20333333333333348,0.02392911957583373,[31. 20.  1.  1.  1.  1. 57. 72.]
42, 6, 270.95, 293.54, 277.14, 279.47833333333335, 7.042261513336634,0.2433333333333333,0.0,[31. 20.  1.  1.  1.  1. 57. 78.]
43, 6, 266.81, 293.54, 275.155, 277.81666666666666, 9.795333356019874,0.17666666666666664,0.0,[31. 20.  1.  1.  1.  1. 57. 84.]
44, 6, 272.38, 293.54, 282.005, 281.89833333333337, 6.353931634997527,0.39761904761904776,0.0,[31. 20.  1.  1.  1.  1. 57. 90.]
45, 7, 266.68, 293.54, 283.13, 278.8414285714286, 9.034994550668657,0.3678571428571429,0.0,[31. 20.  1.  1.  1.  1. 59. 94.]
46, 8, 276.14, 293.54, 280.625, 283.58, 6.905213610019607,0.3416666666666668,0.0,[31. 20.  1.  1.  1.  1. 67. 94.]
47, 9, 269.25, 293.54, 279.76, 280.21777777777777, 6.455655191428469,0.4077777777777779,0.0,[31. 20.  1.  1.  1.  1. 75. 94.]
48, 10, 273.63, 293.54, 278.005, 279.63500000000005, 6.078218900302956,0.35545454545454547,0.0,[31. 20.  1.  1.  1.  1. 85. 94.]
49, 11, 255.41, 293.54, 279.24, 278.7709090909091, 9.487028900312888,0.353030303030303,0.0,[31. 20.  1.  1.  1.  1. 95. 94.]
50, 12, 264.26, 293.54, 277.19, 276.61000000000007, 7.7757314768451264,0.3211538461538459,0.0,[31. 32.  1.  1.  1.  1. 95. 94.]
51, 13, 254.58, 293.54, 275.73, 274.3969230769231, 10.413040186091655,0.362087912087912,0.0,[31. 40.  1.  1.  1.  1. 99. 94.]
52, 14, 274.25, 293.54, 280.96000000000004, 281.51785714285717, 4.518696364742239,0.3128571428571427,0.0,[ 31.  40.   1.   1.   1.   1. 113.  94.]
