n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,158754,3451,238241,219537,123006,67988,144384,61428,33.33,31.95,32.05000000000001
50264,261002,187996,123276,141813,219273,144082,124873,104106,167527,225711,39483,60796,166424,39746,227552,242702,137148,102219,35.22,31.85,32.44000000000001
194314,3970,176006,203747,16785,41785,198765,251002,154953,11216,78975,204492,8129,215894,226892,70629,123928,155910,188435,34.23,33.19,32.05000000000001
241213,230375,101609,187204,206598,241460,111918,103537,190873,209953,151233,116554,252731,245258,35166,230389,95818,25547,9407,34.33,31.81,32.430000000000014
35643,129730,56881,67628,253094,176171,114337,204202,164272,224192,78912,110401,132970,218491,101152,150476,91989,140011,153373,34.64,32.09,32.67000000000001
106843,153158,60918,237031,88280,178777,240053,243517,7513,224500,73317,259781,158811,175970,182338,42755,183137,225610,85561,32.76,30.01,31.170000000000005
252872,142020,237160,149934,149188,27282,187122,171838,55345,165930,218001,259017,150348,70014,74699,32619,16635,126353,223855,34.41,32.35,32.42000000000001
167446,259471,126748,23204,90198,209871,17461,107600,235168,39522,5275,77041,111972,201534,108841,228790,31173,11584,158594,34.68,31.93,32.34000000000002
161096,199657,11780,99039,188334,153714,86757,144402,230924,241665,257067,73157,132492,61853,261753,9440,81178,1896,20177,33.11,32.04,31.52000000000001
28342,157224,140398,8225,248747,51743,254654,106938,76444,160030,69041,40946,180809,11124,256871,227483,89080,82268,94423,32.64,31.14,31.410000000000018
251306,36261,235053,225891,99035,98763,120693,228036,136334,101238,168791,227234,156146,178512,146606,26888,162562,255035,246578,34.89,31.59,32.17000000000001
212733,132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,256323,67694,136610,79427,143767,88842,3003,206673,33.34,31.01,31.900000000000013
108844,258855,152034,82542,5256,98701,161427,154456,165722,34935,15749,166076,164453,87149,122224,92514,178069,240474,92425,35.26,33.09,32.59000000000002
159610,185322,73118,193471,128320,5815,154501,15879,250305,177214,5571,252524,96774,65830,164618,119619,78285,155365,157667,32.82,31.34,31.17000000000001
83892,46509,95408,48561,81964,198733,96771,221207,156138,69241,78749,206386,98870,27491,202446,213137,7057,254639,149227,32.48,31.46,31.96000000000001
179236,192721,34451,81269,131074,58336,171369,210713,70615,62572,85927,49124,177750,114094,170272,182993,25433,26697,157476,34.71,32.01,32.28000000000001
84401,248813,87491,176928,218507,58840,114931,212275,224273,251839,44376,20957,88266,194529,170454,57152,231970,149003,118253,33.94,32.5,32.33000000000001
70936,58989,206309,31698,8889,138838,251024,50018,82612,211491,219206,219801,150689,48126,226421,73031,89157,211609,217041,34.4,31.86,32.19000000000001
168280,22422,211355,162354,90513,154528,33997,110434,76531,135894,208106,222815,71086,121823,90794,166246,109289,76126,110040,33.23,31.46,31.88000000000001
148984,107353,9317,241333,108335,40893,52316,1222,125135,247272,218245,230681,163226,258713,133730,113862,146504,249079,258410,33.43,30.94,31.610000000000017
243106,188025,58219,8472,195434,119713,219335,197494,173798,196087,136056,252540,75770,142569,89409,233230,59628,225845,17843,35.05,32.23,32.530000000000015
224914,154318,254532,75238,31456,212386,64103,11816,9212,236875,210489,181850,134295,242182,52027,235029,231619,235844,112692,34.13,31.45,31.64000000000001
151244,12938,3445,126103,195375,31670,45041,131907,78613,62664,173774,5202,137616,140770,108462,13958,246164,239359,160475,34.33,32.31,32.360000000000014
29776,89483,32874,66184,254801,225880,141814,125094,212743,205081,16087,92233,57882,51729,32039,140151,232688,214122,31250,32.36,30.91,31.03000000000001
