n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,55.48,15.4,14.53875768221945
93,86,369,855,173,74.72,18.64,19.231171334275658
753,828,685,874,315,44.46,11.62,11.320763648555342
257,620,217,621,36,61.12,18.08,19.13976289427475
595,697,162,441,653,43.1,10.46,11.642996822514258
402,822,740,880,521,42.38,10.2,10.371707677677847
972,380,557,958,455,28.7,10.58,11.731744012213014
514,274,922,36,891,70.38,17.74,17.882783875039266
28,372,476,954,326,48.94,16.3,15.975086967434267
929,389,433,913,905,39.76,11.32,11.017100421542072
538,168,573,181,241,48.6,17.56,16.723797671080987
236,24,180,332,177,91.4,24.66,25.125847322220984
139,522,522,368,526,41.2,9.02,12.21719363684626
690,573,186,915,456,28.22,10.98,11.378685247282467
815,424,752,537,928,31.38,10.02,10.570197829532436
930,781,372,808,607,24.94,11.32,10.588932561000576
362,370,879,984,456,29.36,11.36,11.112401981755962
165,977,772,409,732,28.38,11.58,12.040725973388579
756,472,670,543,255,28.3,12.66,12.247960347923446
501,285,947,510,512,35.24,11.92,12.717543826248683
527,851,815,362,677,48.56,12.2,10.950261584128329
904,465,921,924,472,32.16,10.2,10.32279261267314
359,581,743,942,570,43.8,11.14,12.236371219406395
741,467,498,674,227,37.42,11.38,11.783986213512822
963,332,834,716,855,45.3,11.24,10.846764550689999
170,897,929,631,274,44.8,13.2,13.41425648570582
791,933,491,316,310,47.26,12.38,11.770464175125174
980,818,723,851,516,29.42,10.28,10.43179195100999
575,530,519,667,630,30.68,11.9,11.05292009305449
602,416,319,748,212,62.62,14.64,14.459723179769052
500,524,375,956,700,43.78,12.0,11.498391216253893
638,903,77,803,840,50.06,13.54,13.92609849348776
349,743,8,929,834,62.84,15.58,15.705722454010246
195,762,108,60,588,58.44,18.06,18.290068694897318
668,50,279,605,232,49.92,15.72,15.290475226295897
698,896,937,108,772,48.88,11.82,12.194408895268818
534,139,874,272,250,56.14,15.28,14.177705299397946
844,215,966,901,61,48.26,15.0,15.715988685006117
433,919,734,777,32,69.94,16.9,17.78599133564444
58,371,368,176,255,48.42,17.4,18.18291387932001
688,24,84,117,977,86.12,23.14,23.941821408645442
69,25,41,746,940,94.84,26.3,25.8417226116078
21,382,261,130,832,55.7,23.22,22.5756826131773
958,160,752,188,535,43.88,13.78,13.701413623736645
708,1,394,603,44,53.8,16.1,16.89991976922949
813,253,155,994,37,58.54,17.8,18.574831771401797
4,352,960,630,642,65.74,15.8,15.422524699260393
760,765,115,292,345,42.5,12.22,12.670367907697344
500,31,315,459,564,78.68,17.64,19.06614999810164
784,619,757,46,923,52.32,14.68,15.635554988043125
270,773,411,883,636,42.76,11.34,12.081455590383804
722,157,484,981,230,48.18,14.86,14.296017336182146
95,676,703,323,858,45.56,12.34,12.976889064151937
104,24,458,807,895,85.28,23.06,23.501580909996207
970,130,530,598,799,50.54,12.68,13.475370467710835
402,498,527,335,147,47.06,10.84,12.100044677697971
895,982,349,265,268,31.08,12.44,12.786929130704184
620,993,429,668,18,58.42,18.96,19.443789104494442
716,571,982,143,686,37.78,12.86,12.888521549084194
58,259,34,134,165,86.56,23.14,22.30765975180439
174,98,464,650,237,53.14,16.34,16.01440885151805
520,938,725,956,32,59.66,17.52,16.97805427311642
252,238,731,455,75,77.54,17.48,17.63939474144135
256,82,605,233,639,59.8,15.36,15.056855425307887
810,819,638,726,368,40.04,9.52,10.412721990666807
262,700,433,285,538,43.64,13.04,12.62285709392523
768,4,154,36,393,70.3,23.94,23.794557997977748
418,164,113,524,741,43.66,14.3,13.949822982554679
89,246,104,102,20,84.04,24.32,24.200755205588372
186,768,237,107,222,42.48,14.68,14.75175101940521
25,533,685,475,464,60.24,17.1,20.164740815131292
317,548,657,389,217,41.14,11.54,11.818763822888112
701,928,778,986,215,28.98,11.4,11.550536581991167
746,825,444,435,523,33.06,10.96,11.121313549436417
21,595,605,52,902,84.62,21.92,21.518236665442828
428,951,537,595,185,38.4,11.24,11.74258822616302
942,96,679,821,491,35.4,12.24,11.877116670177681
374,19,531,983,943,78.86,20.3,19.907833551019973
121,625,375,296,706,32.04,13.7,13.066802363515112
954,381,315,19,895,80.62,20.5,19.89653133562795
701,422,103,107,313,49.36,14.78,15.493706244523208
203,860,793,688,845,42.1,11.48,11.879200040231062
16,831,462,61,420,85.2,23.76,24.122394991593332
652,497,474,213,910,26.5,12.56,11.453840592565106
602,628,75,5,291,83.62,21.26,22.57854449912074
24,381,313,957,740,87.38,23.04,22.502780321228467
78,224,773,502,196,44.66,13.62,14.529523004789777
118,585,382,401,733,50.52,13.32,13.765327406149268
474,143,771,353,404,36.02,13.36,13.046408649088422
908,124,260,124,125,31.4,12.8,16.54591275951062
82,631,870,342,656,58.4,14.5,14.79948554305636
400,982,217,709,107,50.0,12.68,12.951537489387176
25,633,674,481,795,58.24,19.02,19.296808688833817
44,740,722,509,297,42.4,14.64,15.403596293082822
366,982,468,144,817,51.96,12.74,12.7661795682559
383,275,495,538,886,39.14,12.84,11.542398979339515
489,736,977,745,823,36.68,11.16,10.579360225583253
429,954,503,856,696,30.44,10.84,10.644999895772404
303,404,237,160,500,45.22,15.28,14.984582287713023
610,265,561,437,712,44.98,12.52,13.032080328381324
