n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,32.14,18.77,19.639999999999997
177378,1686,88690,131801,121561,235483,158518,29.17,19.15,20.0
21185,87562,145298,245467,161651,183526,10720,28.65,18.92,19.759999999999994
190891,99357,44410,184413,248044,118494,249370,29.58,19.31,20.159999999999997
190071,110778,41197,44152,62393,13456,29084,35.21,18.89,18.199999999999996
34714,132715,228517,242176,259780,154777,16600,28.53,19.39,19.999999999999996
202954,180470,100575,206987,195584,232590,26652,30.37,19.86,20.159999999999997
240898,76330,53729,176746,58799,190239,207879,29.01,19.09,19.879999999999995
110560,233197,22993,202527,69922,238912,55021,30.0,18.97,19.4
103951,73710,89564,212208,11323,52293,185807,30.61,19.69,20.199999999999996
232364,1381,230522,107790,14362,234831,99304,32.38,19.21,19.52
221723,128899,36475,6155,62058,111339,192999,32.01,19.58,19.919999999999998
237610,223014,29372,252710,156459,1015,31780,29.67,19.91,20.519999999999996
200373,151702,51818,234698,223398,53229,86564,30.6,17.68,18.4
2163,233957,21889,34913,141497,240558,4578,26.22,16.8,16.999999999999996
131282,22239,150202,130217,140925,241415,51950,29.67,19.0,20.24
110128,18040,104368,50374,167435,200513,24488,30.96,19.64,20.199999999999996
183723,151991,38104,45234,246340,159616,188648,28.88,19.58,20.159999999999997
251219,10800,14201,70777,145505,179103,158959,25.17,17.59,18.279999999999998
223343,39139,195336,70336,193169,260802,150806,31.51,19.49,19.8
261610,8975,31807,227714,184934,105478,249278,25.71,17.99,17.919999999999998
237539,62072,42399,160203,132359,11280,192936,30.09,18.53,19.759999999999998
95930,221686,176717,136854,154732,148172,203063,28.0,18.52,19.039999999999996
180280,22738,227376,91015,28826,226501,231134,26.58,17.62,17.759999999999998
153128,95831,118305,55058,105426,52106,258492,28.42,18.0,19.359999999999996
248225,150584,195480,4814,99337,209550,159317,31.42,18.15,19.159999999999997
86169,161,113658,29283,55948,58118,116395,29.3,20.29,20.159999999999997
70683,85120,213568,23282,80518,165022,74681,30.19,19.07,20.08
27019,135660,205546,14460,6656,99976,204661,37.14,20.21,20.319999999999993
146914,211694,112364,130372,90722,185977,203891,30.94,18.11,18.439999999999998
65080,148380,193361,17374,111413,169830,60543,28.67,19.54,20.319999999999997
25106,252726,199423,105094,133661,97771,250568,32.02,18.91,19.52
225418,146922,96825,36473,174982,76099,44842,25.79,17.48,18.359999999999996
181572,221059,229511,67872,7700,13239,246276,29.01,19.87,19.959999999999997
255658,212228,45286,68933,248124,43047,258517,25.95,17.9,18.279999999999998
31526,159005,38881,3112,12799,15967,118079,35.52,19.71,20.319999999999997
54683,206196,101942,77132,160313,3878,253344,29.13,18.72,19.48
209370,92938,74713,36869,126069,147307,72804,29.52,16.49,17.719999999999995
35992,252122,22698,195952,145741,77597,182449,29.07,18.96,19.919999999999998
30914,17195,110081,118331,37360,184508,147305,27.14,18.05,18.56
200322,208375,100401,154186,232568,210434,44323,27.26,19.2,19.88
173850,187555,71868,202297,156575,230753,159509,30.63,20.17,20.279999999999998
129613,91454,26011,242008,12703,72574,138631,30.62,18.42,19.24
33644,45437,209298,165067,215057,22091,42526,29.47,19.71,19.999999999999996
204511,207001,58302,225210,3411,53187,46098,26.68,17.48,18.599999999999998
124160,119720,155064,146602,143001,101786,21809,31.26,19.05,19.439999999999998
45363,143817,126369,155433,248102,68796,140359,31.63,19.52,20.039999999999996
17454,246752,170672,7542,152310,260349,153423,28.81,19.65,19.759999999999998
233044,114229,142699,80939,137231,138147,140803,31.05,17.55,17.88
168195,238428,208698,17191,230011,168508,150437,28.71,17.92,18.799999999999997
142121,250461,78726,16860,190035,58796,188920,29.58,18.8,19.759999999999998
36032,27055,26114,183375,128887,118890,15845,25.33,20.17,19.919999999999995
128507,233018,166923,190709,13880,177941,158051,29.91,18.42,18.919999999999998
7655,97817,63869,230354,120230,60582,97315,25.45,17.27,18.119999999999997
215776,252320,191257,150254,163836,130002,229598,30.93,20.12,20.199999999999992
63728,9436,163171,156489,22185,160766,12297,28.18,18.86,18.719999999999995
177748,107416,106607,154286,18078,21164,49568,32.69,18.94,20.159999999999997
8941,159413,197303,47530,22128,17006,7828,26.23,18.7,20.08
93007,163735,123271,143397,140396,124420,6808,27.65,18.07,18.56
184429,203312,19743,87511,22177,205211,84273,27.77,17.53,19.079999999999995
