n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,3.08,3.08,3.0812792952192227
18158,24398,843,61.39,6.77,6.930628132644099
44345,65900,60780,7.63,4.7,4.815838768138735
10592,43781,72649,9.07,6.31,6.520785181158816
5360,49678,22205,5.19,4.17,3.9268734032593646
59247,55389,20598,7.48,3.3,3.4370380791167383
22076,31196,6728,25.91,14.2,13.657661206095014
14542,17357,66357,7.35,4.52,5.335346827830282
8300,50287,13326,23.2,5.74,8.131956577532353
38165,26864,29399,6.94,3.28,3.250838556227297
55280,11496,34961,3.57,3.5,3.6648024398065147
27510,51975,36855,4.53,4.04,4.011904761904762
44782,5661,26146,3.44,3.36,3.3119104515738673
690,53895,7181,35.56,4.84,4.812152445904983
49652,64449,18237,11.02,4.17,4.028775286919382
3077,31029,55669,3.82,3.59,3.8012195625830514
14686,507,15890,10.07,7.18,6.8085366414001065
75851,25909,26614,3.56,3.45,3.4448362746557457
43282,1081,10944,53.1,29.87,26.706179445230795
17456,70748,2289,7.43,7.69,8.116698511819525
65641,11119,75101,5.09,3.84,3.5785509399724402
65108,70462,25975,8.84,3.68,3.701408529741863
55064,9020,52184,16.22,9.19,9.487764539074478
25187,12244,19052,7.22,7.05,6.861622188880333
22617,5400,7100,19.4,9.49,7.578181691959596
35388,72752,19569,4.68,4.2,4.392695611801804
35168,75403,4487,5.63,5.42,5.367492565412356
15903,52739,31036,6.4,5.29,5.418960160521856
21199,66179,5640,3.44,3.43,3.355599014784257
47965,68427,74086,8.54,3.37,3.429135656436592
11369,45507,14413,20.18,8.94,8.473567542655578
47915,59152,27529,3.38,3.28,3.321747563789584
52713,26053,75292,3.0,3.0,3.0175238233971333
2407,49668,43084,12.33,4.74,4.861844141330105
80,56829,14641,10.3,5.18,5.721327582743894
27974,29059,58197,3.58,3.55,3.6028045229349486
35341,42560,11641,6.5,3.0,3.120082878996895
40259,37340,13509,3.15,3.16,3.1030479967070894
67830,7230,3328,13.37,6.55,6.511201222062997
49988,73457,56182,3.88,3.67,3.800366462745445
65186,45361,32540,3.56,3.77,3.7762152530461783
74190,8687,55706,14.19,7.65,9.070549366679346
30271,12553,52547,4.77,4.39,4.415386221881063
66830,48885,73461,3.21,3.43,3.4392110747133904
48412,18236,38049,3.0,3.76,3.3033673267220234
22421,33936,3850,4.77,4.23,4.177354964827813
6619,22643,34466,10.26,3.99,3.96630622089238
21523,15763,19440,10.31,10.09,10.38850506114435
1556,6399,7983,60.45,20.36,21.313522179846736
59039,27341,50971,30.37,7.32,7.817176695566882
38566,1939,46469,124.31,31.78,33.03028781204974
37356,18434,63034,3.95,3.24,3.2673077992879396
73653,36402,17996,4.69,4.37,4.022781985245189
11349,72870,38798,17.09,5.41,6.240746981102155
15457,8597,55040,71.24,14.82,15.06895869957852
59165,18680,73652,4.27,3.66,3.5909900651500184
50200,22161,35934,5.3,5.43,5.160238756285583
64806,45727,13005,19.31,7.85,7.603048253238285
6351,36287,69315,9.32,4.57,4.9276512228399865
16822,22718,11045,24.56,8.85,9.268564244633708
21263,29151,1705,7.72,3.89,3.986877121927577
26593,23049,62080,38.95,4.83,4.886184934955045
59860,73301,71500,5.55,5.42,5.514389192852635
50893,10904,22681,5.51,3.57,3.6496306998091144
71908,63184,34398,4.12,3.77,3.8186652306460007
70179,8727,3771,7.33,5.34,5.158610449041969
57114,71349,40469,3.92,3.73,3.610863407628706
68615,69073,70401,8.25,7.69,7.674447496947497
8595,75218,71060,34.79,6.93,7.466979955776315
39363,8430,29398,11.97,10.94,10.40287287851355
18016,13527,13057,7.28,5.86,5.581287511525678
64443,59445,7922,5.66,4.5,4.043556549280212
64253,6940,3827,65.52,26.01,27.65956170968669
48908,31934,60115,3.6,3.32,3.356900085210504
30291,48657,75127,5.87,4.46,4.910031776607895
65001,31864,4718,63.85,13.08,13.874798014862488
11092,6148,53708,25.42,9.52,9.769901696041057
53303,9039,10582,86.81,41.35,42.66520025167134
24784,4470,23765,51.15,6.9,6.8375223134282965
11064,8503,3914,18.55,8.48,11.135137324168614
46503,61635,71698,7.69,4.73,4.673305909470407
70198,62210,3404,53.52,18.23,20.844162505058797
9871,43755,11088,7.48,7.13,6.867941862547641
42136,1123,60797,4.59,3.17,3.343451806655744
58871,19474,50605,5.5,4.62,4.79258430112538
62683,18075,13924,3.0,3.25,3.352754615695444
45713,30319,59176,8.52,6.39,5.510903073943165
16960,25187,28987,10.05,3.25,3.4079724010357815
14257,14497,6911,4.53,4.52,4.408658488426038
15740,9782,10820,5.1,3.68,3.6526424320286486
48814,13581,3074,41.35,7.92,8.446963670642113
61277,68421,26303,3.46,3.8,3.573135367717321
48429,10634,30953,6.44,5.67,5.838934466868315
717,33602,67872,78.63,16.77,17.64191945386687
25868,2029,57574,39.36,21.27,19.2957759242117
33195,2914,13533,27.61,10.14,10.306550326052484
68084,54677,7576,6.88,5.72,5.701381714274081
32930,62334,41300,26.3,3.87,4.2706030590009565
28927,7682,36068,5.75,5.81,5.277424189790907
17331,39341,5097,6.84,5.64,5.524519460690986
