n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,121561,235483,158518,21185,87562,145298,245467,161651,72.93,50.09,51.900088317175715
183526,10720,190891,99357,44410,184413,248044,118494,249370,190071,110778,41197,44152,62393,13456,29084,34714,132715,228517,88.49,54.75,53.469621311087764
242176,259780,154777,16600,202954,180470,100575,206987,195584,232590,26652,240898,76330,53729,176746,58799,190239,207879,110560,68.8,49.48,51.24987228923269
233197,22993,202527,69922,238912,55021,103951,73710,89564,212208,11323,52293,185807,232364,1381,230522,107790,14362,234831,78.87,54.64,55.45884652619049
99304,221723,128899,36475,6155,62058,111339,192999,237610,223014,29372,252710,156459,1015,31780,200373,151702,51818,234698,70.56,48.51,50.14584563739757
223398,53229,86564,2163,233957,21889,34913,141497,240558,4578,131282,22239,150202,130217,140925,241415,51950,110128,18040,65.27,46.02,46.64996027098711
104368,50374,167435,200513,24488,183723,151991,38104,45234,246340,159616,188648,251219,10800,14201,70777,145505,179103,158959,67.4,50.28,50.771724553529594
223343,39139,195336,70336,193169,260802,150806,261610,8975,31807,227714,184934,105478,249278,237539,62072,42399,160203,132359,67.36,49.64,50.91029068781192
11280,192936,95930,221686,176717,136854,154732,148172,203063,180280,22738,227376,91015,28826,226501,231134,153128,95831,118305,71.41,48.82,50.473561900015646
55058,105426,52106,258492,248225,150584,195480,4814,99337,209550,159317,86169,161,113658,29283,55948,58118,116395,70683,65.48,48.27,50.04652184925891
85120,213568,23282,80518,165022,74681,27019,135660,205546,14460,6656,99976,204661,146914,211694,112364,130372,90722,185977,87.47,54.45,55.56760456096059
203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,105094,133661,97771,250568,225418,146922,96825,36473,73.39,51.36,51.81621739077505
174982,76099,44842,181572,221059,229511,67872,7700,13239,246276,255658,212228,45286,68933,248124,43047,258517,31526,159005,77.33,51.95,53.92528575449147
38881,3112,12799,15967,118079,54683,206196,101942,77132,160313,3878,253344,209370,92938,74713,36869,126069,147307,72804,84.92,54.76,55.133059062428835
35992,252122,22698,195952,145741,77597,182449,30914,17195,110081,118331,37360,184508,147305,200322,208375,100401,154186,232568,63.56,46.39,48.81451643839394
210434,44323,173850,187555,71868,202297,156575,230753,159509,129613,91454,26011,242008,12703,72574,138631,33644,45437,209298,83.03,55.56,56.71974628948957
165067,215057,22091,42526,204511,207001,58302,225210,3411,53187,46098,124160,119720,155064,146602,143001,101786,21809,45363,69.79,50.42,51.73955351881877
143817,126369,155433,248102,68796,140359,17454,246752,170672,7542,152310,260349,153423,233044,114229,142699,80939,137231,138147,70.44,51.9,52.08540033718243
140803,168195,238428,208698,17191,230011,168508,150437,142121,250461,78726,16860,190035,58796,188920,36032,27055,26114,183375,75.15,53.75,54.05723187798129
128887,118890,15845,128507,233018,166923,190709,13880,177941,158051,7655,97817,63869,230354,120230,60582,97315,215776,252320,68.45,47.29,49.644340931571236
191257,150254,163836,130002,229598,63728,9436,163171,156489,22185,160766,12297,177748,107416,106607,154286,18078,21164,49568,69.81,47.24,49.61189763661907
8941,159413,197303,47530,22128,17006,7828,93007,163735,123271,143397,140396,124420,6808,184429,203312,19743,87511,22177,85.3,53.14,54.61181299043534
205211,84273,2246,121595,250095,117743,154729,38949,255948,101211,258556,125366,218309,36151,27848,234012,91426,175960,60638,75.65,52.95,54.25308083263607
118353,204468,33920,50374,253934,57974,28514,28994,13823,31481,19564,245925,169166,255903,21640,97629,27163,194263,6148,63.72,44.42,45.36186860535913
122554,164247,136842,52606,96859,229199,166386,21269,61906,1434,67204,200109,135745,178987,51736,4058,115148,66391,247438,86.59,58.71,60.88791666531174
160105,5828,251842,27067,136169,209707,109354,15152,235642,65860,124669,223252,82600,158663,229335,57855,167495,15364,178570,71.32,48.84,50.86363660935698
72137,34663,78682,10195,209788,48938,255735,92652,206120,257320,236388,105700,243972,1901,229788,256223,241165,79359,253634,65.55,48.59,49.51141741763146
225219,24750,7724,83277,115165,64797,109203,158379,84344,128897,147689,90948,230903,219441,233954,104619,112743,54770,20592,68.81,49.28,50.42766578797057
72453,78875,121044,122319,160030,242379,149012,119513,115325,100931,48846,86370,105425,15434,85203,24071,44713,83234,142575,80.12,54.13,55.270796683054684
7042,49430,55337,186542,95578,172690,235048,36095,247390,163937,22522,88564,255567,117198,252266,159004,157158,199649,246555,68.63,48.53,50.182232560628364
231623,175699,192295,100889,55373,182716,142066,202212,87915,19887,5012,175577,144824,110578,123364,59598,227254,190640,84852,99.82,62.99,63.26248578034217
200264,218515,209499,134779,131687,25977,121434,187935,838,74621,240560,139854,53770,18723,58652,2831,257748,241431,82483,62.34,44.38,46.9652325910417
11015,23983,39088,86129,42807,181827,25178,133592,216024,207036,260894,105846,170179,220136,103667,102083,232898,153760,132699,75.61,50.12,49.75756892551353
227641,35348,133359,180934,93693,94108,248290,70758,52949,84002,239869,100936,148717,47823,209587,160564,203721,227648,46699,90.26,54.13,54.80275727890523
149624,44969,2477,80220,179361,232661,5274,73011,125511,136981,226947,197773,177510,111968,238081,256406,197822,24573,71514,73.09,50.88,52.4872152740888
74698,37673,135511,118352,125516,178203,260567,60832,46946,86782,38448,196115,177884,91134,194935,157520,13328,142976,73029,66.66,51.01,51.96540192959964
243498,90262,6875,151667,48865,140970,204090,249202,175396,199755,25315,118870,35271,89320,55257,196039,142379,35222,236545,67.91,48.34,49.3031850556581
110828,56775,135099,53167,219981,179774,149056,110912,2625,221951,145464,261876,12940,245409,202778,187607,93020,130077,97536,62.88,47.38,47.32172630346772
15965,97618,211847,209364,104476,232438,121530,114656,165713,190467,252724,49998,145746,25886,240617,43530,252741,153992,22252,77.38,54.3,56.49481459569115
233555,92965,68208,232921,64780,201171,123094,254047,137762,48846,199472,139241,3157,244545,173602,141510,87940,175741,58447,71.23,47.9,48.90011141724175
255568,261580,45430,7366,14809,187804,223836,153773,152322,254462,52521,172289,218185,88814,74322,185377,34017,86573,78026,67.42,47.0,48.34302058475505
103702,9453,20023,106381,215463,204359,64324,119021,121713,252864,182098,10988,82411,45370,219905,37702,231486,150587,186378,72.95,51.85,54.37769264232523
52340,167005,174915,208503,137154,242347,152262,99989,221511,198406,207057,232011,241783,131537,39868,217877,99417,8667,251763,82.5,55.84,57.24682253948016
261919,104021,36741,74853,109080,126304,196159,47416,219166,222384,174493,166729,161760,24789,134309,252778,130631,136421,68419,83.17,52.33,53.64627637049494
66508,97992,160606,202385,248928,222756,90926,140744,3654,261682,51819,193549,15375,169534,138572,121491,81654,244221,223231,66.75,48.88,50.27568851913738
