n0,monte_carlo,monte_carlo_max_hop,two_hop
42445,825.59,1.37,1.2300000000000002
19772,1.0,1.0,1
51750,1343.46,2.07,1.8899999999999992
6328,2794.76,1.59,1.7900000000000007
9494,10317.93,66.09,64.65000000000006
70239,518.45,1.13,1.1400000000000001
12337,1.0,1.0,1
47931,2070.53,2.75,2.1799999999999993
7602,10307.04,56.01,59.3300000000001
66510,310.04,1.12,1.1400000000000001
28140,1.0,1.0,1
4914,1956.04,3.3,4.2100000000000115
11265,1.0,1.0,1
56838,722.2,1.55,1.4000000000000004
54810,1444.06,2.58,2.9599999999999986
9156,2161.71,2.38,2.4399999999999995
31544,1858.99,3.34,2.799999999999997
11889,9178.31,19.66,19.420000000000005
72226,1.1,1.09,1.1500000000000001
55642,827.64,1.21,1.4400000000000002
7747,10326.73,121.79,120.34999999999992
74115,1453.6,2.18,2.0399999999999983
16226,2590.53,2.26,2.1999999999999993
29260,1.0,1.0,1
8108,2367.12,5.0,4.470000000000012
75642,1.0,1.0,1
51993,1.0,1.0,1
6499,1339.03,3.06,2.7999999999999976
28977,1343.42,1.6,1.739999999999999
6105,7321.72,12.16,13.620000000000008
72963,1.13,1.04,1.11
17455,927.1,1.4,3.2500000000000053
37959,1.0,1.0,1
54937,1.11,1.1,1.12
18907,1960.7,2.24,2.490000000000001
70868,207.95,1.32,1.2600000000000002
15439,3092.21,6.57,6.2500000000000195
74830,932.79,1.64,2.059999999999998
40433,1337.42,1.81,1.9100000000000008
73434,1.23,1.18,1.1300000000000001
23688,1548.72,2.0,2.0300000000000002
13507,3916.48,3.76,4.009999999999995
74868,1439.84,1.54,1.9799999999999982
24624,2067.65,4.02,3.7700000000000014
48810,1550.6,1.9,2.169999999999998
12770,6088.66,16.29,13.070000000000054
71793,104.78,1.18,1.1300000000000001
8229,1.0,1.0,1
73972,1.0,1.0,1
7812,826.33,1.46,1.3600000000000003
26995,3199.2,2.89,3.2199999999999998
65066,2172.49,1.56,1.7100000000000006
69693,309.29,1.16,1.1900000000000002
56045,933.81,1.38,1.3400000000000003
41175,1.0,1.0,1
61027,1.0,1.0,1
59399,5362.86,9.23,10.25000000000001
47393,2780.83,3.34,2.76
39291,1.07,1.06,1.1
32561,1.0,1.0,1
23562,1649.06,2.63,3.119999999999996
31994,825.16,1.81,1.8799999999999997
10728,929.01,1.29,1.4200000000000002
75290,519.32,1.3,1.2700000000000002
39354,1.0,1.0,1
68838,1342.43,3.04,3.590000000000007
64895,104.4,1.1,1.12
45020,1.15,1.13,1.12
58829,207.37,1.17,1.12
37740,1.0,1.0,1
9594,9687.96,40.24,35.13000000000006
15475,2065.59,2.64,2.4199999999999986
67100,104.31,1.14,1.2200000000000002
54804,1756.64,2.54,3.169999999999999
21621,1.0,1.0,1
44833,207.99,1.16,1.1500000000000001
19920,1.0,1.0,1
64089,721.23,1.21,1.1900000000000002
55272,1.0,1.0,1
5138,9500.52,31.44,30.49000000000003
10173,9693.74,27.81,31.560000000000002
73148,1.16,1.11,1.11
75107,1.0,1.0,1
41123,1.0,1.0,1
44580,1444.13,1.73,2.339999999999997
45898,207.58,1.2,1.12
65100,414.11,1.02,1.1400000000000001
59795,4229.78,6.94,6.110000000000004
9012,103.81,1.59,1.6000000000000005
12267,1756.96,3.58,2.999999999999998
35381,1.0,1.0,1
62141,1440.92,2.05,1.49
8519,5466.1,8.8,10.500000000000021
7952,1751.97,2.43,2.0799999999999983
40580,1.0,1.0,1
75752,208.07,1.1,1.11
58411,1.0,1.0,1
37302,104.84,1.08,1.1700000000000002
50566,1134.18,1.93,1.8499999999999988
45482,2278.36,2.35,2.609999999999999
