n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,767.15,128.17,144.14999999999995
596,59,931,519,219,38,88,444,428,71,246,770.45,130.93,149.04999999999998
92,564,434,60,846,579,126,970,228,645,642,767.78,122.47,139.17999999999995
596,970,63,590,599,406,50,999,226,47,570,769.3,115.96,127.30999999999992
879,136,296,429,147,553,120,584,315,573,835,769.35,109.34,117.79999999999994
698,185,105,595,584,654,192,381,99,560,729,771.14,109.8,117.45999999999995
64,577,61,633,210,508,696,544,437,795,321,769.18,114.95,129.28
476,599,945,464,370,306,254,813,184,715,798,768.46,92.29,100.15999999999998
249,83,588,307,537,506,896,351,746,459,294,767.26,101.77,112.20999999999998
623,74,120,524,428,168,775,350,155,955,500,769.15,116.63,123.28999999999995
431,40,985,684,79,782,571,586,808,896,837,769.76,111.92,127.30999999999996
321,348,711,358,608,508,593,816,467,70,860,765.77,89.57,98.81999999999995
95,967,276,485,713,680,66,62,748,718,317,769.17,111.95,122.63999999999993
662,591,697,841,456,291,733,395,908,684,355,771.84,77.0,82.56999999999996
23,963,472,363,172,625,119,505,60,223,786,769.41,156.03,180.8099999999999
294,132,756,253,407,400,938,892,508,82,170,769.74,109.36,121.35999999999996
459,411,562,284,904,140,838,440,884,563,285,770.05,86.35,93.84999999999995
723,425,367,699,905,389,980,236,154,84,180,770.43,102.6,114.06999999999996
154,237,674,238,12,496,851,603,186,269,288,767.3,146.69,169.2199999999999
4,149,429,547,378,624,579,326,975,128,707,770.9,114.44,129.24999999999997
879,527,973,632,670,692,757,55,467,921,891,770.87,87.49,97.13999999999999
798,974,895,696,817,572,401,407,408,403,106,770.5,95.94,99.79999999999997
493,649,410,63,195,68,213,451,166,112,348,771.2,121.29,139.80999999999995
615,53,104,0,580,154,549,103,971,372,628,767.32,125.57,143.20999999999995
26,72,895,212,628,385,152,649,258,978,355,766.3,137.99,153.20999999999995
616,372,485,125,118,869,499,477,491,495,319,767.86,98.68,110.37999999999995
87,147,104,767,350,758,271,490,848,708,165,767.32,113.69,126.35999999999994
528,23,210,973,974,540,370,150,706,556,936,768.19,126.9,135.68999999999997
27,776,540,305,658,884,93,712,865,267,530,769.92,104.37,116.52999999999993
375,930,171,364,790,228,545,554,797,514,337,767.58,93.61,104.34999999999997
651,228,627,830,807,776,873,199,825,245,837,770.03,81.19,89.07999999999997
410,757,822,232,204,530,504,364,748,29,28,769.94,130.13,149.22999999999988
809,286,483,265,198,709,619,979,352,457,827,771.28,88.01,91.96999999999996
959,740,357,977,997,373,82,225,104,232,481,767.44,103.3,113.28999999999995
201,345,209,494,639,921,624,860,1,490,931,768.45,99.25,110.26999999999995
668,352,818,658,86,854,676,122,931,397,801,768.72,105.73,111.78999999999995
728,768,204,489,910,182,444,808,651,340,88,770.46,99.23,110.98999999999998
820,968,994,739,405,474,411,761,969,86,742,768.73,94.5,106.34999999999997
162,174,130,28,154,604,926,476,825,671,149,764.6,127.16,151.33999999999995
626,846,610,485,673,959,358,159,561,561,134,768.81,86.82,105.64999999999999
21,14,818,994,743,665,105,539,767,956,142,769.11,180.25,210.53999999999988
444,892,199,845,894,216,28,257,217,299,513,769.61,118.51,129.4699999999999
246,782,600,333,265,557,429,854,134,62,931,766.1,113.37,123.41999999999994
757,362,919,469,678,597,834,925,529,430,846,771.26,83.41,88.99999999999994
939,899,513,133,544,155,536,522,19,893,450,768.55,126.63,149.10999999999996
795,187,623,4,794,818,153,176,144,484,633,772.43,115.37,126.78999999999999
742,123,569,63,333,698,530,543,568,494,803,768.87,102.92,110.42999999999998
795,108,904,573,58,254,195,283,43,790,100,765.05,145.92,166.38999999999993
519,463,575,28,778,915,934,64,453,333,627,765.13,115.66,133.7599999999999
996,517,620,524,204,709,283,463,520,546,826,770.6,86.72,96.09999999999995
489,519,964,253,715,535,897,897,964,950,265,769.42,73.09,97.55999999999995
944,572,914,965,207,860,458,140,426,124,401,770.16,87.08,91.99999999999997
452,323,74,687,246,438,74,217,685,310,802,768.12,93.16,121.93999999999998
125,918,795,158,962,733,658,676,374,146,259,769.85,99.46,107.84999999999994
904,140,990,478,224,764,975,96,407,906,498,770.3,96.42,106.94999999999997
166,683,852,229,165,723,441,527,413,347,431,769.77,103.2,113.90999999999994
200,365,326,94,739,374,19,346,567,469,451,766.58,141.18,160.59999999999997
720,18,393,339,529,638,302,524,983,65,115,771.19,128.53,143.25999999999996
940,807,234,995,897,107,86,271,278,40,927,765.75,126.19,142.67
797,185,276,773,132,839,432,869,933,692,838,769.65,85.99,94.80999999999996
968,264,415,152,549,941,527,584,506,717,334,770.33,86.72,95.17999999999996
91,285,58,818,704,187,435,916,74,275,960,769.7,120.61,131.80999999999995
17,649,90,820,266,85,622,876,227,68,270,767.43,155.06,178.73999999999992
883,124,464,11,347,566,427,948,937,274,636,769.74,141.95,163.2599999999999
132,44,539,726,244,960,112,992,165,268,51,770.06,119.7,135.27999999999994
