generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 123.98, 142.42, 133.2, 133.2, 9.219999999999992,1.0,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 142.42, 142.48, 142.45, 142.45, 0.030000000000001137,0.09999999999999998,0.00042128914478305207,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 127.19, 142.48, 134.83499999999998, 134.83499999999998, 7.644999999999996,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 137.34, 142.48, 139.91, 139.91, 2.569999999999993,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 142.26, 142.48, 142.37, 142.37, 0.10999999999999943,0.6666666666666667,0.0,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 3, 131.05, 142.48, 134.41, 135.98, 4.79651957152266,0.6166666666666667,0.0,[1. 1. 1. 1. 1. 1. 2. 2.]
6, 4, 129.61, 142.48, 132.70999999999998, 134.3775, 5.105058153439579,0.6299999999999999,0.0,[1. 2. 1. 1. 1. 1. 5. 2.]
7, 5, 126.31, 142.48, 135.64, 135.69400000000002, 5.385193032751933,0.5533333333333332,0.0,[1. 3. 1. 1. 1. 1. 7. 3.]
8, 6, 127.69, 145.17, 138.92000000000002, 137.4366666666667, 6.076974759057519,0.3899999999999999,0.01887984278495226,[ 1.  4.  1.  1.  1.  1. 11.  4.]
9, 5, 119.92, 145.17, 128.92, 129.90799999999996, 9.19631534909498,0.3800000000000001,0.0,[ 1.  5.  1.  1.  1.  1. 13.  5.]
10, 5, 132.37, 145.17, 137.83, 138.49600000000004, 5.0060347581693785,0.33999999999999997,0.0,[ 1.  6.  1.  1.  1.  1. 14.  7.]
11, 5, 113.97, 145.37, 141.13, 136.908, 11.728693703904113,0.3500000000000001,0.001377695116070931,[ 1.  7.  1.  1.  1.  1. 16.  8.]
12, 4, 136.19, 145.76, 143.735, 142.35500000000002, 3.832639429949027,0.2333333333333334,0.002682809382953748,[ 1.  8.  1.  1.  1.  1. 16. 11.]
13, 3, 130.65, 148.84, 145.76, 141.75, 7.948966389831235,0.19999999999999996,0.021130625686059362,[ 1.  8.  1.  1.  1.  1. 18. 11.]
14, 2, 138.66, 148.84, 143.75, 143.75, 5.090000000000003,0.4,0.0,[ 1.  8.  1.  1.  1.  1. 20. 11.]
15, 2, 144.76, 148.84, 146.8, 146.8, 2.0400000000000063,0.4,0.0,[ 1.  8.  1.  1.  1.  1. 22. 11.]
16, 2, 148.84, 151.27, 150.055, 150.055, 1.2150000000000034,0.19999999999999996,0.01632625638269287,[ 1.  8.  1.  1.  1.  1. 24. 11.]
17, 2, 135.85, 151.27, 143.56, 143.56, 7.710000000000008,0.30000000000000004,0.0,[ 1.  8.  1.  1.  1.  1. 26. 11.]
18, 2, 151.27, 153.0, 152.135, 152.135, 0.8649999999999949,0.30000000000000004,0.01143650426389892,[ 1.  8.  1.  1.  1.  1. 28. 11.]
19, 2, 143.17, 153.0, 148.08499999999998, 148.08499999999998, 4.915000000000006,0.09999999999999998,0.0,[ 1.  8.  1.  1.  1.  1. 30. 11.]
20, 2, 148.48, 153.0, 150.74, 150.74, 2.260000000000005,0.09999999999999998,0.0,[ 1.  8.  1.  1.  1.  1. 32. 11.]
21, 2, 147.66, 153.0, 150.32999999999998, 150.32999999999998, 2.6700000000000017,0.7,0.0,[ 1. 10.  1.  1.  1.  1. 32. 11.]
